Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Time	Toll10b	Toll9
Region5597	chr3R	9515554	9516419	.	866	Time	Up	-0.246863162394151	0.560704771914935	0.139543129472406	0.129555798917294
Region5598	chr3R	9546743	9547366	.	624	Time	Down	0.492324154793619	-1.28583437011563	-0.765934375411334	0.40730962197957
Region5599	chr3R	9550614	9551898	.	1285	Time	Up	-0.417826628123074	0.880511149887057	0.422938582797465	-0.0356641723424609
Region5600	chr3R	9559214	9560119	.	906	Time	Up	-0.0516220795082379	0.433063172170198	-0.136942663164311	0.253868341796181
Region5601	chr3R	9563429	9564133	.	705	Time	Up	-0.135485363163697	0.471926171902139	0.0564034603119218	0.0986541330423075
Region5602	chr3R	9573481	9574087	.	607	Toll10b	Down	0.108489947067662	0.113369135163257	-0.287634088868929	0.252000590219774
Region5603	chr3R	9577405	9578275	.	871	Time	Up	-0.199314306864764	0.319775858748413	0.0548882374539567	0.183474236075194
Region5604	chr3R	9586702	9587143	.	442	Time	Up	0.258819481317668	0.476198967637992	-0.134326101531086	-0.152178523906217
Region5605	chr3R	9590601	9591678	.	1078	Time	Up	-0.0243373100566449	0.359247469074734	-0.154884344816464	0.242987186485138
Region5606	chr3R	9604387	9605203	.	817	Toll10b	Down	1.4651792929683	-0.0837360086827419	-1.84637079562177	0.620961472359851
Region5607	chr3R	9628110	9628526	.	417	Toll10b	Down	0.168824222439178	-0.0999528932354557	-0.230728295933108	0.0960967201561993
Region5608	chr3R	9629861	9631179	.	1319	Time	Up	-0.245183771289983	0.602140614667656	0.261180235399773	-0.038670025922156
Region5609	chr3R	9677618	9678370	.	753	Time	Up	0.0903227851351524	0.274033051879872	-0.0441035884149258	-0.0568934045300148
Region5610	chr3R	9685201	9685977	.	777	Toll9	Up	-1.18181885386162	0.571464311727367	0.0407230620298426	1.4765888297469
Region5611	chr3R	9692590	9693275	.	686	Toll9	Up	-1.85734755685201	0.542367871058637	0.078729924850559	2.30050082619993
Region5612	chr3R	9704581	9705723	.	1143	Toll10b	Up	-0.33079957557966	0.118466751732423	0.524975707392872	-0.28778358085243
Region5613	chr3R	9710752	9711426	.	675	Gd7	Down	-0.306506951359749	0.0805339933363426	0.274884520384485	0.0221250866901014
Region5614	chr3R	9725148	9725783	.	636	Gd7	Down	-0.249553879996032	0.217757324085111	0.080248779195155	0.213987775750768
Region5615	chr3R	9745336	9745857	.	522	Time	Down	1.91315472865145	-2.06721710024734	-1.08723333185161	-0.996130073377253
Region5616	chr3R	9754415	9754783	.	369	Time	Down	0.104249887627485	-0.268389966718326	-0.00290026493643297	-0.131196580307082
Region5617	chr3R	9763680	9763984	.	305	Time	Down	-0.0741304640634175	-0.20909074367541	-0.00384627452108031	0.101357760737256
Region5618	chr3R	9767544	9768148	.	605	Time	Up	-0.0892817637996969	0.723179027991281	0.0830885665214685	0.00232480828288057
Region5619	chr3R	9777727	9778376	.	650	Time	Up	-0.217536975178645	0.345019723092412	0.219135126399803	-0.017116598996194
Region5620	chr3R	9793111	9793645	.	535	Time	Up	-0.234915644371121	0.32298813991105	0.217515085371373	0.00762568582133983
Region5621	chr3R	9800744	9801165	.	422	Time	Up	-0.272005741909242	0.667194351372879	0.0267547792764629	0.316121137317735
Region5622	chr3R	9808733	9809530	.	798	Time	Up	-0.343288742281649	0.639365802949888	0.150064595048113	0.240204669327942
Region5623	chr3R	9872288	9872724	.	437	Time	Up	-0.0790286597915043	0.719899966253555	0.324289336567039	-0.340234566256691
Region5624	chr3R	9873233	9875184	.	1952	Time	Up	-0.414044197145309	0.828805570621637	0.267083940675538	0.172191471097344
Region5625	chr3R	9877553	9878283	.	731	Gd7	Down	-0.97581905859034	0.382870631638612	0.331589845953476	0.812451977213003
Region5626	chr3R	9879044	9880590	.	1547	Toll10b	Down	1.03940432178565	0.118277017492836	-1.31524491454021	0.447913969895478
Region5627	chr3R	9881359	9882264	.	906	Time	Up	0.230464441790035	1.10202566944316	-0.185531687898361	-0.0455158769462106
Region5628	chr3R	9886537	9886852	.	316	Time	Up	-0.334222847452164	2.07630401561769	-0.324276266132315	0.875980631397313
Region5629	chr3R	9926196	9926668	.	473	Gd7	Up	3.07037235244005	0.12650642212456	-1.85126568639777	-1.45342448689293
Region5630	chr3R	9927093	9927732	.	640	Gd7	Up	1.50661411562536	0.58460601438294	-0.404121905425628	-1.40159179821722
Region5631	chr3R	9928534	9929151	.	618	Time	Down	0.544183450639872	-0.940211025815702	-0.475377513942984	-0.0565672117753727
Region5632	chr3R	9969899	9970196	.	298	Gd7	Up	1.62510055713635	-1.09529118905559	-0.901104074687484	-0.876767185518876
Region5633	chr3R	9985532	9986475	.	944	Time	Up	-0.14063773557457	0.400911760027495	-0.145149555785358	0.38047689592678
Region5634	chr3R	9995822	9996281	.	460	Gd7	Up	4.13861604810071	0.389019325835567	-2.57079150415464	-1.85612430519181
Region5635	chr3R	10042601	10043112	.	512	Time	Up	-0.141180224474773	0.603903215310751	-0.0253066780917118	0.217580975634727
Region5636	chr3R	10079251	10079673	.	423	Gd7	Down	-2.06257710527384	-0.730139291854135	1.66958205548131	0.394877541891934
Region5637	chr3R	10103109	10103600	.	492	Time	Down	0.585817578498621	-2.26204808522812	-0.618726961644903	0.0851442129844162
Region5638	chr3R	10109102	10110442	.	1341	Time	Up	-0.140473165235241	0.48298242287967	0.0191421819393018	0.155986524005454
Region5639	chr3R	10111106	10111648	.	543	Time	Down	-0.0780054066579517	-1.16397926047068	0.520695595552153	-0.609678180448343
Region5640	chr3R	10112010	10112742	.	733	Time	Down	0.727554842117149	-0.911036376091165	-0.480325044604029	-0.287546878036442
Region5641	chr3R	10113665	10114024	.	360	Gd7	Up	1.24130948499653	-1.00253309528314	-0.33049568705728	-1.15814325669244
Region5642	chr3R	10129750	10130071	.	322	Gd7	Up	2.56594189375308	-1.21624132596256	-1.56986135816532	-1.18359984099449
Region5643	chr3R	10133048	10134643	.	1596	Time	Up	0.093911174603796	1.07831232718975	-0.37757441468784	0.393680212389916
Region5644	chr3R	10144516	10144991	.	476	Time	Up	-0.299251869426277	0.51717982333493	0.156404169618304	0.174458395816345
Region5645	chr3R	10161088	10161514	.	427	Gd7	Up	0.468284365648145	-0.13416899959481	-0.442521131226088	-0.00301983040708684
Region5646	chr3R	10164868	10165681	.	814	Time	Down	1.43644287087669	-2.40773143129881	-1.55844083697659	0.265159758334408
Region5647	chr3R	10170168	10170840	.	673	Toll10b	Down	0.358749319704169	-0.329359464657118	-0.936869489976115	0.813829989355447
Region5648	chr3R	10222365	10223072	.	708	Time	Down	2.61483214701384	-3.2665077086203	-1.87596725574448	-0.829114520489485
Region5649	chr3R	10236347	10236729	.	383	Toll10b	Up	-0.535326164585756	-0.503224068150157	0.836328495658786	-0.447655276642064
Region5650	chr3R	10262099	10262469	.	371	Toll10b	Up	-0.144051730902309	0.0762601660524105	0.19791950830144	-0.0834255083906852
Region5651	chr3R	10264040	10266300	.	2261	Gd7	Up	0.445141598553224	0.133012825076939	-0.376559979253677	-0.0630606833433781
Region5652	chr3R	10266995	10267389	.	395	Time	Down	0.115054928934774	-1.26153311210771	0.287268952900058	-0.541319051365205
Region5653	chr3R	10331046	10331811	.	766	Time	Up	-0.334811587698647	0.46939687621127	0.167653430216859	0.205203608640301
Region5654	chr3R	10332899	10333290	.	392	Time	Up	-0.206356669775753	0.583764933339649	0.073231826148322	0.167563278842684
Region5655	chr3R	10349903	10350940	.	1038	Time	Up	-0.334079461917392	0.526961226423967	0.420893636521648	-0.141447409245617
Region5656	chr3R	10352830	10353606	.	777	Toll9	Up	0.161319509670957	-0.877917776946927	-1.04669245525141	1.21971068213649
Region5657	chr3R	10354185	10354621	.	437	Time	Up	-0.626143656658453	1.58135272354009	0.0872741281408015	0.69263082399011
Region5658	chr3R	10355139	10355410	.	272	Time	Up	-0.049385963695584	1.26604875016305	-0.621473026336811	0.912408672493616
Region5659	chr3R	10356011	10356755	.	745	Time	Up	-0.484541572497038	0.669084470458608	0.363722334969153	0.1316660128644
Region5660	chr3R	10357247	10357596	.	350	Time	Up	-0.00409398196368981	1.47787180188631	-0.339552038773817	0.468835052172295
Region5661	chr3R	10368331	10368664	.	334	Time	Up	-1.12597286103629	2.0025653886016	0.848201281166256	0.301886627293827
Region5662	chr3R	10370724	10371405	.	682	Time	Down	-0.776095455731653	-1.88609556761408	0.0288000941901413	0.966861026544529
Region5663	chr3R	10372174	10372396	.	223	Time	Down	0.152875326596862	-1.00246857770524	-0.319956010458678	0.238579856091671
Region5664	chr3R	10377959	10378305	.	347	Toll10b	Up	-0.142812689820342	0.0267854127908752	0.283235693206515	-0.201498225734038
Region5665	chr3R	10383569	10383760	.	192	Toll9	Down	0.404969066394009	0.439153973133421	1.58308605658796	-2.68611959250316
Region5666	chr3R	10384447	10384664	.	218	Toll9	Down	0.458364644529899	1.36882292469271	1.76940106824844	-3.00968610645966
Region5667	chr3R	10387128	10387380	.	253	Toll9	Down	0.390196845943266	0.237336797494113	1.80404073507208	-2.96859641279217
Region5668	chr3R	10388092	10388374	.	283	Toll9	Down	-0.427621119931444	1.62797258432119	1.74204104437263	-1.82369174327373
Region5669	chr3R	10412664	10413625	.	962	Time	Down	-0.0761688612814485	-0.217466523165494	0.192557847336101	-0.164113629862369
Region5670	chr3R	10432080	10432487	.	408	Toll9	Up	-1.92177185926608	-0.565323059565302	-0.986709079658346	3.83847043766609
Region5671	chr3R	10433447	10433828	.	382	Toll9	Down	0.817476123491202	-2.41182926360215	1.91586970968229	-3.67520609981801
Region5672	chr3R	10434120	10434321	.	202	Toll9	Up	-1.59835958381173	-0.869542904932971	-0.404210771298835	2.62400265455946
Region5673	chr3R	10449264	10449712	.	449	Toll9	Down	0.34207628925141	-0.749738509840642	0.403143609534188	-0.993825246184873
Region5674	chr3R	10494392	10494790	.	399	Gd7	Down	-1.01777830601693	-0.125373428995573	0.405336669493362	0.766177599745828
Region5675	chr3R	10495256	10495565	.	310	Toll9	Up	-1.26284948790375	-1.41039754232679	0.124573734842822	1.46717601891056
Region5676	chr3R	10535763	10536118	.	356	Gd7	Down	-0.727077304694019	0.111185200501659	0.575647982594527	0.156801056966804
Region5677	chr3R	10553673	10554162	.	490	Gd7	Up	1.63336965051273	-0.496436613863952	-0.965321829266365	-0.799823151485127
Region5678	chr3R	10571185	10571863	.	679	Toll9	Up	-0.381264356083037	0.856189816988239	-0.300834403292424	0.904967225616383
Region5679	chr3R	10593732	10595344	.	1613	Time	Down	0.160766472562978	-0.998839474560808	-0.81054107996883	0.898054034997275
Region5680	chr3R	10596328	10596863	.	536	Time	Down	-0.34083123772314	-1.19973685625081	-0.207384901805295	0.724978060851667
Region5681	chr3R	10598032	10598541	.	510	Time	Down	-0.0831399546146351	-0.74842776379906	0.0528156443218288	0.0356882017616352
Region5682	chr3R	10598907	10600572	.	1666	Toll10b	Down	0.475304384409986	0.147174672647325	-1.33450052479084	1.20553289220639
Region5683	chr3R	10602056	10602889	.	834	Toll10b	Up	-1.39004952379004	-0.138371114733333	2.17165040130509	-1.16240805333492
Region5684	chr3R	10605002	10605362	.	361	Time	Up	0.349098527798641	0.748037560303755	-0.066199921405927	-0.362221693545983
Region5685	chr3R	10607996	10608305	.	310	Time	Down	-0.507006597837113	-1.3286089653285	-0.0406479864158815	0.712802751106219
Region5686	chr3R	10613862	10615211	.	1350	Gd7	Down	-0.431706087433311	0.121839891399839	0.348481505295027	0.0839724136632286
Region5687	chr3R	10615550	10615829	.	280	Toll9	Up	0.292718600683789	-0.103047521583571	-1.21643106237281	1.28106967436713
Region5688	chr3R	10616583	10617510	.	928	Time	Up	-0.00294909764055542	0.274754115124626	-0.121486540896779	0.169666409653561
Region5689	chr3R	10618172	10618404	.	233	Time	Down	0.303386274236706	-1.82878534502721	-0.271010144853187	-0.0233682204321405
Region5690	chr3R	10618731	10619180	.	450	Toll10b	Up	-0.914334234597059	0.674493133145786	1.51077389756923	-0.876981718131193
Region5691	chr3R	10622152	10622580	.	429	Toll10b	Up	-1.50338750058604	1.04083661735185	1.8337468684169	-0.554192968060371
Region5692	chr3R	10626236	10627104	.	869	Time	Up	-0.509020109936411	0.917773200783869	-0.159508356686912	0.877671188572434
Region5693	chr3R	10638741	10639202	.	462	Gd7	Down	-0.518552063789737	0.290803860684537	0.485604854324823	0.00937566335466754
Region5694	chr3R	10643037	10643867	.	831	Time	Up	0.681920243368249	0.963802733219757	-0.128770297332019	-0.708295901389851
Region5695	chr3R	10645516	10645948	.	433	Time	Up	0.376963772369328	1.69200576965223	-0.665649081787141	0.419968807850035
Region5696	chr3R	10656845	10657175	.	331	Time	Up	1.0059032009212	1.62510896353889	-1.58735740478876	0.862811494072189
Region5697	chr3R	10658508	10659408	.	901	Gd7	Up	0.924553418543552	-0.36691233474984	-0.68682119043692	-0.261056727693332
Region5698	chr3R	10664914	10665392	.	479	Time	Up	-0.866468224289004	1.51955827158366	1.29501327570305	-0.644500142686649
Region5699	chr3R	10667772	10668635	.	864	Time	Down	-0.0251127042831001	-2.08277883222161	-0.474457655466731	0.680246574547586
Region5700	chr3R	10675150	10675489	.	340	Time	Up	-0.283886040787069	0.628957611675302	0.430972914537255	-0.220280522166013
Region5701	chr3R	10677563	10678005	.	443	Time	Up	0.111982168925977	0.519329845763218	0.178906072789487	-0.389407616452094
Region5702	chr3R	10681517	10681909	.	393	Toll10b	Up	-1.58923750527001	-0.511582046182763	2.92644683398567	-1.93455233259044
Region5703	chr3R	10751035	10751285	.	251	Time	Down	0.218501282362061	-1.32938095586644	-0.659487849955818	0.616998247311966
Region5704	chr3R	10760762	10761653	.	892	Gd7	Up	2.21770152453541	0.816367287150604	-1.04996832553572	-1.44183370409983
Region5705	chr3R	10783839	10784244	.	406	Toll9	Up	-1.00604275010792	0.474984745131483	-0.156940183484894	1.51853514054383
Region5706	chr3R	10787827	10788364	.	538	Time	Up	-0.497627165354772	0.702691156150127	0.385463878756287	0.118951262114313
Region5707	chr3R	10826713	10827148	.	436	Gd7	Up	0.920876963473418	0.786151964727829	-0.669563199734317	-0.279849483228592
Region5708	chr3R	10829236	10829716	.	481	Gd7	Up	1.76286223239995	-1.15515203090767	-1.51629557230706	-0.215562882197868
Region5709	chr3R	10854081	10854802	.	722	Time	Up	-0.304703389027587	0.767915364288779	0.2799235346376	0.0129080100850908
Region5710	chr3R	10856671	10857280	.	610	Toll10b	Down	0.130432093326318	-0.0528959658421192	-0.252702783345162	0.175868255421926
Region5711	chr3R	10859394	10859799	.	406	Time	Down	0.169619178792803	-2.19907265904149	0.229387034443628	-0.53304396105223
Region5712	chr3R	10863113	10863377	.	265	Toll9	Up	-0.127852829462425	0.277386980290268	-0.278033962850289	0.545304195423119
Region5713	chr3R	10868365	10869021	.	657	Time	Up	0.231481549918421	0.805799198478526	0.0898154330229856	-0.422714829912569
Region5714	chr3R	10872185	10872788	.	604	Time	Up	0.261642160398322	0.434009886581507	-0.353887325161386	0.14388816944756
Region5715	chr3R	10881885	10882480	.	596	Gd7	Up	1.2477923792807	1.02787718216257	-0.755099826820342	-0.586914852068355
Region5716	chr3R	10885341	10885782	.	442	Time	Up	0.198375630123018	0.47054256785368	0.00242303541812516	-0.260493722083364
Region5717	chr3R	10887052	10887262	.	211	Time	Up	-0.119640963575397	0.912017950634666	0.0204921855129794	0.12713550567783
Region5718	chr3R	10893351	10893835	.	485	Time	Up	-0.298563873416601	0.563392606967285	0.312392416362726	-0.0393753614579694
Region5719	chr3R	10920306	10920746	.	441	Toll9	Down	-0.287490974365254	-0.573163471654304	1.86468395138089	-2.17278641941834
Region5720	chr3R	11209509	11210737	.	1229	Time	Up	-0.265691149812619	0.52831150824151	0.269361879904138	-0.0232519175114315
Region5721	chr3R	11211270	11211845	.	576	Toll9	Down	0.23772212601434	0.166412440119556	0.0199665483212111	-0.335453768372011
Region5722	chr3R	11214378	11214684	.	307	Gd7	Up	0.375047732956408	0.257260858324237	-0.228880741865383	-0.173785864394724
Region5723	chr3R	11216008	11216784	.	777	Time	Up	-0.46011698009263	0.545454556589835	0.31334918937276	0.168765619392659
Region5724	chr3R	11219835	11220226	.	392	Gd7	Down	-0.354424620333507	0.0972918592699031	0.262798964642847	0.100746577314883
Region5725	chr3R	11221171	11222014	.	844	Time	Up	-0.191437929995737	0.563594204654725	-0.0436867241745578	0.307828928499188
Region5726	chr3R	11222571	11222944	.	374	Toll9	Down	-0.0571469742331129	-0.205184393782099	0.533942439596982	-0.654803753867227
Region5727	chr3R	11231789	11232125	.	337	Gd7	Down	-0.331999697996707	0.270802605634836	0.298595699504523	0.0228069327767726
Region5728	chr3R	11234703	11235629	.	927	Time	Up	-0.173992586065616	0.295097132935413	0.0126384556003879	0.208321431200306
Region5729	chr3R	11237675	11237979	.	305	Time	Up	-0.059846875686019	0.570309511050119	0.260963677975917	-0.278656208572392
Region5730	chr3R	11254411	11254921	.	511	Toll10b	Up	-0.478074066873991	-0.25172370046601	0.787322785273361	-0.45498191188544
Region5731	chr3R	11261053	11261643	.	591	Toll9	Up	-0.370908752830071	0.693545338010856	-0.308654705905031	0.902217211289305
Region5732	chr3R	11269055	11269386	.	332	Toll9	Up	-0.0597233004490235	-0.10650619720568	-0.0244633323373741	0.110824096351035
Region5733	chr3R	11281521	11281936	.	416	Time	Down	-0.0827362028319626	-2.08214730849872	0.431563684474314	-0.481869640836903
Region5734	chr3R	11302751	11303565	.	815	Gd7	Down	-0.548618144334504	-0.0358174223398428	0.369273877973164	0.207160212112465
Region5735	chr3R	11312268	11312678	.	411	Toll10b	Up	-0.190355959823937	-0.291144822960479	0.586227987213936	-0.553479430693415
Region5736	chr3R	11331035	11331353	.	319	Toll10b	Up	-0.869402168384568	-1.07019250129887	1.10502990743762	-0.381347375204136
Region5737	chr3R	11339915	11340475	.	561	Toll10b	Up	-2.40751579849989	-0.303912904971929	3.94717605945583	-2.26709967659061
Region5738	chr3R	11343959	11344409	.	451	Gd7	Down	-0.306534703148995	-0.020059462147602	0.0998212005054687	0.261142520537835
Region5739	chr3R	11344843	11345927	.	1085	Toll9	Up	0.00325064230187174	-0.205490372105594	-0.298338220294807	0.403051466990188
Region5740	chr3R	11350650	11351181	.	532	Toll9	Up	-0.608437214557485	0.188557368744129	-0.0619536782924442	0.873388160060498
Region5741	chr3R	11351595	11353879	.	2285	Time	Up	-0.278813161941612	0.616150152260233	0.0463384112000034	0.298212785281494
Region5742	chr3R	11355502	11355805	.	304	Toll9	Up	-0.308046851558846	-0.707727850610968	-0.656946231545652	1.29617706114223
Region5743	chr3R	11371837	11373179	.	1343	Time	Up	-0.425212013771942	0.762946379450092	0.26477121701565	0.189827227139612
Region5744	chr3R	11378353	11379081	.	729	Toll9	Up	-0.500744334408383	-0.580107976626863	-0.378950761636656	1.16650596128158
Region5745	chr3R	11388024	11388238	.	215	Toll10b	Up	-0.431688115579608	1.26419232710801	1.5157842286395	-1.50955261553774
Region5746	chr3R	11389651	11390232	.	582	Gd7	Down	-1.17539794636384	-0.331221693676981	0.72230622476135	0.537825407952048
