geneID	Chr	Start	End	Strand	Length	logExpression	knownGene
FBgn0034542	2R	20662935	20663095	-	2226	9.26926943950547	No
FBgn0000615	2R	20668603	20669895	-	1596	4.67282883446191	No
FBgn0034543	2R	20671384	20671678	+	654	7.03085747611612	No
FBgn0041240	2R	20685608	20685721	-	1248	3.78418963391826	No
FBgn0034545	2R	20692870	20692942	+	660	3.73766961828337	No
FBgn0040726	2R	20699186	20699270	+	1101	4.11087386417331	No
FBgn0034546	2R	20728078	20728402	-	1275	4.11087386417331	No
FBgn0085230	2R	20750947	20751007	+	1107	3.98898404656427	No
FBgn0085231	2R	20752605	20752662	+	1017	3.68887945411394	No
FBgn0034548	2R	20773729	20773783	+	1308	4.30406509320417	No
FBgn0263848	2R	20775905	20776366	-	462	2.89037175789616	No
FBgn0263849	2R	20776730	20777749	-	1020	3.78418963391826	No
FBgn0263850	2R	20778252	20779487	-	1236	5.99893656194668	No
FBgn0265877	2R	20779995	20780706	-	3120	4.87519732320115	No
FBgn0263741	2R	20788320	20789171	-	852	3.76120011569356	No
FBgn0263742	2R	20789556	20790176	-	621	3.25809653802148	No
FBgn0263760	2R	20790543	20791094	-	552	3.2188758248682	No
FBgn0263743	2R	20791544	20791561	-	540	2.99573227355399	No
FBgn0034551	2R	20793009	20793683	+	675	3.29583686600433	No
FBgn0011674	2R	20822211	20822762	-	2577	8.02420748577858	No
FBgn0016984	2R	20827995	20830370	-	2376	9.06773940337716	No
FBgn0034552	2R	20848000	20848972	-	1635	4.20469261939097	No
FBgn0034553	2R	20850242	20851208	-	1629	4.59511985013459	No
FBgn0034554	2R	20866089	20866973	+	885	3.04452243772342	No
FBgn0040653	2R	20869073	20869122	-	126	2.07944154167984	No
FBgn0067905	2R	20870425	20870491	+	138	4.92725368515721	No
FBgn0050295	2R	20871672	20872005	+	2415	7.58018941794454	No
FBgn0034558	2R	20880049	20880099	+	567	6.37672694789863	No
FBgn0015524	2R	20884453	20884761	-	1290	5.78382518232974	No
FBgn0034560	2R	20909756	20910751	+	996	4.12713438504509	No
FBgn0020617	2R	20917049	20917417	+	2711	6.04973345523196	No
FBgn0000044	2R	20944117	20944156	+	1128	6.30444880242198	Yes
FBgn0053704	2R	20950219	20950282	+	189	2.484906649788	No
FBgn0008636	2R	20954917	20955461	-	1227	7.41938058291869	No
FBgn0034563	2R	20973248	20973394	-	357	3.04452243772342	No
FBgn0083951	2R	20975594	20975623	+	231	2.484906649788	No
FBgn0034564	2R	20977155	20977245	+	237	7.41697962138115	No
FBgn0034565	2R	20977731	20978126	-	435	3.09104245335832	No
FBgn0034566	2R	20979506	20979553	+	2220	5.55682806169954	No
FBgn0034567	2R	20984371	20985231	-	1716	5.65248918026865	No
FBgn0034568	2R	20986836	20987667	-	3483	7.43955930913332	No
FBgn0034569	2R	20992332	20992472	-	1695	8.2117543973752	No
FBgn0261394	2R	20994991	20994993	+	792	7.7393592026891	No
FBgn0034570	2R	20996890	20996928	+	4935	8.76608245914886	No
FBgn0050291	2R	21007805	21008307	-	1527	7.48324441607385	No
FBgn0001133	2R	21009872	21010105	-	1710	8.01400499477946	No
FBgn0034572	2R	21012046	21012102	+	2871	8.00903068506973	No
FBgn0034573	2R	21015905	21017200	-	1296	7.5923661285198	No
FBgn0050296	2R	21019387	21019582	+	1676	5.15905529921453	No
FBgn0034576	2R	21025347	21025603	+	510	7.1608459066643	No
FBgn0003391	2R	21050809	21054702	-	4521	10.2185902205639	No
FBgn0034577	2R	21058022	21058262	+	858	7.97899637085411	No
FBgn0034578	2R	21059902	21060122	-	510	6.27664348934164	No
FBgn0034579	2R	21060913	21061015	+	396	5.17614973257383	No
FBgn0034580	2R	21061648	21061732	+	1428	6.90775527898214	No
FBgn0050293	2R	21063250	21064147	-	1410	3.71357206670431	No
FBgn0022700	2R	21065437	21066095	-	1386	4.39444915467244	No
FBgn0034582	2R	21068035	21068635	-	1104	4.04305126783455	No
FBgn0034583	2R	21070585	21071060	-	888	4.51085950651685	No
FBgn0003748	2R	21077090	21077139	+	1838	4.55387689160054	No
FBgn0034585	2R	21088686	21088991	-	1941	7.60688453121963	No
FBgn0085425	2R	21092500	21092908	+	3583	5.82008293035236	No
FBgn0011824	2R	21096130	21096269	-	711	7.72577144158795	No
FBgn0015721	2R	21102576	21102617	+	1407	7.06561336359772	No
FBgn0034588	2R	21118609	21120645	+	2037	7.13409372119287	No
FBgn0020312	2R	21124121	21125002	-	2778	8.48260174664662	No
FBgn0002736	2R	21128694	21128954	+	441	8.17188200612782	No
FBgn0034590	2R	21129878	21130308	-	3606	9.08386970792223	No
FBgn0034592	2R	21142475	21142487	+	558	4.24849524204936	No
FBgn0021872	2R	21143877	21144136	+	1517	8.33567131479285	No
FBgn0026582	2R	21146301	21146704	+	1128	6.40687998606931	No
FBgn0034595	2R	21147717	21147970	-	339	6.59441345974978	No
FBgn0050389	2R	21149257	21149945	-	3198	8.45233461906774	No
FBgn0034598	2R	21162259	21163151	-	3918	9.38580514130692	No
FBgn0034599	2R	21168997	21169941	+	945	7.98514393119862	No
FBgn0261067	2R	21170068	21170238	-	411	7.10332206252611	No
FBgn0261850	2R	21171062	21171066	+	2307	8.79437027922287	No
FBgn0003162	2R	21175475	21175673	+	1171	6.67708346124714	No
FBgn0034601	2R	21177819	21178133	-	657	3.17805383034795	No
FBgn0003891	2R	21184086	21184454	+	7545	8.9758830607617	No
FBgn0034602	2R	21197611	21197793	+	1029	6.93342302573071	No
FBgn0265180	2R	21200652	21200658	+	1327	5.4971682252932	No
FBgn0265191	2R	21200652	21200658	+	2116	5.97380961186926	No
FBgn0027073	2R	21212971	21213638	-	1596	6.63068338564237	No
FBgn0034605	2R	21215522	21215908	-	1590	7.66011431917393	No
FBgn0034606	2R	21218875	21218994	-	3318	8.97423821949758	No
FBgn0085426	2R	21264321	21264533	+	1458	4.9416424226093	No
FBgn0050391	2R	21265232	21266245	-	1014	3.85014760171006	No
FBgn0050393	2R	21266454	21267515	-	1062	3.46573590279973	No
FBgn0085232	2R	21281195	21281521	-	342	2.56494935746154	No
FBgn0034611	2R	21282543	21282564	+	1698	8.9201217518724	No
FBgn0034612	2R	21285723	21286011	-	3936	5.4971682252932	No
FBgn0050392	2R	21291289	21291581	-	669	6.37331978957701	No
FBgn0050390	2R	21292317	21292757	-	867	7.78779687818117	No
FBgn0016726	2R	21294060	21294161	+	228	5.89164421182577	No
FBgn0034614	2R	21294438	21295210	-	1029	7.33236920592906	No
FBgn0261554	2R	21298290	21298487	+	5738	8.46568934854912	No
FBgn0034617	2R	21310450	21312072	-	1623	7.65586401761606	No
FBgn0034618	2R	21313456	21313716	+	4962	7.19893124068817	No
FBgn0250824	2R	21319582	21319803	-	325	6.07993319509559	No
FBgn0050394	2R	21320164	21321756	-	2493	8.02617019494643	No
FBgn0020306	2R	21324200	21324810	+	11172	10.8021029927303	No
FBgn0034622	2R	21341985	21342238	+	2871	7.33823815006559	No
FBgn0034623	2R	21346932	21347190	-	789	5.45958551414416	No
FBgn0034624	2R	21349058	21349307	-	777	3.52636052461616	No
FBgn0000395	2R	21356009	21357501	-	2253	8.55852705490921	No
FBgn0034626	2R	21383489	21383837	-	609	6.89365635460264	No
FBgn0034627	2R	21384562	21385835	-	1533	6.67582322163485	No
FBgn0034628	2R	21386682	21386823	+	2031	6.65544035036765	No
FBgn0034629	2R	21389499	21389640	+	2031	5.84643877505772	No
FBgn0010415	2R	21394539	21394735	-	1512	7.73236922228439	No
FBgn0026369	2R	21482225	21483043	+	4029	8.63087895582005	No
FBgn0010470	2R	21487669	21487845	-	660	5.64897423816121	No
FBgn0286873	2R	21498631	21498810	+	180	2.07944154167984	No
FBgn0034631	2R	21499020	21501545	-	2526	8.09864284375942	No
FBgn0043070	2R	21507514	21507722	+	1854	7.04664727784876	No
FBgn0034634	2R	21517260	21517921	-	1569	7.86403565907245	No
FBgn0050288	2R	21519338	21519747	-	846	7.0825485693553	No
FBgn0050289	2R	21520614	21521119	-	948	6.01859321449623	No
FBgn0003731	2R	21523089	21523242	+	4432	10.1608006196204	No
FBgn0050286	2R	21535778	21536181	-	860	5.11198778835654	No
FBgn0050287	2R	21536983	21537386	-	852	5.44241771052179	No
FBgn0069056	2R	21538253	21538668	-	876	7.70885960104718	No
FBgn0260477	2R	21539587	21539996	-	819	4.60517018598809	No
FBgn0034636	2R	21561161	21561591	-	1101	9.01930092456251	No
FBgn0050222	2R	21583571	21583611	+	1135	3.63758615972639	No
FBgn0053225	2R	21590340	21590390	+	927	3.49650756146648	No
FBgn0034638	2R	21606075	21606193	-	413	3.8286413964891	No
FBgn0034639	2R	21608657	21609066	-	612	5.72031177660741	No
FBgn0042180	2R	21615597	21615737	-	1005	8.09009578318096	No
FBgn0000326	2R	21617112	21618390	-	1686	6.59304453414244	No
FBgn0016641	2R	21620050	21621273	-	4131	8.43901541035221	No
FBgn0034641	2R	21625196	21625605	+	4632	9.16565676434954	No
FBgn0034642	2R	21632286	21632474	+	1335	6.13772705408623	No
FBgn0034643	2R	21635404	21637908	+	2565	9.15693959524907	No
FBgn0034644	2R	21650226	21650792	+	2710	8.77493138749495	No
FBgn0050284	2R	21650865	21651424	-	1059	4.52178857704904	No
FBgn0034645	2R	21658353	21658480	+	330	6.84906628263346	No
FBgn0034646	2R	21658846	21659475	-	1038	8.33782726244791	No
FBgn0034647	2R	21661327	21661917	-	591	4.04305126783455	No
FBgn0259708	2R	21664514	21664969	+	456	3.36729582998647	No
FBgn0259709	2R	21665192	21665653	+	462	3.17805383034795	No
FBgn0259710	2R	21665957	21666562	+	606	3.13549421592915	No
FBgn0259711	2R	21666872	21667495	+	624	4.11087386417331	No
FBgn0034649	2R	21667591	21668988	-	1398	8.00235954625271	No
FBgn0259726	2R	21669014	21669208	-	195	5.82304589548302	No
FBgn0259725	2R	21669220	21669471	-	252	5.58724865840025	No
FBgn0259727	2R	21669474	21669480	-	228	7.86057078553866	No
FBgn0034650	2R	21670247	21670288	+	1023	8.07464907506665	No
FBgn0034651	2R	21671729	21672274	+	546	6.90575327631146	No
FBgn0050263	2R	21676515	21677326	+	5699	5.82600010738045	No
FBgn0034654	2R	21685376	21685446	+	666	8.19201691453688	No
FBgn0003687	2R	21686330	21686605	-	1059	8.01168672912785	No
FBgn0050285	2R	21688107	21688390	-	336	6.61338421837956	No
FBgn0034655	2R	21689043	21689222	+	1023	5.66988092298052	No
FBgn0027360	2R	21690350	21690474	-	276	6.79570577517351	No
FBgn0260223	2R	21690844	21691000	-	195	8.94206869304423	No
FBgn0050290	2R	21691996	21692170	+	573	6.21660610108486	No
FBgn0260222	2R	21691696	21691977	+	282	6.4085287910595	No
FBgn0266346	2R	21692773	21693659	-	3120	6.50578406012823	No
FBgn0010228	2R	21698125	21698304	-	333	7.66902828858968	No
FBgn0004362	2R	21715468	21715617	+	336	8.99342737041261	No
FBgn0050403	2R	21710112	21710669	-	906	4.85203026391962	No
FBgn0050404	2R	21717421	21717696	-	834	7.80180040190897	No
FBgn0050398	2R	21717931	21718731	+	801	7.28550654852279	No
FBgn0034657	2R	21720902	21721327	+	2223	9.61673837813295	No
FBgn0034658	2R	21757491	21757838	+	348	3.09104245335832	No
FBgn0264714	2R	21764394	21764651	+	258	1.09861228866811	No
FBgn0050395	2R	21765539	21765685	+	2718	5.12396397940326	No
FBgn0034659	2R	21773398	21773566	+	957	5.43372200355424	No
FBgn0034660	2R	21789790	21790004	-	1533	4.30406509320417	No
FBgn0085233	2R	21796540	21796665	+	249	1.6094379124341	No
FBgn0042098	2R	21798075	21799166	-	1092	3.66356164612965	No
FBgn0034661	2R	21799651	21799965	-	1116	4.47733681447821	No
FBgn0034662	2R	21820847	21822406	-	8937	6.14203740558736	No
FBgn0054040	2R	21832594	21833094	-	843	3.13549421592915	No
FBgn0034663	2R	21834302	21834559	-	597	3.43398720448515	No
FBgn0034664	2R	21835499	21835825	-	693	3.29583686600433	No
FBgn0034665	2R	21837608	21838798	-	1191	4.06044301054642	No
FBgn0034666	2R	21860851	21861579	+	1056	3.43398720448515	No
FBgn0034667	2R	21864994	21866793	-	1800	4.82028156560504	No
FBgn0085397	2R	21929520	21930350	+	2214	5.69035945432406	No
FBgn0025573	2R	21881477	21882448	-	972	3.85014760171006	No
FBgn0263999	2R	21935059	21935399	-	1422	4.27666611901606	No
FBgn0034670	2R	21951627	21951662	+	702	4.75359019110636	No
FBgn0263324	2R	21953686	21953952	-	267	2.07944154167984	No
FBgn0034671	2R	21954413	21954772	-	360	2.63905732961526	No
FBgn0085398	2R	21964173	21964699	+	1803	4.81218435537242	No
FBgn0054029	2R	21970831	21971172	-	342	3.04452243772342	No
FBgn0034674	2R	21973131	21973870	+	1911	8.7132532743207	No
FBgn0041237	2R	21976662	21977723	+	1236	6.87729607149743	No
FBgn0041238	2R	21978392	21978601	-	1224	3.78418963391826	No
FBgn0041239	2R	21979860	21980879	+	1185	4.06044301054642	No
FBgn0050401	2R	21985765	21986387	-	825	4.39444915467244	No
FBgn0085399	2R	21988244	21989807	-	2856	4.89034912822175	No
FBgn0034681	2R	22034921	22035529	+	609	2.77258872223978	No
FBgn0005778	2R	22041816	22042853	-	1038	4.0943445622221	No
FBgn0034683	2R	22056470	22057681	-	1212	3.61091791264422	No
FBgn0034684	2R	22059198	22059859	-	1239	4.31748811353631	No
FBgn0265192	2R	22061559	22061581	+	843	6.85224256905188	No
FBgn0265184	2R	22066951	22068171	+	1221	7.18690102041163	No
FBgn0034687	2R	22069788	22071179	-	1392	5.72031177660741	No
FBgn0034688	2R	22071559	22071707	-	1308	7.28207365809346	No
FBgn0034689	2R	22073598	22073904	-	1434	6.5410299991899	No
FBgn0067102	2R	22076350	22077669	+	1320	7.51425465281641	No
FBgn0034691	2R	22081180	22082637	+	3654	6.28785856016178	No
FBgn0034692	2R	22085895	22086566	-	1359	4.38202663467388	No
FBgn0263250	2R	22090152	22090213	-	381	2.30258509299405	No
FBgn0265046	2R	22090865	22090920	-	354	1.94591014905531	No
FBgn0034693	2R	22091638	22092059	-	3171	5.14166355650266	No
FBgn0034694	2R	22103252	22103381	+	2160	6.18620862390049	No
FBgn0243516	2R	22106898	22107205	-	2609	7.96866570046623	No
FBgn0050280	2R	22113597	22113665	+	864	3.76120011569356	No
FBgn0050281	2R	22115011	22115123	+	873	3.49650756146648	No
FBgn0002715	2R	22122998	22123474	+	1203	7.86211221166275	No
FBgn0034697	2R	22124763	22125581	-	2385	7.39510754656249	No
FBgn0029147	2R	22127855	22128176	+	1755	5.95583736946483	No
FBgn0085234	2R	22130332	22130580	-	651	4.76217393479776	No
FBgn0000008	2R	22162920	22163694	+	3987	6.30261897574491	No
FBgn0034700	2R	22138942	22139262	+	321	3.97029191355212	No
FBgn0029084	2R	22140148	22140193	+	915	4.91265488573605	No
FBgn0085235	2R	22163770	22164594	-	825	3.93182563272433	No
FBgn0034703	2R	22172877	22172950	-	1497	5.47646355193151	No
FBgn0034704	2R	22175137	22175317	+	2001	8.19063168090354	No
FBgn0034705	2R	22177444	22178487	-	1044	6.66057514983969	No
FBgn0034706	2R	22181276	22182526	+	1251	5.50533153593236	No
FBgn0034707	2R	22183211	22185664	+	2454	8.595449689382	No
FBgn0034708	2R	22186092	22186094	+	2469	8.5143892640835	No
FBgn0034709	2R	22190363	22190503	-	1293	4.35670882668959	No
FBgn0034710	2R	22203735	22203919	-	1629	4.23410650459726	No
FBgn0283480	2R	22206135	22206649	-	1614	4.07753744390572	No
FBgn0034712	2R	22209005	22209504	-	1599	4.17438726989564	No
FBgn0034713	2R	22211441	22212183	+	924	3.2188758248682	No
FBgn0025186	2R	22213441	22213519	+	1527	7.75276480885133	No
FBgn0050278	2R	22217521	22217988	-	825	4.04305126783455	No
FBgn0050277	2R	22218526	22218697	-	2052	5.5834963087817	No
FBgn0034715	2R	22221195	22221375	-	2040	7.36137542897735	No
FBgn0034716	2R	22223806	22223977	-	2367	7.24992553671799	No
FBgn0020307	2R	22244682	22244747	+	3085	9.90807700486994	No
FBgn0034717	2R	22293927	22295194	+	2745	4.85981240436167	No
FBgn0034718	2R	22298909	22300939	-	2031	4.14313472639153	No
FBgn0013272	2R	22322970	22323025	+	3228	9.67577106125178	No
FBgn0085236	2R	22329418	22329720	-	303	4.52178857704904	No
FBgn0017482	2R	22330265	22331004	-	1392	6.5875500148248	No
FBgn0016053	2R	22332197	22332409	+	213	4.64439089914137	No
FBgn0085237	2R	22333152	22333301	+	150	5.60947179518496	No
FBgn0034720	2R	22334431	22334880	-	3529	5.48893772615669	No
FBgn0034721	2R	22348371	22348826	+	456	3.13549421592915	No
FBgn0034722	2R	22375192	22375272	+	2325	8.53836742664764	No
FBgn0025878	2R	22379802	22379979	+	1500	5.64897423816121	No
FBgn0034723	2R	22386465	22386528	+	1509	4.40671924726425	No
FBgn0034724	2R	22394231	22394553	-	588	6.02586597382531	No
FBgn0034725	2R	22404406	22404460	+	687	3.97029191355212	No
FBgn0053200	2R	22408783	22409025	+	243	7.1693500166706	No
FBgn0022984	2R	22409890	22410020	-	951	8.38068594676157	No
FBgn0034726	2R	22411854	22412034	+	465	9.1651337791381	Yes
FBgn0022986	2R	22413198	22413340	-	1214	8.82629423124132	No
FBgn0022985	2R	22416066	22416366	+	1248	8.05737748855799	No
FBgn0034727	2R	22419124	22420299	-	1176	7.12367278520461	No
FBgn0034728	2R	22421099	22421738	+	3958	8.76342807395385	No
FBgn0034729	2R	22426025	22426254	-	834	3.29583686600433	No
FBgn0034730	2R	22427479	22427630	+	1707	6.3818160174061	No
FBgn0034731	2R	22460092	22460146	+	1476	4.77912349311153	No
FBgn0266432	2R	22473402	22473522	-	2382	4.86753445045558	No
FBgn0266433	2R	22476461	22477027	-	756	2.99573227355399	No
FBgn0034733	2R	22478431	22478875	+	3882	5.47646355193151	No
FBgn0034734	2R	22483419	22483463	+	8199	9.24657586455828	No
FBgn0034735	2R	22492240	22494222	+	1983	8.56140144608056	No
FBgn0003175	2R	22496334	22496398	-	6294	8.97954260172511	No
FBgn0034736	2R	22550208	22550254	+	1698	4.91998092582813	No
FBgn0034737	2R	22562394	22562433	+	333	3.66356164612965	No
FBgn0260866	2R	22564063	22564426	-	2088	6.93439720992856	No
FBgn0034739	2R	22594752	22594911	+	810	5.04985600724954	No
FBgn0034741	2R	22599439	22599450	+	306	3.43398720448515	No
FBgn0034742	2R	22601006	22601147	-	3999	8.96098117384356	No
FBgn0034743	2R	22606158	22606169	+	444	9.36194495610808	No
FBgn0034744	2R	22608544	22608618	+	636	7.60539236481493	No
FBgn0034745	2R	22609446	22611578	-	3513	5.39816270151775	No
FBgn0053143	2R	22621114	22621159	+	2394	4.83628190695148	No
FBgn0034748	2R	22634080	22635924	-	1845	7.66762609158499	No
FBgn0019949	2R	22636190	22636873	-	1212	7.60339933974067	No
FBgn0026261	2R	22637853	22638058	+	840	7.91278922069068	No
FBgn0034750	2R	22639041	22639480	-	846	7.90248743716286	No
FBgn0261596	2R	22640703	22641095	-	393	7.77233157516961	No
FBgn0040091	2R	22641953	22643286	-	1587	6.15909538849193	No
FBgn0034753	2R	22645135	22645534	-	615	8.80762148953604	No
FBgn0050195	2R	22646696	22646975	-	459	4.75359019110636	No
FBgn0085475	2R	22647581	22647763	-	183	5.8406416573734	No
FBgn0085474	2R	22647992	22648133	-	402	6.91373735065968	No
FBgn0034755	2R	22649220	22649343	-	453	3.43398720448515	No
FBgn0034740	2R	22650637	22650811	+	1020	6.03068526026126	No
FBgn0034756	2R	22652684	22652844	-	1536	4.0943445622221	No
FBgn0050196	2R	22654838	22655081	-	441	4.06044301054642	No
FBgn0263030	2R	22656356	22656464	-	471	3.73766961828337	No
FBgn0263031	2R	22655636	22655753	-	369	3.58351893845611	No
FBgn0034759	2R	22659712	22659977	+	366	4.56434819146784	No
FBgn0034758	2R	22657989	22658275	+	387	4.00733318523247	No
FBgn0260767	2R	22660551	22660861	+	405	3.71357206670431	No
FBgn0260768	2R	22662733	22662863	+	229	1.94591014905531	No
FBgn0034761	2R	22663745	22663874	+	402	3.61091791264422	No
FBgn0262141	2R	22665684	22665784	+	201	1.94591014905531	No
FBgn0050273	2R	22667182	22667326	+	384	4.7361984483945	No
FBgn0050269	2R	22667987	22668315	+	432	3.3322045101752	No
FBgn0040658	2R	22669600	22669855	+	504	3.36729582998647	No
FBgn0034763	2R	22671107	22671245	+	450	7.33823815006559	No
FBgn0020257	2R	22687036	22688721	-	1686	10.4934662576062	No
FBgn0005631	2R	22694556	22695312	-	4185	9.08783369748339	No
FBgn0050259	2R	22701447	22701869	-	1620	4.38202663467388	No
FBgn0034766	2R	22702717	22703079	+	606	4.8283137373023	No
FBgn0034768	2R	22704710	22704757	+	609	4.33073334028633	No
FBgn0034769	2R	22705948	22706153	-	597	4.15888308335967	No
FBgn0034770	2R	22706948	22707076	+	654	3.29583686600433	No
FBgn0050275	2R	22707824	22708092	+	3894	5.18738580584075	No
FBgn0050268	2R	22712739	22713016	+	3720	5.42053499927229	No
FBgn0028371	2R	22717577	22717810	-	8990	9.2771575450135	No
FBgn0259145	2R	22743815	22744182	-	3819	5.51342874616498	No
FBgn0034774	2R	22755325	22755786	+	462	2.83321334405622	No
FBgn0034776	2R	22763804	22764045	+	877	3.2188758248682	No
FBgn0061435	2R	22784346	22784396	+	438	2.77258872223978	No
FBgn0011211	2R	22799204	22799269	+	1656	8.64029538855022	No
FBgn0000405	2R	22804297	22804590	-	1608	9.45273738021228	No
FBgn0086408	2R	22808779	22808955	+	3408	5.31811999384422	No
FBgn0050271	2R	22817643	22817703	+	1522	4.54329478227	No
FBgn0259179	2R	22821572	22821628	+	2032	4.36944785246702	No
FBgn0050274	2R	22825190	22825250	+	1404	3.91202300542815	No
FBgn0050272	2R	22829697	22829718	+	1491	7.25700270709207	No
FBgn0050265	2R	22832662	22832683	+	1455	5.79605775076537	No
FBgn0034782	2R	22834700	22834721	+	1437	5.27811465923052	No
FBgn0034783	2R	22837436	22837457	+	1455	4.99721227376411	No
FBgn0034784	2R	22840835	22840993	+	1485	4.27666611901606	No
FBgn0034785	2R	22846017	22846050	+	1458	4.17438726989564	No
FBgn0034786	2R	22847922	22848138	-	5445	8.47386806667786	No
FBgn0010078	2R	22854517	22854529	+	420	7.43543801981455	No
FBgn0001263	2R	22855765	22855953	-	2058	5.02388052084628	No
FBgn0004896	2R	22868502	22868854	+	1368	4.48863636973214	No
FBgn0034788	2R	22871796	22871859	+	789	3.46573590279973	No
FBgn0034789	2R	22875029	22875116	+	3172	5.55682806169954	No
FBgn0034791	2R	22881510	22881920	-	609	8.01334318138667	No
FBgn0034792	2R	22883165	22883825	-	2220	8.32675881451173	No
FBgn0034793	2R	22886643	22886702	+	774	7.54960916515453	No
FBgn0267823	2R	22887629	22887793	-	963	7.1929342212158	No
