# Program:featureCounts v2.0.0; Command:"featureCounts" "-t" "gbc" "-g" "transcript_id" "-a" "/proj/snic2019-30-14/private/genomes/dm6/annotation/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "ChIPseq/K27me3-PROseq.counts.cds.txt" "./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_2_R1.dmel.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep1.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep2.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep4.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Tol10b_WCE_rep4.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep2.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep3.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep5.dm6.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_2_R1.dmel.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep1.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep2.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep4.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Tol10b_WCE_rep4.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep2.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep3.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep5.dm6.bowtie2.sorted.bam
FBtr0332802	3L	12890270	12891005	+	736	32	27	46	29	64	13	47	32	32	23	68	6	23	1	64
FBtr0332805	3L	12890578	12892062	+	1485	92	78	98	113	131	56	95	66	62	23	215	24	68	7	219
FBtr0332803	3L	12890578	12891005	+	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332804	3L	12890578	12891427	+	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075870	3L	12893158	12894658	+	1501	313	209	252	306	306	163	203	167	128	73	465	49	144	15	470
FBtr0343628	3L	12901347	12902237	-	891	100	100	115	145	145	79	107	101	85	54	208	36	105	18	203
FBtr0075904	3L	12912127	12913146	-	1020	62	57	71	100	130	81	176	132	114	51	203	27	97	8	190
FBtr0075903	3L	12952786	12954147	-	1362	120	131	116	163	189	88	216	146	127	76	275	46	145	20	266
FBtr0075901	3L	12964460	12967233	-	2774	215	179	166	250	302	111	260	213	173	100	396	56	170	31	479
FBtr0075902	3L	12964460	12965239	-	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075900	3L	12971314	12971859	-	546	100	68	94	92	107	52	90	63	75	38	187	24	61	6	154
FBtr0075871	3L	12972974	12973550	+	577	106	85	111	104	97	49	95	70	77	35	250	23	76	4	237
FBtr0075872	3L	12995635	12997318	+	1684	422	301	379	403	351	158	245	209	190	116	708	69	185	30	634
FBtr0075873	3L	13007317	13007781	+	465	58	38	51	78	52	26	67	58	66	51	273	28	88	8	217
FBtr0332074	3L	13008785	13009350	+	566	45	42	39	80	67	42	135	93	89	56	262	17	73	7	204
FBtr0075899	3L	13009499	13011185	-	1687	119	96	101	211	247	122	345	263	225	118	495	62	247	32	430
FBtr0075898	3L	13012076	13014832	-	2757	236	221	222	443	356	157	517	363	346	171	956	93	433	44	844
FBtr0332075	3L	13018766	13019481	+	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075876	3L	13018766	13019587	+	822	4	0	3	5	7	6	21	18	4	5	22	3	10	0	15
FBtr0346531	3L	13019815	13022188	-	2374	17	2	14	20	36	8	71	34	36	17	60	9	37	3	75
FBtr0075896	3L	13020082	13021185	-	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075895	3L	13020082	13022188	-	2107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075878	3L	13023852	13024662	+	811	93	57	83	121	124	61	171	124	100	35	323	32	94	20	246
FBtr0075894	3L	13024863	13025937	-	1075	127	91	65	226	205	123	199	148	138	78	478	52	193	26	433
FBtr0110982	3L	13029462	13036404	+	6943	803	620	722	1141	1282	616	1341	882	798	438	2314	290	918	136	1896
FBtr0075883	3L	13037321	13040876	+	3556	209	233	134	768	385	243	589	472	424	242	1942	144	396	53	987
FBtr0075884	3L	13042256	13043805	+	1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0346390	3L	13042256	13044134	+	1879	22	5	7	28	29	15	46	36	38	21	69	15	35	5	83
FBtr0075885	3L	13042301	13043805	+	1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075886	3L	13044934	13046794	+	1861	7	18	10	39	22	18	42	26	28	12	100	10	31	3	90
FBtr0332076	3L	13045138	13046794	+	1657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345366	3L	13047477	13048819	+	1343	150	121	82	165	241	133	307	192	138	83	345	57	178	22	317
FBtr0075893	3L	13060500	13060922	-	423	215	291	226	171	318	157	83	66	48	27	181	14	61	8	132
FBtr0075891	3L	13088681	13089469	-	789	618	502	497	299	611	255	162	131	85	47	298	42	108	9	286
FBtr0075890	3L	13114771	13117977	+	3207	1392	1032	1861	936	2289	1264	666	425	417	238	1430	133	514	46	1409
FBtr0334063	3L	13174978	13176681	+	1704	657	489	601	365	595	207	275	201	225	120	597	61	274	18	545
FBtr0346864	3L	13229192	13279542	+	50351	8494	7538	12768	8201	13119	4872	8056	5911	4401	2685	11527	1481	4734	876	10711
FBtr0075867	3L	13246964	13248202	-	1239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075838	3L	13349665	13354840	+	5176	1307	950	972	1200	1548	601	826	609	570	364	1883	183	742	97	1786
FBtr0331787	3L	13378457	13380280	+	1824	201	138	136	285	1405	627	382	236	196	107	679	81	392	29	536
FBtr0075842	3L	13383265	13383899	+	635	0	3	3	1	1	2	0	2	1	0	6	0	0	0	4
FBtr0075843	3L	13383270	13383899	+	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075844	3L	13385289	13385825	+	537	116	82	74	151	208	114	98	74	90	34	347	15	90	11	293
FBtr0075865	3L	13386046	13387407	-	1362	24	7	6	45	43	19	48	26	30	19	52	5	17	5	57
FBtr0075864	3L	13386194	13387333	-	1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0321318	3L	13388399	13389506	-	1108	106	63	80	253	226	128	228	163	139	78	628	68	184	34	484
FBtr0075862	3L	13396328	13400625	-	4298	8165	7070	5158	2639	7198	3358	801	577	499	290	1658	179	568	89	1506
FBtr0345341	3L	13411222	13411953	-	732	6	8	7	18	28	13	65	37	34	23	43	6	35	12	51
FBtr0075861	3L	13411480	13411953	-	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075845	3L	13413343	13416353	+	3011	18	13	7	27	29	10	43	18	31	12	69	8	36	1	63
FBtr0075846	3L	13413506	13416353	+	2848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113424	3L	13416676	13421836	-	5161	642	544	530	996	970	487	776	642	526	314	1698	172	555	85	1493
FBtr0075858	3L	13424671	13425171	-	501	132	102	105	106	163	51	77	70	55	31	222	17	73	19	161
FBtr0075855	3L	13428939	13434729	-	5791	881	873	736	1076	1239	515	978	692	556	338	1942	226	771	88	1885
FBtr0075854	3L	13435780	13436636	-	857	10	6	18	15	19	8	26	19	12	17	27	2	16	1	35
FBtr0303093	3L	13435922	13436636	-	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089323	3L	13438454	13438909	+	456	117	78	104	119	150	54	85	65	57	32	214	22	62	2	197
FBtr0075853	3L	13439417	13439970	-	554	107	63	79	127	152	57	117	101	73	45	209	19	63	12	176
FBtr0331532	3L	13441410	13442320	+	911	9	8	6	16	28	10	41	26	24	18	57	8	15	3	50
FBtr0075850	3L	13441697	13442320	+	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075851	3L	13443094	13449145	+	6052	222	153	161	493	294	155	469	351	311	185	1179	106	370	42	994
FBtr0075852	3L	13443619	13446861	+	3243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075825	3L	13449287	13449783	-	497	42	28	33	82	58	51	102	74	68	36	275	19	96	5	211
FBtr0302487	3L	13451270	13465439	+	14170	1748	1527	1714	2391	2546	1139	2067	1695	1407	772	4117	455	1420	195	3863
FBtr0075824	3L	13456308	13456738	-	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331535	3L	13465652	13474287	-	8636	45	39	37	85	111	50	148	105	75	55	153	28	61	20	178
FBtr0075820	3L	13466569	13474043	-	7475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345364	3L	13466569	13474287	-	7719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075822	3L	13468120	13474287	-	6168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075823	3L	13468120	13468713	-	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113425	3L	13478041	13483415	+	5375	280	271	268	479	454	208	437	374	317	187	937	115	316	39	839
FBtr0332079	3L	13480944	13483415	+	2472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075808	3L	13480948	13483415	+	2468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075809	3L	13481264	13483415	+	2152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075819	3L	13483633	13485780	-	2148	189	115	131	409	226	169	388	269	291	174	939	100	319	31	774
FBtr0075810	3L	13487297	13502392	+	15096	643	576	809	1373	1266	648	1590	1097	932	544	2820	335	1008	155	2511
FBtr0075811	3L	13496127	13502392	+	6266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304904	3L	13503207	13510595	+	7389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075812	3L	13503207	13511441	+	8235	32	30	19	82	149	51	190	105	98	55	177	24	95	24	225
FBtr0075818	3L	13511746	13512612	-	867	77	53	54	204	111	76	168	103	136	78	477	41	155	25	407
FBtr0075813	3L	13513754	13516176	+	2423	13	9	7	22	14	8	30	9	14	9	58	3	29	4	40
FBtr0330342	3L	13513864	13516176	+	2313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075817	3L	13516373	13519105	-	2733	300	310	287	612	474	265	427	329	304	169	1194	109	253	45	830
FBtr0330351	3L	13522007	13666249	-	144243	1176	1125	1923	1553	2056	793	2577	1663	1098	627	2252	383	1285	250	2803
FBtr0330355	3L	13533697	13666249	-	132553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330352	3L	13535575	13666249	-	130675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330345	3L	13536645	13666249	-	129605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330348	3L	13538037	13666249	-	128213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330357	3L	13538037	13802900	-	264864	489	397	472	733	960	352	772	602	449	263	1069	142	458	76	1136
FBtr0330356	3L	13538037	13798027	-	259991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306683	3L	13840297	13841740	-	1444	159	117	155	201	320	117	279	188	138	70	342	38	180	29	372
FBtr0075751	3L	13844156	13845216	+	1061	6	5	4	10	19	7	30	19	14	6	12	3	9	2	27
FBtr0333019	3L	13844156	13845049	+	894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075753	3L	13846554	13859901	+	13348	2510	1943	2102	2973	3020	1224	2012	1650	1496	783	4543	512	1635	235	4362
FBtr0075801	3L	13860127	13866405	-	6279	717	644	487	967	1286	557	1186	838	634	403	1872	243	745	116	1847
FBtr0330420	3L	13867514	13902736	-	35223	1488	1182	1429	1899	2262	899	2757	1760	1510	812	3619	507	1549	258	4217
FBtr0075754	3L	13879494	13882956	+	3463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075755	3L	13882271	13882956	+	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330416	3L	13885826	13902736	-	16911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075796	3L	13906997	13921797	-	14801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075793	3L	13906997	13919465	-	12469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075795	3L	13906997	13924835	-	17839	199	161	409	286	313	240	704	396	302	188	735	96	386	51	704
FBtr0075792	3L	13925982	13928500	-	2519	222	202	182	489	277	170	505	304	330	178	1039	117	355	43	823
FBtr0075756	3L	13929887	13934556	+	4670	546	381	320	913	583	341	765	588	568	327	2233	184	621	86	1871
FBtr0075758	3L	13939750	13962547	+	22798	2917	2441	2729	3015	4689	1808	4054	2855	2256	1269	5573	764	2337	389	5505
FBtr0333030	3L	13962758	13964202	-	1445	116	81	90	241	194	92	270	194	181	89	589	61	228	28	459
FBtr0345389	3L	13965703	13972967	+	7265	31	33	30	73	130	62	209	141	98	50	184	32	81	28	211
FBtr0333073	3L	13965703	13971906	+	6204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075761	3L	13974561	13977661	+	3101	83	49	55	99	82	26	73	53	51	34	174	13	48	2	185
FBtr0075762	3L	13974953	13977661	+	2709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333027	3L	13978005	13992900	-	14896	327	243	251	415	475	201	594	376	339	194	865	116	334	77	830
FBtr0333026	3L	13981199	13992900	-	11702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075766	3L	13994731	13996471	+	1741	241	145	164	403	223	121	324	240	210	107	900	83	240	26	820
FBtr0075787	3L	13998000	13998751	-	752	39	40	30	185	87	56	164	114	89	40	290	38	114	14	291
FBtr0075785	3L	13999480	14001380	-	1901	7	5	0	6	4	6	14	9	12	8	29	4	12	2	26
FBtr0075786	3L	13999480	14001318	-	1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333025	3L	13999480	14001309	-	1830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075768	3L	14002627	14020048	+	17422	1413	1021	883	2983	2156	1348	3226	2290	2280	1284	7274	707	2358	382	6860
FBtr0075784	3L	14020415	14028621	-	8207	845	495	478	1633	902	602	1374	983	1059	628	3883	354	1196	189	3705
FBtr0333052	3L	14029679	14031206	-	1528	11	0	9	18	34	7	41	24	15	15	44	6	28	4	50
FBtr0304674	3L	14029925	14031206	-	1282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075783	3L	14029925	14030867	-	943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075769	3L	14031950	14034540	+	2591	42	20	28	100	48	40	111	79	77	43	255	25	98	27	261
FBtr0343100	3L	14032574	14034809	+	2236	8	8	5	15	44	10	67	40	24	12	27	11	12	8	57
FBtr0304672	3L	14032574	14034540	+	1967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075770	3L	14035276	14036651	+	1376	123	85	159	394	157	110	246	169	188	111	801	54	223	22	594
FBtr0333051	3L	14037519	14043586	+	6068	4	3	1	10	13	4	25	20	7	5	23	4	2	10	30
FBtr0304037	3L	14037519	14043459	+	5941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075773	3L	14037755	14043459	+	5705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0445388	3L	14043794	14049392	-	5599	505	352	303	1129	541	330	918	751	635	386	2650	229	807	125	2384
FBtr0302433	3L	14051706	14052369	+	664	104	54	36	208	102	89	146	101	92	55	398	33	121	17	419
FBtr0075776	3L	14053715	14070269	+	16555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0114573	3L	14053715	14071483	+	17769	34	25	38	76	159	60	263	176	91	53	197	28	108	7	191
FBtr0075777	3L	14072392	14076023	+	3632	540	337	538	748	630	329	723	526	408	232	1289	141	548	68	1231
FBtr0075778	3L	14076272	14083129	+	6858	118	155	209	183	358	133	239	137	128	86	356	51	199	15	356
FBtr0100676	3L	14077565	14083129	+	5565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075779	3L	14084115	14085634	+	1520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0347505	3L	14084115	14086321	+	2207	42	37	74	25	99	25	85	47	25	14	59	7	25	6	77
FBtr0334054	3L	14084115	14085864	+	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339515	3L	14094689	14097553	-	2865	1442	1024	2350	1160	1058	462	416	367	338	157	1505	112	311	33	1396
FBtr0075748	3L	14103581	14107618	-	4038	1350	1443	2115	903	1651	647	699	535	381	202	1175	106	349	75	942
FBtr0330115	3L	14112505	14130797	-	18293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075747	3L	14112505	14130824	-	18320	63	58	54	27	22	8	8	3	7	3	9	0	8	0	13
FBtr0075746	3L	14175710	14178120	-	2411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333035	3L	14175710	14177037	-	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333034	3L	14176026	14177037	-	1012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333036	3L	14176026	14178120	-	2095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089524	3L	14186349	14189148	-	2800	3392	2689	4670	1639	1886	753	547	368	310	193	895	109	440	59	909
FBtr0306619	3L	14191370	14233150	+	41781	0	0	0	0	0	0	0	1	1	1	0	1	0	0	2
FBtr0100039	3L	14191373	14233150	+	41778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306624	3L	14191373	14232400	+	41028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307191	3L	14205932	14233150	+	27219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306622	3L	14220242	14233150	+	12909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306623	3L	14221940	14233150	+	11211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100041	3L	14229350	14233150	+	3801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075740	3L	14233969	14234509	+	541	69	42	59	125	89	39	104	84	71	40	236	28	81	23	208
FBtr0321257	3L	14237135	14238172	+	1038	30	21	26	26	32	9	18	9	13	4	42	2	12	1	44
FBtr0075741	3L	14237224	14238149	+	926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330102	3L	14274843	14368539	+	93697	11800	9922	13577	13156	17618	7127	17074	11716	9073	5331	22673	3215	10478	1731	22142
FBtr0304959	3L	14382413	14383199	+	787	64	67	76	59	134	59	170	110	68	42	147	26	58	9	145
FBtr0075729	3L	14400869	14402225	-	1357	143	128	151	245	342	140	268	161	127	80	505	36	137	24	303
FBtr0333042	3L	14403030	14409439	-	6410	28	24	13	46	88	32	118	86	34	30	82	10	57	17	83
FBtr0075728	3L	14403610	14409439	-	5830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333041	3L	14403610	14408346	-	4737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0273239	3L	14411126	14412632	+	1507	109	91	68	189	253	111	312	190	166	97	484	51	241	45	479
FBtr0273424	3L	14412928	14426878	-	13951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0273428	3L	14412928	14448073	-	35146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0273422	3L	14413091	14535776	-	122686	3813	3418	3969	4334	4512	1830	4558	3198	2683	1554	6913	980	2938	484	7625
FBtr0273426	3L	14413091	14426878	-	13788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0273427	3L	14413091	14509574	-	96484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0273423	3L	14413091	14476188	-	63098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333039	3L	14519860	14521190	-	1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333038	3L	14519901	14521190	-	1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075718	3L	14538151	14540341	+	2191	5	7	5	14	6	2	6	9	6	2	44	2	5	1	10
FBtr0308595	3L	14538226	14540341	+	2116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333037	3L	14541037	14550475	-	9439	6	3	9	9	28	10	25	8	12	4	17	2	11	0	23
FBtr0075724	3L	14541146	14550475	-	9330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075723	3L	14541637	14550475	-	8839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301014	3L	14560500	14562513	+	2014	156	108	121	280	253	134	426	279	226	152	625	82	269	34	503
FBtr0075720	3L	14583322	14599040	-	15719	20473	20976	23724	11964	17093	6920	2926	1902	1519	886	3968	479	1674	283	3662
FBtr0333031	3L	14614958	14622105	+	7148	2105	2049	2392	1020	1460	450	1080	739	610	325	1301	196	578	87	1221
FBtr0304700	3L	14620330	14621745	+	1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075678	3L	14623296	14628074	+	4779	13	9	10	17	16	1	33	29	18	10	40	6	18	6	31
FBtr0301239	3L	14623296	14627883	+	4588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100362	3L	14628260	14631577	-	3318	290	238	202	451	412	232	663	439	431	258	1066	145	489	75	895
FBtr0075679	3L	14633101	14671509	+	38409	9078	8198	13332	7328	11128	4564	7880	5028	4055	2473	10589	1316	5005	812	9792
FBtr0299649	3L	14673339	14747768	+	74430	2329	2059	2090	3307	3609	1637	4436	3304	2513	1384	6024	893	2561	416	6018
FBtr0075712	3L	14674638	14677647	-	3010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075684	3L	14685268	14685742	+	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075710	3L	14697413	14701178	-	3766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333018	3L	14697413	14698100	-	688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299651	3L	14707251	14747768	+	40518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333045	3L	14748029	14756836	-	8808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075707	3L	14748029	14757462	-	9434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075706	3L	14750342	14757462	-	7121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075705	3L	14750342	14757279	-	6938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075703	3L	14751054	14760549	-	9496	214	191	115	376	291	215	676	400	360	189	914	98	466	81	882
FBtr0075704	3L	14752945	14757462	-	4518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302436	3L	14760620	14761344	-	725	58	42	44	103	121	56	171	106	101	56	205	31	115	25	247
FBtr0333044	3L	14762528	14767603	+	5076	302	195	209	687	502	285	1009	695	569	263	1554	196	595	86	1585
FBtr0075701	3L	14767803	14768783	-	981	122	59	83	229	161	83	182	121	116	83	449	49	125	9	453
FBtr0075700	3L	14769441	14775629	-	6189	539	364	402	1210	679	430	1035	803	747	423	2374	266	731	147	2186
FBtr0075699	3L	14776596	14785912	-	9317	1040	706	1257	1352	1574	873	1827	1314	1179	679	3050	429	1536	219	3124
FBtr0075691	3L	14787291	14789565	+	2275	241	204	172	520	234	188	449	335	348	177	1321	115	442	56	1054
FBtr0075693	3L	14790435	14800989	+	10555	95	65	63	188	229	129	383	239	161	82	346	46	168	32	390
FBtr0333074	3L	14791051	14799848	+	8798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333075	3L	14791937	14799250	+	7314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075695	3L	14805636	14882124	+	76489	1500	1306	1242	2057	2205	1019	2043	1711	1315	756	3715	436	1199	223	3559
FBtr0110825	3L	14805636	14867605	+	61970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299509	3L	14904305	14942807	+	38503	1900	1573	1584	2450	3208	1305	2780	2085	1608	916	4146	535	1623	248	4318
FBtr0299510	3L	14922192	14942806	+	20615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330139	3L	14926932	14942369	+	15438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299779	3L	14975348	14975940	+	593	214	153	335	156	582	241	183	101	96	50	370	39	159	16	285
FBtr0309063	3L	14980120	14982332	+	2213	277	234	486	298	558	203	560	348	283	158	671	85	366	71	611
FBtr0075624	3L	14983335	14984386	+	1052	125	75	76	259	147	86	241	142	147	87	513	47	214	22	478
FBtr0114529	3L	14985600	14991567	+	5968	152	150	120	275	372	164	481	312	258	137	614	81	320	62	589
FBtr0075627	3L	14987912	14991567	+	3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0347146	3L	14992789	14997883	+	5095	0	4	1	9	13	5	38	22	13	3	24	4	3	2	23
FBtr0113171	3L	14992789	14997717	+	4929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075672	3L	14998081	14999166	-	1086	114	76	86	195	168	82	227	169	140	75	478	55	209	33	397
FBtr0075629	3L	15000451	15001219	+	769	93	71	45	149	98	81	141	119	131	68	420	36	150	14	399
