geneID	Chr	ATAC_Start	ATAC_End	ATAC_factor	ATAC_direction	enhancerID	insituID	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	Enhancer_Time	Background
Region5160	chr3R	4775497	4775885	Toll10b	Up	None	None	-0.481444573543388	-0.183689347868645	0.677714098315625	0.214458955523645	Yes
Region5161	chr3R	4802222	4802719	Time	Up	None	None	-0.312280977762949	-1.41850780376782	1.83332720853958	1.49862454120641	Yes
Region5162	chr3R	4803149	4803858	Time	Up	None	None	-0.655647654337082	-0.0666135954675467	0.466788544856432	0.908441704058738	Yes
Region5162	chr3R	4803149	4803858	Time	Up	None	None	0.336849099527764	0.557202355128269	-1.11503068739708	0.908441704058738	Yes
Region5163	chr3R	4804344	4804614	Time	Up	None	None	-0.918142068430755	1.71915686032094	-0.892028877834246	1.25515807220364	Yes
Region5164	chr3R	4806011	4807164	Time	Down	None	None	-0.346307875469272	-0.334198982873881	0.922871714986426	-0.128130788554	Yes
Region5165	chr3R	4809876	4810500	Time	Up	None	None	0.053057139373097	-1.1203585679318	1.13927503436629	1.90856207581063	Yes
Region5166	chr3R	4811730	4812333	Toll10b	Up	None	None	-0.955444846261371	2.04787817647642	-1.02856256746049	1.28907710953903	Yes
Region5168	chr3R	4821076	4821558	Time	Up	None	None	-0.563129809863183	1.03804813489954	-0.383419714946052	0.968881061412109	Yes
Region5170	chr3R	4835271	4835840	Gd7	Down	None	None	-1.9091917342531	0.737118499180973	0.604624040718686	-0.579768716699725	Yes
Region5177	chr3R	4852242	4854558	Time	Down	None	None	-2.94802105914761	-0.627119059941906	3.3157912982463	-2.31217174869125	No
Region5178	chr3R	4857806	4858633	Toll10b	Down	None	None	2.33674683505156	-4.31009465045771	1.77746369399869	-4.51140833466855	No
Region5184	chr3R	4910352	4911389	Time	Down	None	region 3198	0.403895924146873	-0.593266589658038	0.412592283751929	0.124197720555923	Yes
Region5184	chr3R	4910352	4911389	Time	Down	None	region 3199	0.403895924146873	-0.593266589658038	0.412592283751929	0.124197720555923	Yes
Region5201	chr3R	4993886	4995150	Toll9	Up	region 603	None	-3.23697362156484	-3.62226358101526	7.40255256724259	-0.170543578630446	No
Region5201	chr3R	4993886	4995150	Toll9	Up	region 603	None	-3.5125840781891	-3.03820911872346	7.02054096626346	-0.170543578630446	No
Region5205	chr3R	5025212	5026197	Time	Up	region 605	None	-2.01642517499569	-1.08509740838132	3.92245704417653	2.11569391334862	No
Region5205	chr3R	5025212	5026197	Time	Up	region 605	None	-2.59337901258664	-1.7115982767011	5.12815636435841	2.11569391334862	No
Region5209	chr3R	5038686	5039610	Toll10b	Down	None	None	3.99852136613054	-5.16148361477645	1.40459791063209	-1.491642414982	No
Region5209	chr3R	5038686	5039610	Toll10b	Down	None	None	3.44583600132298	-4.66431205049418	1.36954066138324	-1.491642414982	No
Region5210	chr3R	5042917	5043867	Gd7	Up	None	None	5.22624579713798	-4.61908339276618	-1.07071227239729	-1.32004318849175	No
Region5211	chr3R	5053560	5054186	Toll9	Down	None	None	8.7897770889186	-2.73817690274473	-6.50002400615898	1.28586966661567	No
Region5212	chr3R	5055660	5056893	Time	Down	None	None	4.2084156238508	-4.08371457879278	-0.441203650420854	-2.77801517316972	No
Region5213	chr3R	5060564	5061022	Gd7	Down	None	None	1.64552552003203	1.23157435672976	-2.55343443731541	1.62393135226212	No
Region5218	chr3R	5084250	5086082	Time	Down	None	None	-0.076498339772898	-2.75061480936357	2.73479740379696	-0.749089585429309	No
Region5220	chr3R	5089384	5090896	Toll10b	Down	None	None	5.36346758460831	-5.67067401267709	0.298014399330482	-0.359957588537461	No
Region5220	chr3R	5089384	5090896	Toll10b	Down	None	None	6.47538923886931	-5.45549150939453	-0.949574472385902	-0.359957588537461	No
Region5227	chr3R	5112752	5113726	Toll10b	Up	None	None	-0.794490422424229	4.2380717956896	-3.82713348354145	0.683662003624735	No
Region5228	chr3R	5114142	5114524	Gd7	Down	None	None	-2.49996673362382	1.74667190380616	1.41816104146346	-1.34263300040341	No
Region5230	chr3R	5120258	5120954	Time	Down	None	None	4.54798498094862	-3.85435611033503	-0.834061928869481	-2.43423499734303	No
Region5232	chr3R	5124859	5126317	Toll9	Up	None	None	4.13471218197893	-6.01417967677059	1.95782955664559	-2.87732843860303	No
Region5232	chr3R	5124859	5126317	Toll9	Up	None	None	2.69664923861594	-5.31537870276519	2.51169049299779	-2.87732843860303	No
Region5236	chr3R	5211222	5213313	Toll10b	Down	region 178	None	8.23281018541037	-8.33749116767685	0.364014410873877	-1.20611331243237	No
Region5236	chr3R	5211222	5213313	Toll10b	Down	region 178	None	7.26135124638807	-7.04641629374788	-0.150050829033708	-1.20611331243237	No
Region5238	chr3R	5216224	5217703	Gd7	Up	None	None	2.30209412039516	-2.25868309274194	0.13122560482274	0.372205029710707	Yes
Region5239	chr3R	5219447	5219892	Time	Up	None	None	-0.521977473077235	-0.521453575214911	1.23897520325094	-0.218700437463069	Yes
Region5240	chr3R	5231749	5232835	Time	Up	None	None	-0.57089863099545	1.09320473864488	-0.277542788258283	0.174514404174371	Yes
Region5242	chr3R	5251130	5251932	Time	Up	None	None	-0.168515441095049	-0.203432653503608	0.477433594433391	1.59451466515234	Yes
Region5243	chr3R	5256877	5257227	Time	Up	None	None	-0.814066446500318	0.813759789211943	0.0931737178374219	0.614428905606235	Yes
Region5245	chr3R	5263824	5265154	Toll10b	Down	None	None	1.9470770626035	0.600117730830356	-2.39435944225984	0.0366316106454888	No
Region5245	chr3R	5263824	5265154	Toll10b	Down	None	None	0.777424104594285	-0.26667624098253	-0.387440479559393	0.0366316106454888	Yes
Region5246	chr3R	5270709	5271158	Gd7	Up	None	None	2.00720382796639	-1.01725453254067	-1.23030696988758	-1.15862272997617	Yes
Region5253	chr3R	5357945	5358313	Time	Up	None	None	-0.924534116482135	1.0641965532506	-0.0172398520684977	0.663932067841564	Yes
Region5255	chr3R	5371539	5372277	Toll9	Down	None	None	0.0496932913383443	0.489003332644506	-0.394055725483081	-0.137895562585104	Yes
Region5256	chr3R	5375032	5375405	Toll10b	Up	None	None	0.097855797356466	1.05265020571787	-0.972223584920104	-0.47742489796597	Yes
Region5258	chr3R	5393861	5394228	Toll10b	Up	None	None	-0.35010450028806	1.78189824297353	-1.38335919451113	-1.25136383361149	Yes
Region5260	chr3R	5463231	5463632	Time	Up	None	None	1.68644938665256	0.04353002193142	-1.65751487940472	0.068975842466386	No
Region5262	chr3R	5466815	5467270	Toll10b	Up	None	None	-1.042922011155	1.37436869709367	-0.11849905028116	0.646305370024869	Yes
Region5263	chr3R	5470728	5471187	Time	Up	None	None	-1.79214361068475	0.512560858831209	1.59274617799625	1.69488430390281	Yes
Region5265	chr3R	5483519	5484090	Toll10b	Up	None	None	-0.3117045867302	0.626364090698436	-0.107928283011818	-0.0148050344871412	Yes
Region5267	chr3R	5547407	5548017	Time	Up	None	None	-0.47593614294834	0.307809885940413	0.612649396673852	1.40115799578994	Yes
Region5268	chr3R	5550353	5550767	Toll9	Down	None	None	1.23960815797709	-0.894080504770311	-0.246536846063053	-0.0728529938267152	Yes
Region5269	chr3R	5563476	5563756	Toll10b	Up	None	None	0.0722527670477335	-1.16259519516622	1.20564857946436	-1.05938341889108	Yes
Region5270	chr3R	5564482	5565176	Time	Up	None	None	-0.09619673255881	0.0525451622347011	0.500213042898328	0.540340253357263	Yes
Region5271	chr3R	5568627	5569056	Time	Up	None	None	-0.75380196470228	-0.335047163138463	1.36338538792887	1.04079244601887	Yes
Region5271	chr3R	5568627	5569056	Time	Up	None	None	-1.05798265423393	-0.302668300736615	1.60572477022182	1.04079244601887	Yes
Region5272	chr3R	5588024	5588479	Time	Up	None	None	-0.85778410293516	0.406551493479028	0.51249190545837	0.940502269308742	Yes
Region5273	chr3R	5591618	5592071	Toll9	Up	None	None	0.840757595441009	-0.0619574585736008	-0.380322780244305	-0.378912434772224	Yes
Region5275	chr3R	5606320	5606761	Time	Up	None	None	-1.34256455105437	0.694038557015029	0.946393311616406	1.04488007445207	Yes
Region5276	chr3R	5611788	5613605	Time	Up	None	None	0.0621763196604566	0.868201563298004	-0.921960979882819	-0.224662019857382	Yes
Region5278	chr3R	5633478	5633888	Time	Down	None	None	2.08113500214341	-0.05668422462138	-2.14224108385009	-1.53091278886948	Yes
Region5279	chr3R	5637269	5637522	Time	Down	None	None	0.208963035132482	0.321653286598559	-0.392614673522428	-1.17414731301622	Yes
Region5280	chr3R	5647786	5649000	Time	Up	None	None	0.744800202629981	-0.0773582243149346	-0.573882135758317	-0.112052276885122	Yes
Region5281	chr3R	5654552	5655067	Time	Up	None	None	0.112869718636517	-0.468708829312496	0.559252205046423	0.647327194611272	Yes
Region5282	chr3R	5658978	5660054	Time	Down	None	None	1.06516678740073	-0.157745471955066	-0.763328474220252	-0.702077079610552	Yes
Region5283	chr3R	5660271	5661103	Toll10b	Up	None	None	-1.79967000996335	1.77331835335327	0.494054807315714	-0.14289655464138	Yes
Region5284	chr3R	5669531	5670043	Gd7	Down	None	None	0.330789079188994	0.782937945492404	-0.917104699606167	-0.401210056763581	Yes
Region5285	chr3R	5670364	5671583	Gd7	Down	None	None	1.30953266836416	0.189090003555153	-1.41376235871965	-2.05039927462385	Yes
Region5286	chr3R	5671870	5673172	Time	Down	None	None	1.26687258791309	0.445479508689514	-2.02734092761816	-2.79693789503609	No
Region5287	chr3R	5684478	5686301	Toll10b	Down	None	None	4.26821520711038	-6.11238588160945	2.25856489766509	-0.092279417554055	No
Region5287	chr3R	5684478	5686301	Toll10b	Down	None	None	2.06537142372078	-3.01465017241483	0.90837031831937	-0.092279417554055	Yes
Region5291	chr3R	5736662	5737049	Toll10b	Down	None	None	1.1956074020371	-3.13199675674146	2.32594627194452	0.501576537918077	Yes
Region5292	chr3R	5741903	5742831	Time	Up	None	region 3237	-0.172696833106527	1.25980579849886	-0.870651149456315	-0.0464553917589939	Yes
Region5293	chr3R	5754575	5754911	Time	Up	None	None	-2.18609803701961	0.546457410339831	1.72809670508128	0.505319591317853	Yes
Region5294	chr3R	5758761	5759013	Time	Up	None	None	-0.876286695853819	0.835574796039486	-0.00553240952591161	0.555314455309479	Yes
Region5295	chr3R	5779128	5779572	Time	Up	None	None	0.737052062880517	0.587610658622479	-1.3702031076402	0.410602387077296	Yes
Region5296	chr3R	5788921	5789216	Time	Up	None	None	-0.910142874157721	-0.545211633470005	1.14369421758535	1.11467476583557	Yes
Region5298	chr3R	5794593	5795156	Toll10b	Down	None	None	1.78683846204155	-0.871244862757444	-0.352292599910564	1.3167979736827	Yes
Region5298	chr3R	5794593	5795156	Toll10b	Down	None	None	3.077119988423	-1.50923838621993	-0.837302323044437	1.3167979736827	No
Region5301	chr3R	5856094	5856845	Time	Up	None	None	-1.64200641572501	1.24657698548178	0.530489502081496	1.21139765764852	Yes
Region5302	chr3R	5862119	5862618	Time	Up	None	None	-0.354286661293995	0.185533672327544	0.208955554354273	1.85067620461202	Yes
Region5303	chr3R	6007381	6008838	Time	Up	None	None	0.104230393075992	1.09020573576206	-1.15936371969841	1.09991245040837	Yes
Region5308	chr3R	6345633	6346139	Time	Up	None	None	-2.67996292863176	1.36220550367062	1.23287881576622	2.52160642454483	No
Region5309	chr3R	6350810	6352055	Toll9	Down	None	None	0.54822872147759	1.70809258088829	-2.58390009742163	0.376053581759641	Yes
Region5310	chr3R	6367931	6369213	Time	Up	None	None	-0.418111340338774	1.9019615785921	-1.39100485509123	0.511809317035905	Yes
Region5311	chr3R	6382775	6383696	Time	Up	None	None	0.748234101234653	-0.381793763970229	-0.0685304057420258	0.71283119243074	Yes
Region5322	chr3R	6456145	6456490	Time	Up	None	None	-0.257614534622901	1.06131581078138	-0.571739818918478	1.55169099773407	Yes
Region5323	chr3R	6456961	6457529	Time	Up	None	None	-1.22188936674864	0.272047089692455	1.07536182108717	0.566794954487802	Yes
Region5324	chr3R	6646670	6647148	Time	Up	None	None	-0.0879086721406484	-0.542357462350081	0.910258335666174	0.875723687542243	Yes
Region5325	chr3R	6657122	6658250	Toll9	Down	None	None	0.0977061213344997	1.91876879198297	-1.95265258683119	0.269360013771004	Yes
Region5325	chr3R	6657122	6658250	Toll9	Down	None	None	0.491973319114648	1.9666886755049	-2.36424694960249	0.269360013771004	Yes
Region5343	chr3R	6760942	6763580	Gd7	Down	None	None	-0.246208887216599	3.69541112129255	-3.54840406869967	-0.0648851982391858	No
Region5344	chr3R	6763877	6764819	Gd7	Down	None	None	-1.91902859859791	3.44381621703122	-1.88409462662696	-1.43439491300941	No
Region5345	chr3R	6765815	6766581	Gd7	Down	None	None	-3.39429891165483	4.63208314453737	-1.45791461882731	0.353382028212709	No
Region5349	chr3R	6809790	6811124	Gd7	Down	None	region 3305	-3.26754136150961	3.44978985010226	-0.279159781985028	-0.918353325094194	No
Region5349	chr3R	6809790	6811124	Gd7	Down	None	region 3305	-3.19992340620119	3.2150761774488	-0.0862900703606274	-0.918353325094194	No
Region5350	chr3R	6812348	6812985	Time	Down	None	None	-2.80229364216596	1.63880890972234	1.03612309889231	-3.77081036094088	No
Region5351	chr3R	6815178	6816690	Toll10b	Up	None	None	-1.40609857529345	2.58427790665239	-1.5895086969449	-0.230377173020761	Yes
Region5390	chr3R	6994267	6995540	Time	Down	None	None	-0.124375270017367	-6.47168272253779	6.26996589464587	-2.16607715421067	No
Region5401	chr3R	7067003	7067707	Toll10b	Up	None	None	-1.0784556075476	0.485750569295873	0.707979097285835	0.862105011374167	Yes
Region5403	chr3R	7079711	7080556	Toll9	Down	None	None	0.46652480152135	0.697602954215113	-1.0823309109081	-0.512751428971494	Yes
Region5404	chr3R	7086281	7089238	Gd7	Down	None	None	-1.64282751620474	1.53599815133475	0.13633293966561	0.173923534786112	Yes
Region5404	chr3R	7086281	7089238	Gd7	Down	None	None	0.0424758111340919	1.67829183027249	-1.55521028307927	0.173923534786112	No
Region5405	chr3R	7089455	7089898	Time	Up	None	None	-1.28061951164188	1.71846524134554	0.0105402261106768	0.81282823120466	No
Region5406	chr3R	7090234	7090648	Toll9	Up	None	None	-0.0690898203977299	0.171589511653655	0.0723734455740451	-2.11179038711473	No
Region5407	chr3R	7102903	7103878	Time	Up	region 451	None	-2.61753180764127	4.13256266237651	-1.91332822495551	0.559757893032716	No
Region5408	chr3R	7105397	7106308	Toll9	Up	region 451	None	-4.16286546518181	0.38091389186021	4.3942665591319	-0.766724673267516	No
Region5408	chr3R	7105397	7106308	Toll9	Up	region 451	None	-3.11616067806513	-0.899155468145964	4.82776188677204	-0.766724673267516	No
Region5410	chr3R	7109665	7110404	Gd7	Down	None	None	0.315111204063451	-1.28901096592369	0.799754107397345	-1.00259571430195	Yes
Region5410	chr3R	7109665	7110404	Gd7	Down	None	None	0.343270452963035	-0.330656760473888	-0.265264105486808	-1.00259571430195	Yes
Region5413	chr3R	7123667	7124906	Time	Up	None	None	-0.757916696958374	1.52826709792681	-0.421291592517938	1.91086871974559	Yes
Region5415	chr3R	7144560	7145067	Toll10b	Up	None	None	-0.751281189104025	0.981103015841727	-0.047163057239917	0.752399033387519	Yes
Region5416	chr3R	7150397	7151724	Time	Up	None	None	-0.527363633789376	1.40284444841587	-0.786207972342456	0.923950988218075	Yes
Region5419	chr3R	7186331	7187632	Time	Up	None	None	-0.280477722492943	0.0895882929835256	0.424143505106839	1.9538092336436	Yes
Region5419	chr3R	7186331	7187632	Time	Up	None	None	-0.474882575367622	0.807846836232457	-0.177482706525703	1.9538092336436	Yes
Region5421	chr3R	7246840	7247052	Time	Up	None	None	-0.20699167172633	1.03695935043944	-0.520120860070999	0.965023191419166	Yes
Region5422	chr3R	7249657	7250480	Toll9	Down	None	None	0.889711024849644	0.114914521433523	-1.13017207930833	-0.00340491343414998	Yes
Region5430	chr3R	7472681	7473892	Gd7	Up	None	None	1.1299844585869	0.606506254541084	-1.86435747170494	0.702488754647911	Yes
Region5431	chr3R	7474534	7475094	Gd7	Down	None	None	-1.51398483573042	1.06358353184482	0.644782593506727	0.599778788363444	Yes
Region5435	chr3R	7810171	7810672	Time	Up	None	None	-2.2810702978573	0.575631215934752	1.92898311056899	1.55369521940242	Yes
Region5439	chr3R	7907127	7907967	Time	Up	None	None	-0.198754564552629	0.968822920572698	-0.398676892365694	1.7185939792472	Yes
Region5440	chr3R	7911412	7911917	Gd7	Down	None	None	0.706194345123525	0.102454831658143	-0.502746651147907	0.393569399043924	Yes
Region5441	chr3R	7913025	7913301	Toll9	Down	None	None	2.24561947770407	0.878591248736464	-2.93944150286328	-0.711423647871696	No
Region5442	chr3R	7920180	7920671	Time	Up	None	region 3397	-0.141214620255346	0.159327351424092	0.157121477049146	0.688295945613888	Yes
Region5446	chr3R	7977254	7978068	Toll10b	Up	None	region 3417	0.298008237490156	0.457823518780503	-0.863654377001769	0.780391021587468	Yes
Region5447	chr3R	8001474	8001886	Time	Up	None	None	-0.432340579440459	-0.956998504723666	1.67160913239319	1.23492503309263	Yes
Region5448	chr3R	8009219	8009764	Toll9	Up	None	None	0.629363745033079	-1.38418065855874	1.05575943384067	0.254521069728359	Yes
Region5449	chr3R	8013743	8014081	Time	Up	None	None	0.1816467812207	-1.64395290050813	1.68735535163	0.618887837348762	Yes
Region5451	chr3R	8030494	8031027	Time	Up	None	None	0.81333432662431	0.401614082064824	-1.3081328888906	1.4346532774178	Yes
Region5452	chr3R	8033285	8033486	Toll9	Down	None	None	2.53806401821995	2.13214671735141	-4.65698871912255	0.398384059878863	No
Region5456	chr3R	8112777	8114445	Time	Up	None	None	-0.494017786591747	1.01773095426719	-0.59694086335486	1.12869943639077	Yes
Region5461	chr3R	8126517	8126967	Toll9	Up	None	None	-0.696838788442893	0.845912180729647	0.320497448888858	0.578324367496893	Yes
Region5472	chr3R	8233296	8233724	Toll10b	Up	None	None	-0.570350546337718	0.376854083996043	0.245615418721085	-0.555153904702448	Yes
Region5473	chr3R	8240199	8240686	Gd7	Down	None	None	-1.02744961899716	0.619756151984697	0.202597396809879	0.464022907328155	Yes
Region5475	chr3R	8264102	8265480	Toll9	Up	None	None	-1.91127552595899	0.236768758803924	1.69690538027407	-0.140943426714996	Yes
Region5475	chr3R	8264102	8265480	Toll9	Up	None	None	-2.28902250896803	0.835734638237612	1.39188479238648	-0.140943426714996	Yes
Region5476	chr3R	8269640	8270169	Time	Up	None	None	-1.20337860955865	1.45847330892882	0.00627391313226822	0.348093788934937	Yes
Region5483	chr3R	8301252	8301746	Toll10b	Up	None	None	-0.890220907667965	0.861239939666658	0.106824663638071	0.109323189832295	Yes
Region5484	chr3R	8303814	8304082	Time	Down	None	None	0.633740565032568	-1.57039322139867	1.00035380812214	-0.875704953501981	Yes
Region5485	chr3R	8305017	8305568	Time	Up	None	None	1.04145425745441	1.1404178975146	-2.11553756503109	0.367773584096681	Yes
Region5486	chr3R	8306719	8308699	Gd7	Up	None	None	11.7028737642585	-4.53698193927363	-7.57554119356415	-3.64229276947537	No
Region5486	chr3R	8306719	8308699	Gd7	Up	None	None	10.6845230126374	-4.02132423906975	-7.20589640368267	-3.64229276947537	No
