Geneid	Chr	Start	End	Strand	Length	factor	direction	PC1	PC2	distance	Gd7	Toll10b	Toll9
Region7909	chrX	3869064	3869648	.	585	Toll10b	Up	1.2897591805894	2.57257554795192	2.87778103646452	-0.798040668403261	2.38037275564416	-1.95013536916537
Region7924	chrX	4198751	4199360	.	610	Gd7	Up	-2.08800460505525	1.09504326975098	2.35772835444604	2.25292535967026	-1.28910013117738	-1.76275486465051
Region7929	chrX	4211060	4211517	.	458	Toll10b	Up	2.14646444395896	3.26425968457402	3.9067506827945	-1.51395558843243	3.46559208513776	-2.29411225700567
Region7930	chrX	4212440	4212845	.	406	Toll10b	Up	1.88915111767732	1.45039977650417	2.38171187533354	-1.59236581134855	2.35655758815476	-0.688496549729812
Region7931	chrX	4297382	4297741	.	360	Toll10b	Up	1.89312971761742	1.51270361377127	2.42326481236428	-1.58489452073617	2.39040853095702	-0.745366276483183
Region7937	chrX	4376828	4377158	.	331	Toll9	Down	-0.943827772374933	2.53168028291544	2.70189117449409	1.39048046231358	0.41032081621318	-2.70186186786781
Region7946	chrX	4454646	4455076	.	431	Gd7	Up	-2.01150483665733	1.29009510858061	2.38966464113262	2.21334920026772	-1.12720847349142	-1.91814314353793
Region7947	chrX	4456625	4457192	.	568	Gd7	Up	-2.48678495978208	1.08707815922648	2.71400780405392	2.6435384815477	-1.64115306865388	-1.89634583290503
Region7958	chrX	4613420	4614000	.	581	Gd7	Up	-3.03233439900049	1.72086442737872	3.48660670061582	3.29569849302851	-1.80845130786511	-2.68211867071475
Region7970	chrX	4849097	4850053	.	957	Gd7	Up	-5.95275488729362	3.83532194182209	7.08131238864803	6.55327628334861	-3.3272892515344	-5.69280900237665
Region7982	chrX	5042170	5042719	.	550	Toll9	Up	-0.616933639183077	-3.07939163087695	3.14058273756172	0.0439442633782646	-2.04004512503498	2.66215983795228
Region7983	chrX	5044725	5045185	.	461	Toll10b	Down	-1.926441386505	-1.04888882180357	2.19347764432278	1.70238457904201	-2.19335176565567	0.299748017374835
Region8001	chrX	5363989	5364600	.	612	Toll9	Up	1.98437510935966	-4.67598503656167	5.0796240645145	-2.80527897159159	-0.547325709018835	5.07559380612646
Region8002	chrX	5364946	5365246	.	301	Toll9	Up	1.03383219912538	-3.150264804129	3.31556591731824	-1.59198552889636	-0.633340532635735	3.31229763603664
Region8010	chrX	5545894	5546206	.	313	Toll10b	Up	1.4086090068839	2.69916284491851	3.04461153477139	-0.891762565290945	2.54585860268079	-2.02650581603562
Region8011	chrX	5548357	5548907	.	551	Toll10b	Up	1.45246546514202	3.23836986118112	3.54918234037594	-0.836367614881889	2.84704850162119	-2.5153504459753
Region8017	chrX	5568802	5569264	.	463	Toll9	Up	1.49990396362723	-2.41141052373976	2.83982615913502	-1.91522383680686	0.133820883451728	2.78603953647295
Region8018	chrX	5579420	5579935	.	516	Gd7	Down	1.85267776582665	-1.00858064173866	2.10941930750583	-2.00576264302261	1.12579594884232	1.59864990624349
Region8044	chrX	5865954	5866265	.	312	Toll10b	Up	1.23213068932518	1.81085868721209	2.19028656130389	-0.880547987290642	1.95867027332897	-1.25803353465916
Region8100	chrX	6408322	6408615	.	294	Toll10b	Up	1.75257019682962	1.87198049787876	2.56433486098322	-1.3810608347669	2.44285951749545	-1.13113493070414
Region8111	chrX	6601359	6602037	.	679	Toll10b	Up	1.23637659981906	2.25812725709729	2.57444475680211	-0.803006362787984	2.18045063405951	-1.67489159847009
Region8137	chrX	6822626	6823565	.	940	Toll10b	Down	-1.99383017624405	-0.833836108719351	2.16116668212001	1.80792930573236	-2.14733538359927	0.0747608721441591
Region8167	chrX	7048958	7049530	.	573	Toll9	Down	-1.52383188747164	1.56890952091865	2.18713070165104	1.78482389465312	-0.565487550997382	-2.00645570147286
Region8168	chrX	7058720	7059428	.	709	Gd7	Up	-2.6498682177011	0.534988443708817	2.70333390576976	2.70300991259969	-2.05271935483556	-1.43761948689997
Region8190	chrX	7296814	7297499	.	686	Gd7	Down	3.39232858385742	0.549167425454921	3.43649211872177	-3.23489815356811	3.22954929856341	0.686131613192812
Region8195	chrX	7308706	7310627	.	1922	Gd7	Down	3.92563439766588	-2.89417363587441	4.87717607419786	-4.38832692353336	2.01631209008054	4.09553582694307
Region8196	chrX	7318392	7319748	.	1357	Gd7	Down	3.18656064441435	-2.59363123773766	4.10866057711014	-3.60678360212603	1.51757188910378	3.55302195557087
Region8197	chrX	7320208	7322678	.	2471	Toll9	Up	1.76197122076775	-1.67972379178086	2.43434069092402	-2.03920081809472	0.719374228385064	2.19433308328572
Region8225	chrX	7770199	7770708	.	510	Toll9	Up	1.9851546223807	-8.57025181096422	8.7971617569586	-3.51752880033669	-2.44536041926834	8.71843381415808
Region8264	chrX	8220355	8220702	.	348	Toll10b	Up	1.91545103136042	2.64007951801469	3.26174378438595	-1.40086829981694	2.95956804181784	-1.79198060566554
Region8273	chrX	8286671	8287150	.	480	Toll9	Down	-2.01623117106671	1.82587757362903	2.72011342577152	2.31588356384161	-0.870105212280993	-2.42096740334678
Region8277	chrX	8305455	8306192	.	738	Toll9	Down	-1.48181287423325	6.69782294654157	6.85978145551753	2.68056578076485	1.97188668861148	-6.7890050238189
Region8287	chrX	8452226	8452439	.	214	Toll9	Up	-0.368112507616601	-2.23784085853878	2.26791501745752	-0.0469373568356654	-1.4124907210537	1.96300539836333
Region8324	chrX	8864085	8864410	.	326	Toll9	Up	0.418534093249574	-2.6162812094797	2.64954678280811	-0.889484785278342	-0.910195806091407	2.5952079970308
Region8325	chrX	8869966	8870509	.	544	Toll10b	Down	-3.95983542855312	-3.49123142277843	5.27910915483095	3.25533733159993	-5.1594841990869	1.8650579866843
Region8372	chrX	9466309	9467119	.	811	Toll10b	Down	-3.21466235469503	-0.615210593093675	3.27300139452278	3.04815618211274	-3.10663191720258	-0.561519816470102
Region8373	chrX	9467983	9468368	.	386	Gd7	Up	-2.60647141606554	-0.0175501538883923	2.60653050062113	2.55939460807436	-2.28422971956536	-0.905445080786154
Region8389	chrX	9638949	9639461	.	513	Toll9	Down	-0.421348886429329	4.01711743962047	4.03915429363601	1.14818530339017	1.5907395253712	-3.9064979651152
Region8396	chrX	9688826	9689890	.	1065	Toll9	Up	1.94509177577658	-2.0655482429979	2.83722955721694	-2.28972942592573	0.691138957951205	2.61998647955048
Region8401	chrX	9716650	9717293	.	644	Gd7	Up	-2.48148034290404	-0.109625676129683	2.48390065845759	2.41968508230096	-2.21999477467107	-0.775113739266297
Region8403	chrX	9730037	9730741	.	705	Toll9	Up	-0.638384046090687	-3.28521789516675	3.34666861356588	0.02742912546616	-2.15912722640113	2.84709609136541
Region8409	chrX	9754049	9754580	.	532	Toll9	Up	1.44020088857647	-1.74406283570815	2.26184300391402	-1.73460106795341	0.40707157835757	2.14070939492457
Region8411	chrX	9757258	9757572	.	315	Gd7	Down	2.05344049572456	-0.839852744640949	2.218551442307	-2.17231964273547	1.38334513699572	1.51183366355803
Region8416	chrX	9950521	9951176	.	656	Toll10b	Up	3.79518341879201	4.1329466047616	5.61111974743761	-2.97621512335852	5.32860792322651	-2.52353086012798
Region8424	chrX	10113394	10114002	.	609	Toll9	Up	1.30767121465584	-3.12566559985865	3.38818379781546	-1.8567211882259	-0.382261855903038	3.3861401916909
Region8425	chrX	10115605	10116070	.	466	Toll9	Up	0.881493260999945	-1.96704099745303	2.15552329025908	-1.2260353965077	-0.189444800531043	2.15167097220959
Region8446	chrX	10551963	10552330	.	368	Gd7	Down	2.64861591187992	0.18798463211103	2.65527860507583	-2.56969133740789	2.40412367263298	0.760932214661039
Region8482	chrX	10865655	10865910	.	256	Toll9	Up	-0.0260650549909647	-2.07916983158065	2.07933320457468	-0.354238461415006	-1.03649126213077	1.93556581116949
Region8491	chrX	11039619	11040275	.	657	Toll10b	Up	1.32535313036191	3.09463020924685	3.36649625755671	-0.737656017748486	2.66598585753963	-2.42585856828208
Region8492	chrX	11042191	11042700	.	510	Toll10b	Up	2.78064899054895	4.14158485931606	4.98846007857705	-1.97717845178636	4.44704417696704	-2.89043291566391
Region8543	chrX	11686188	11686550	.	363	Toll10b	Up	1.78658054014737	1.04845650924069	2.07150454457683	-1.56495676090078	2.07103048342241	-0.348809850322571
Region8576	chrX	11955440	11955760	.	321	Toll9	Down	0.251498979209431	2.21396798771334	2.22820689954116	0.157226545008747	1.2990375004271	-1.98191958480871
Region8577	chrX	11988452	11989214	.	763	Gd7	Up	-2.75158433456675	1.93020657260082	3.36108818139967	3.05792068479912	-1.46126416396119	-2.77863404989785
Region8585	chrX	12084416	12084612	.	197	Toll9	Up	0.71704908187829	-3.52857216300102	3.60069172456185	-1.3496511356208	-1.09436945162576	3.55411308612
Region8588	chrX	12201247	12201531	.	285	Toll9	Up	1.12438799274507	-2.50134135568535	2.74243631391708	-1.56245868432888	-0.237884020489405	2.73734469195782
Region8624	chrX	12633909	12634341	.	433	Toll9	Down	0.125052227599976	2.9578467833105	2.96048909019574	0.4174518562779	1.55132927688918	-2.72244032207018
Region8659	chrX	12776274	12776497	.	224	Gd7	Up	-3.51608851467819	2.12913498107896	4.11048588499049	3.84590150576178	-2.03175091669524	-3.2350959345967
Region8677	chrX	13138829	13139221	.	393	Gd7	Up	-2.07084155613299	0.123599515389718	2.07452683540413	2.05856819025165	-1.74775906731025	-0.848029258395096
Region8685	chrX	13227505	13228263	.	759	Gd7	Up	-2.44332543241064	-0.150028490697261	2.44792722863355	2.37479076632753	-2.20638134109076	-0.723827636094718
Region8697	chrX	13368504	13368924	.	421	Toll9	Down	0.237803644559877	2.44219324253471	2.45374375337935	0.212388175490312	1.3983553631483	-2.20023749090826
Region8698	chrX	13369438	13369938	.	501	Toll10b	Up	2.69165704227397	4.21980449313502	5.00517408223786	-1.87539361161036	4.40748388065694	-2.99507170485437
Region8703	chrX	13396657	13397029	.	373	Toll10b	Up	1.180218803294	2.33147798778387	2.61317929564151	-0.734392581511697	2.1671834495328	-1.76336334748842
Region8714	chrX	13679881	13680679	.	799	Toll10b	Up	3.23750249695625	4.98642645969622	5.94523937749831	-2.27198974942689	5.25783316522956	-3.51908826712781
Region8734	chrX	13845820	13846113	.	294	Toll9	Down	-0.447622687612983	2.07475358063968	2.12249110500917	0.819146557371539	0.62076806380781	-2.09896962399048
Region8744	chrX	14082729	14083114	.	386	Toll9	Down	-0.947827277160653	2.05508614217673	2.26312960280595	1.30733879089516	0.17445741326584	-2.25748651620876
Region8761	chrX	14628864	14630198	.	1335	Toll9	Up	1.58704106003001	-1.75793191628192	2.36833780287014	-1.88150360765672	0.528513524466246	2.20561672183668
Region8762	chrX	14649600	14650179	.	580	Toll10b	Up	2.7031662890383	1.96199024702328	3.34013678097284	-2.29921232481058	3.31669711278181	-0.879118663890577
Region8764	chrX	14743318	14743962	.	645	Toll10b	Up	3.91970840426111	1.34737990745326	4.14482165954627	-3.60756786392213	4.07917898978324	0.126035405844647
Region8766	chrX	14772093	14772410	.	318	Gd7	Up	-1.84792945832411	0.8673362024347	2.04135135902565	1.97528886430041	-1.19051637259932	-1.46485528667844
Region8777	chrX	14960984	14961366	.	383	Toll10b	Up	2.22151000980703	2.9310853152141	3.67782107350759	-1.64860907126398	3.36866852352684	-1.95593008300842
Region8782	chrX	15028159	15028511	.	353	Toll10b	Up	2.38082607382305	3.39932086563445	4.15014639998801	-1.71969689057433	3.73606121754257	-2.33755449026359
Region8789	chrX	15137307	15137552	.	246	Toll9	Down	1.28678035295968	3.73344578568097	3.94897722345698	-0.583020718803047	2.94377380145976	-3.03702734906864
Region8813	chrX	15487501	15487989	.	489	Toll10b	Up	1.05725294000013	2.27452807088593	2.50823876941311	-0.623901160652006	2.03205682595916	-1.75358509704459
Region8822	chrX	15624587	15625723	.	1137	Gd7	Down	2.549460463204	-1.2880234304918	2.8563530963339	-2.74187181994973	1.59789990448261	2.10647035576563
Region8823	chrX	15626262	15626649	.	388	Gd7	Down	1.85632316938405	-1.13354871546113	2.17505595319193	-2.03217838540647	1.06804841136369	1.71683009182887
Region8824	chrX	15646614	15647614	.	1001	Gd7	Down	3.80933516223801	-0.835368697284268	3.89985579716293	-3.89784102325064	2.91857788385987	2.12866701664448
Region8829	chrX	15674632	15674893	.	262	Toll9	Up	1.25649889783962	-2.09482995968681	2.44276524460981	-1.61807626105173	0.0756615890026369	2.40383299010694
Region8831	chrX	15684341	15684888	.	548	Toll10b	Down	-2.42212320036254	-1.27212997289774	2.73587197538175	2.14893719707231	-2.73496943452933	0.333246654516422
Region8849	chrX	15799028	15799441	.	414	Toll9	Down	-1.25252732673703	2.18688680400107	2.520178286895	1.63099034343223	-0.0273102037589657	-2.48853515075743
Region8856	chrX	15848939	15849402	.	464	Toll9	Down	0.203323918934203	2.50064628325773	2.50889865279199	0.256966945332784	1.39675137229671	-2.26710731479358
Region8876	chrX	16104753	16105059	.	307	Toll10b	Up	1.65043686108393	2.10634615687143	2.67593646505137	-1.23782787946425	2.46795728601089	-1.38647525227351
Region8878	chrX	16138762	16139185	.	424	Gd7	Up	-2.27491406709094	0.718338108654479	2.38563275694176	2.36786476649902	-1.63595704420294	-1.47650413776256
Region8892	chrX	16241757	16242648	.	892	Toll10b	Down	-1.7648211590877	-1.07110231027813	2.06442579974355	1.53942622618869	-2.06307402093738	0.377687852173548
Region8936	chrX	16667523	16668472	.	950	Gd7	Up	-2.24780146564659	1.18521098336347	2.54112898217473	2.42650628796628	-1.38465369456281	-1.9036118725103
Region8942	chrX	16774211	16774645	.	435	Toll10b	Up	3.03624165970447	3.64191277260719	4.74154954201728	-2.3197593606157	4.4265749406666	-2.33265827353255
Region8943	chrX	16775032	16775596	.	565	Toll10b	Up	3.25397626128057	2.5193150066884	4.11525328648224	-2.73892806860485	4.06933447158589	-1.20560989953829
Region8967	chrX	17175828	17176089	.	262	Toll9	Up	-0.676955247484539	-2.0714766051752	2.17928514262935	0.287101935118444	-1.60102320098236	1.69816196604533
Region8988	chrX	17493833	17494096	.	264	Toll9	Up	0.466177859500694	-2.03848803911111	2.09111340732341	-0.830763698180735	-0.586885934112521	2.07161069572876
Region8989	chrX	17504434	17504915	.	482	Toll10b	Up	2.60043181112789	2.71994806973276	3.76302579135047	-2.05972793654936	3.59655620221727	-1.62442184875092
Region9011	chrX	17726135	17726384	.	250	Toll9	Up	0.568881804163088	-1.93741403835177	2.01920768201549	-0.913272755251062	-0.447936261843615	2.01339401515632
Region9015	chrX	17745947	17746718	.	772	Toll9	Up	0.674018921625145	-2.19821998556005	2.29923304856736	-1.06428958135924	-0.483302878993296	2.29452806267913
Region9023	chrX	17819351	17820187	.	837	Toll9	Down	-1.09081731605253	2.34654200311835	2.58769043538804	1.50117116956488	0.191719068252755	-2.5806773281656
Region9027	chrX	17833313	17833584	.	272	Gd7	Down	2.1262580119071	-0.516625647098399	2.18812138430183	-2.18485787787235	1.60451587713211	1.23525227495007
Region9048	chrX	18143909	18144117	.	209	Toll10b	Up	1.47007617482695	1.85655949662594	2.36810834302526	-1.10613898446572	2.18869926594074	-1.21662358065147
Region9049	chrX	18208141	18208473	.	333	Toll10b	Up	1.74001559987786	1.64691574064353	2.39582673509537	-1.40983693137569	2.3221641693909	-0.925057363198926
Region9052	chrX	18259890	18260851	.	962	Toll9	Up	0.00949791889622196	-2.78734520927179	2.78736139137245	-0.518586667506651	-1.35072456054472	2.61054687218724
Region9058	chrX	18287527	18288077	.	551	Toll9	Up	1.97893760769393	-3.72403631859929	4.21718396058221	-2.62601174046482	-0.0879344986101811	4.183250301883
Region9061	chrX	18296365	18297394	.	1030	Toll9	Up	2.16670478629747	-3.08570849005573	3.77043850454644	-2.69399590579113	0.387229808112141	3.65259001426658
Region9062	chrX	18297744	18298578	.	835	Toll9	Up	1.45314958872157	-1.69014169659802	2.22895102722803	-1.73748041967651	0.444667061585314	2.09485311719743
Region9074	chrX	18404561	18404814	.	254	Toll10b	Up	1.34036604411329	2.08884724133678	2.48190731693434	-0.936173023858034	2.18870700783004	-1.47977369614975
Region9075	chrX	18406459	18406862	.	404	Toll10b	Up	1.69643439448934	2.86894378906563	3.33297586544287	-1.14372445010653	2.87993438061557	-2.08351458576246
Region9086	chrX	18625403	18625831	.	429	Toll10b	Up	2.12101551993685	2.08700288310581	2.97561554470751	-1.70402009232893	2.8693816318039	-1.20194721608597
Region9094	chrX	18671749	18672081	.	333	Toll10b	Up	2.06712443436216	2.66155838099535	3.36999947219338	-1.5460646439113	3.10246429779315	-1.75842711453765
Region9096	chrX	18695255	18696208	.	954	Toll10b	Down	-2.4406682633384	-1.05727205868578	2.65982814816013	2.20642471227722	-2.64640327195764	0.125716843350984
Region9125	chrX	19007556	19007875	.	320	Toll9	Down	-1.62742727469157	1.51822011587094	2.22564863683493	1.87741466734637	-0.680649671565577	-1.99568233992854
Region9126	chrX	19028655	19028962	.	308	Toll9	Up	-1.1246897863453	-3.29411076025316	3.48081783727978	0.503924962906395	-2.58804966622821	2.68341679753234
Region9154	chrX	19504186	19504711	.	526	Gd7	Up	-3.28313902075432	1.81514587920044	3.75150055209619	3.55950698138442	-1.98145672124068	-2.85901129660073
Region9188	chrX	19713037	19713507	.	471	Toll10b	Up	1.14090321222103	2.67995792075327	2.91270228424816	-0.632071360323663	2.30276482523912	-2.10322479013278
Region9194	chrX	19753477	19754552	.	1076	Toll10b	Down	-0.982268556616905	-2.07878413203438	2.29917267401041	0.585941327146196	-1.87115078420529	1.59701348765659
Region9206	chrX	19786660	19787270	.	611	Toll10b	Down	-3.15742656636595	-0.585549098517107	3.21126303325774	2.99730291033683	-3.0421982097377	-0.569020923419516
Region9208	chrX	19794564	19795020	.	457	Toll10b	Up	2.05343411180149	2.35186744368951	3.12215824778255	-1.58918535326421	2.93951644589505	-1.47359478997859
Region9244	chrX	20644705	20645230	.	526	Toll9	Up	1.65008987150641	-1.62969627352956	2.31920385649994	-1.92006254208705	0.646083983729313	2.10796867815343
Region9247	chrX	20678127	20678860	.	734	Toll9	Up	0.435904685072625	-2.05707579629395	2.10275384345545	-0.804396049176577	-0.62237978271609	2.07828998599021
Region9263	chrX	20751526	20752084	.	559	Gd7	Down	1.98394831034562	-1.63248094032006	2.56924987469719	-2.24881045731346	0.936213291864484	2.22865293646024
Region9267	chrX	20863936	20864280	.	345	Toll10b	Up	2.49436913181085	3.10153939464843	3.98012863891193	-1.88573361072038	3.69000566784352	-2.01886177280025
Region9270	chrX	20940760	20941137	.	378	Gd7	Down	2.61311151443662	0.342642349571897	2.63548013967121	-2.50652852575934	2.44853126441011	0.603713410129707
Region9283	chrX	21225950	21226323	.	374	Toll9	Up	0.612878710729105	-3.28886675038886	3.34548424235989	-1.20343985672256	-1.06844670280819	3.29305767927757
Region9301	chrX	21542714	21543280	.	567	Gd7	Up	-2.72055286796787	0.813584163626965	2.83959981312733	2.82340434806186	-1.97859907920685	-1.72320827841021
Region9304	chrX	21611231	21611762	.	532	Toll9	Up	0.179505685290969	-2.068197451778	2.07597278175626	-0.554344515601492	-0.851660625898659	1.99800920302335
Region9324	chrX	22961779	22962102	.	324	Toll10b	Up	2.05780380887093	1.91938065060156	2.8139969079065	-1.67249693913915	2.73246535267983	-1.06751591439431
Region9325	chrX	22964932	22965324	.	393	Toll10b	Up	2.72620513275612	3.59223177675144	4.50958130692513	-2.02401789136648	4.13166368584752	-2.39584256944754
Region9352	chrX	23467185	23467636	.	452	Toll10b	Up	1.82431049432646	1.26833134399976	2.22188505055547	-1.56188048670538	2.21117564116852	-0.541128881563308
Region9354	chrY	9	453	.	445	Toll10b	Up	5.06883910981636	7.90686972974016	9.39210939269156	-3.53893686658854	8.28065817826403	-5.60306128271345
Region9362	chrY	734693	735873	.	1181	Gd7	Up	-1.92867827463552	0.920193230560796	2.1369500388687	2.06433556152231	-1.2352456736671	-1.54285531577969
Region9382	chrY	3245785	3246082	.	298	Toll10b	Up	1.42992006441867	1.70427078693287	2.22468206848077	-1.0944819372728	2.07938861845319	-1.0883803921956
