seqnames	start	end	width	strand	VTID	Length	Verification.Status	Positive	stg4_6	stg7_8	stg9_10	stg11_12	stg13_14	stg15_16
chr3R	20943418	20945629	2212	*	VT44972	2211	correct	0	NA	NA	NA	NA	NA	NA
chr3R	20945491	20948021	2531	*	VT44973	2530	correct	0	NA	NA	NA	NA	NA	NA
chr3R	20948701	20950886	2186	*	VT44975	2185	correct	1	NA	NA	NA	NA	NA	brain_broad;3|ventral_nerve_cord_broad;3
chr3R	20950390	20952612	2223	*	VT44976	2222	correct	1	posterior_endoderm_AISN;2|procephalic_ectoderm_AISN;4	posterior_endoderm_anlage;3|procephalic_ectoderm_anlage;3	brain_anlage_subset;2	brain_primordium_subset;2|posterior_midgut_primordium;1|anterior_ventral_nerve_cord_primordium_subset;2	ventral_nerve_cord_subset;2|brain_subset;2	ventral_nerve_cord_subset;3|brain_subset;3
chr3R	20952099	20954228	2130	*	VT44977	2129	correct	1	NA	NA	NA	NA	NA	midgut_chamber;2
chr3R	20953753	20955868	2116	*	VT44978	2115	correct	0	NA	NA	NA	NA	NA	NA
chr3R	20958836	20960923	2088	*	VT44981	2087	correct	1	NA	NA	NA	lateral_epidermis_primordium_broad;1	pharynx;2|trunk_epidermis_broad;2|anal_pad;2	head_epidermis_broad;1|trunk_epidermis_broad;1|anal_pad;3
chr3R	20960453	20962663	2211	*	VT44982	2210	correct	0	NA	NA	NA	NA	NA	NA
chr3R	20962111	20964391	2281	*	VT44983	2280	correct	0	NA	NA	NA	NA	NA	NA
chr3R	20965815	20966513	699	*	VT44984	698	correct	0	NA	NA	NA	NA	NA	NA
chr3R	20966760	20968943	2184	*	VT44985	2183	correct	1	anterior_endoderm_AISN;2	NA	NA	NA	NA	NA
chr3R	20970132	20972204	2073	*	VT44987	2072	correct	0	NA	NA	NA	NA	NA	NA
chr3R	20971607	20973959	2353	*	VT44988	2352	correct	0	NA	NA	NA	NA	NA	NA
chr3R	20975265	20976453	1189	*	VT44989	1188	correct	1	NA	NA	NA	hindgut_proper_primordium;2	posterior_hindgut;2	posterior_hindgut;2
chr3R	21151831	21154001	2171	*	VT45082	2170	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21153655	21155731	2077	*	VT45083	2076	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21155435	21157549	2115	*	VT45084	2114	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21165046	21165543	498	*	VT45087	497	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21166772	21168897	2126	*	VT45088	2125	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21168489	21170651	2163	*	VT45089	2162	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21180954	21183062	2109	*	VT45094	2108	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21182747	21184915	2169	*	VT45095	2168	correct	0	NA	NA	NA	NA	brain_subset;1	ventral_nerve_cord_subset;1|tracheal_system_broad;1|brain_subset;1
chr3R	21186335	21188452	2118	*	VT45097	2117	correct	1	NA	NA	NA	NA	peripheral_nervous_system;1	proventriculus;2|salivary_gland;4|peripheral_nervous_system;2
chr3R	21189930	21192048	2119	*	VT45099	2118	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21191740	21193885	2146	*	VT45100	2145	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21193546	21195622	2077	*	VT45101	2076	correct	0	posterior_endoderm_AISN;1	posterior_endoderm_anlage;1	NA	NA	amnioserosa;1|posterior_hindgut;1	NA
chr3R	21195342	21197422	2081	*	VT45102	2080	correct	1	NA	NA	NA	NA	amnioserosa;2	NA
chr3R	21197124	21199247	2124	*	VT45103	2123	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21202146	21204367	2222	*	VT45105	2221	correct	1	NA	NA	ubiquitous;3	NA	NA	NA
chr3R	21203346	21205596	2251	*	VT45106	2250	correct	1	NA	NA	NA	NA	midgut_broad;2|ubiquitous;2	midgut_broad;2|ubiquitous;2
chr3R	21205810	21208081	2272	*	VT45107	2271	correct	1	NA	NA	NA	NA	ubiquitous;2	NA
chr3R	21207250	21209343	2094	*	VT45108	2093	correct	1	NA	NA	NA	NA	NA	posterior_spiracle;3
chr3R	21230192	21230917	726	*	VT45119	725	correct	1	procephalic_ectoderm_AISN;2	procephalic_ectoderm_anlage;3|anterior_endoderm_anlage;3	NA	NA	NA	NA
chr3R	21234032	21236098	2067	*	VT45122	2066	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21280491	21282693	2203	*	VT45148	2202	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21282307	21284400	2094	*	VT45149	2093	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21287534	21289621	2088	*	VT45152	2087	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21291967	21294000	2034	*	VT45154	2033	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21293954	21296580	2627	*	VT45155	2626	correct	1	NA	NA	NA	NA	brain_broad;3|ventral_nerve_cord_broad;3	brain_broad;3|ventral_nerve_cord_broad;3
chr3R	21295868	21296768	901	*	VT45156	900	correct	1	NA	NA	NA	brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;2	brain_broad;3|ventral_nerve_cord_broad;3	brain_broad;3|ventral_nerve_cord_broad;3
chr3R	21310680	21312749	2070	*	VT45157	2069	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21325502	21327776	2275	*	VT45166	2274	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21375729	21377418	1690	*	VT45189	1689	correct	1	ubiquitous;3	ubiquitous;3	ubiquitous;3|ventral_nerve_cord_anlage_subset;3	brain_primordium_broad;4|ubiquitous;2|ventral_nerve_cord_primordium_broad;4	brain_broad;4|ubiquitous;1|ventral_nerve_cord_broad;4	brain_broad;3|ventral_nerve_cord_broad;3
chr3R	21380882	21381455	574	*	VT45192	573	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21383394	21385604	2211	*	VT45194	2210	correct	1	NA	NA	trunk_mesoderm_anlage;3|dorsal_epidermis_anlage_subset;3	cardiac_mesoderm_primordium;3	dorsal_vessel;3	dorsal_vessel;3
chr3R	21390396	21392483	2088	*	VT45197	2087	correct	1	NA	NA	trunk_mesoderm_anlage;3	NA	NA	salivary_gland;4
chr3R	21391698	21393830	2133	*	VT45198	2132	correct	1	NA	NA	trunk_mesoderm_anlage;2|hindgut_anlage;3	trunk_mesoderm_primordium;2|esophagus_primordium;2	salivary_gland;2|esophagus;2	salivary_gland;3
chr3R	21393116	21395205	2090	*	VT45199	2089	correct	1	NA	NA	hindgut_anlage;1	hindgut_proper_primordium;2|esophagus_primordium;1	hindgut;2|esophagus;2	midgut_broad;1|hindgut;2|esophagus;2
chr3R	21394402	21396675	2274	*	VT45200	2273	correct	1	NA	NA	NA	NA	NA	midgut_chamber;2|head_epidermis_subset;2|visceral_muscle_subset;2
chr3R	21395765	21397898	2134	*	VT45201	2133	correct	1	NA	NA	NA	NA	ventral_nerve_cord_subset;1|brain_subset;1	ventral_nerve_cord_subset;2|dorsal_vessel;2|brain_subset;2
chr3R	21431177	21433354	2178	*	VT45221	2177	correct	1	NA	NA	NA	NA	NA	head_subset;3
chr3R	21434080	21436665	2586	*	VT45222	2585	correct	0	NA	NA	NA	ventral_nerve_cord_primordium_subset;1	ventral_nerve_cord_subset;1	NA
chr3R	21435937	21438124	2188	*	VT45223	2187	correct	1	NA	NA	brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;3	brain_primordium_subset;4|ventral_epidermis_primordium_subset;3|ventral_nerve_cord_primordium_subset;4|dorsal_epidermis_primordium_subset;2	ventral_nerve_cord_subset;3|brain_subset;4|dorsal_epidermis_subset;4	ventral_epidermis_subset;3|brain_subset;3|dorsal_epidermis_subset;3
chr3R	21437659	21440055	2397	*	VT45224	2396	correct	0	NA	NA	NA	NA	head_subset;1|posterior_spiracle;1	head_subset;1|posterior_spiracle;1
chr3R	21439536	21441634	2099	*	VT45225	2098	correct	1	NA	NA	NA	NA	trunk_epidermis_subset;2	trunk_epidermis_subset;3
chr3R	21449991	21452264	2274	*	VT45229	2273	correct	1	NA	NA	NA	anal_pad_specific_anlage;3	anal_pad;4	anal_pad;3
chr3R	21451756	21453876	2121	*	VT45230	2120	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;3	ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;3	ventral_nerve_cord_subset;1
chr3R	21457051	21459178	2128	*	VT45233	2127	correct	1	A-P_stripes;1	ventral_ectoderm_anlage;2|posterior_endoderm_anlage;3	head_subset;2|ventral_epidermis_anlage_subset;3|posterior_endoderm_anlage;3	head_subset;2|ventral_epidermis_primordium_subset;4|ventral_nerve_cord_primordium_subset;2|anal_pad_specific_anlage;4	ventral_nerve_cord_subset;3|anal_pad;4|dorsal_epidermis_subset;3	ventral_nerve_cord_subset;3
chr3R	21460439	21462709	2271	*	VT45235	2270	correct	1	NA	NA	NA	NA	head_subset;3|telson_subset;2|head_epidermis_dorsal_subset;2	head_subset;3
chr3R	21462367	21464564	2198	*	VT45236	2197	correct	1	NA	NA	NA	ventral_nerve_cord_primordium_subset;2	ventral_nerve_cord_subset;3	lateral_epidermis_subset;2|ventral_nerve_cord_subset;3
chr3R	21465912	21468043	2132	*	VT45238	2131	correct	1	NA	NA	head_subset;3|head_epidermis_lateral_anlage;3	NA	ventral_epidermis_subset;4	ventral_epidermis_subset;3|telson_subset;3
chr3R	21467689	21469795	2107	*	VT45239	2106	correct	1	NA	NA	ventral_epidermis_anlage_subset;2|head_epidermis_lateral_anlage;3	head_subset;2|head_epidermis_lateral_primordium_subset;3	antenno-maxillary-labial_complex;3|head_epidermis_lateral_subset;3	head_subset;3|lateral_epidermis_subset;1
chr3R	21469445	21471607	2163	*	VT45240	2162	correct	1	NA	NA	brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;3|brain_subset;3	ventral_nerve_cord_subset;3|brain_subset;3
chr3R	21472981	21475099	2119	*	VT45242	2118	correct	1	NA	NA	NA	NA	anal_pad;2	anal_pad;3
chr3R	21474675	21476895	2221	*	VT45243	2220	correct	1	NA	NA	NA	NA	NA	lateral_epidermis_subset;3|dorsal_epidermis_subset;3
chr3R	21476566	21478670	2105	*	VT45244	2104	correct	1	NA	ventral_ectoderm_anlage;3	ventral_nerve_cord_anlage_subset;2	ventral_nerve_cord_primordium_subset;2	head_subset;2|telson_subset;2	NA
chr3R	21511546	21513691	2146	*	VT45262	2145	not_verified	1	NA	NA	head_epidermis_lateral_anlage;2	NA	ventral_nerve_cord_subset;1|brain_subset;1	NA
chr3R	21516963	21519065	2103	*	VT45265	2102	correct	1	NA	NA	NA	brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;3|brain_subset;2	ventral_nerve_cord_subset;2|brain_subset;2
chr3R	21537620	21539727	2108	*	VT45276	2107	correct	1	NA	NA	NA	ventral_epidermis_primordium_subset;2	ventral_epidermis_subset;2	head_epidermis_subset;2|trunk_epidermis_subset;3
chr3R	21539452	21541548	2097	*	VT45277	2096	correct	1	anterior_endoderm_AISN;3	NA	NA	NA	NA	NA
chr3R	21541254	21543438	2185	*	VT45278	2184	correct	0	NA	NA	ventral_nerve_cord_anlage_subset;1	NA	brain_subset;1	brain_subset;1
chr3R	21543012	21545104	2093	*	VT45279	2092	correct	0	NA	NA	NA	NA	brain_subset;1|anterior_ventral_nerve_cord_subset;1	NA
chr3R	21546589	21548721	2133	*	VT45281	2132	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;2	brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;2|brain_subset;3	ventral_nerve_cord_subset;3|brain_subset;3
chr3R	21549126	21551273	2148	*	VT45282	2147	correct	1	NA	NA	NA	NA	head_subset;3	head_subset;3
chr3R	21550679	21552761	2083	*	VT45283	2082	correct	1	NA	NA	NA	NA	NA	ventral_nerve_cord_subset;2
chr3R	21552138	21554201	2064	*	VT45284	2063	correct	0	NA	NA	NA	NA	NA	lateral_epidermis_subset;1|ventral_nerve_cord_subset;1|brain_subset;1
chr3R	21556797	21557369	573	*	VT45286	572	correct	0	NA	NA	NA	head_subset;1	NA	NA
chr3R	21559119	21561314	2196	*	VT45288	2195	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21562312	21564412	2101	*	VT45290	2100	correct	1	NA	NA	NA	NA	NA	ventral_epidermis_subset;2
chr3R	21617245	21619326	2082	*	VT45317	2081	correct	0	NA	NA	NA	NA	NA	brain_broad;1|ventral_nerve_cord_broad;1
chr3R	21621656	21622886	1231	*	VT45319	1230	correct	1	NA	NA	NA	NA	NA	ubiquitous;2
chr3R	21623613	21625348	1736	*	VT45320	1735	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21630005	21632105	2101	*	VT45323	2100	correct	1	procephalic_ectoderm_AISN;2	procephalic_ectoderm_anlage;2|anterior_endoderm_anlage;3	anterior_endoderm_anlage;3	brain_primordium_broad;1|ventral_nerve_cord_primordium_broad;2|posterior_midgut_primordium;2|interstitial_cells_primordium;2	brain_broad;2|ventral_nerve_cord_broad;2|midgut_interstitial_cell;3|midgut_subset;3	midgut_chamber;3|brain_broad;2|ventral_nerve_cord_broad;2|midgut_interstitial_cell;3
chr3R	21631736	21633864	2129	*	VT45324	2128	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21633514	21635636	2123	*	VT45325	2122	correct	1	NA	NA	brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2	brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2	brain_broad;1|ventral_nerve_cord_broad;1|salivary_gland;2	brain_broad;1
chr3R	21635308	21637422	2115	*	VT45326	2114	correct	0	NA	NA	NA	NA	brain_subset;1	brain_subset;1
chr3R	21638762	21641019	2258	*	VT45328	2257	correct	0	NA	NA	NA	head_subset;1|lateral_epidermis_primordium_subset;1	brain_broad;1	brain_broad;1
chr3R	21640612	21642699	2088	*	VT45329	2087	correct	1	ubiquitous;3	ventral_ectoderm_anlage;3|procephalic_ectoderm_anlage;3	ventral_ectoderm_anlage;3|brain_anlage_subset;3	antenno-maxillary-labial_complex;3|lateral_epidermis_primordium_subset;3|brain_primordium_subset;3|ventral_epidermis_primordium_subset;3	brain_subset;3	ventral_nerve_cord_subset;1|brain_subset;2
chr3R	21644134	21646266	2133	*	VT45331	2132	correct	1	procephalic_ectoderm_AISN;3	procephalic_ectoderm_anlage;3	brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;3|hindgut_anlage;4	brain_primordium_subset;4|ventral_nerve_cord_primordium_subset;3|hindgut_proper_primordium;2	ventral_nerve_cord_broad;2|brain_subset;4	brain_subset;3
chr3R	21645880	21648066	2187	*	VT45332	2186	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21647642	21649852	2211	*	VT45333	2210	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21649316	21651531	2216	*	VT45334	2215	correct	0	NA	NA	NA	NA	brain_subset;1	NA
chr3R	21651212	21653324	2113	*	VT45335	2112	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21654734	21656917	2184	*	VT45337	2183	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;2	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;3|brain_subset;3	NA
chr3R	21656524	21658641	2118	*	VT45338	2117	correct	1	NA	NA	NA	NA	telson_subset;1	head_subset;2|midgut_broad;2|ubiquitous;2|proventriculus;3|foregut;3
chr3R	21658291	21660401	2111	*	VT45339	2110	correct	1	NA	NA	NA	NA	proventriculus;2	proventriculus;3
chr3R	21769564	21770421	858	*	VT45393	857	correct	1	NA	NA	NA	NA	ventral_midline;2|brain_subset;2	ventral_midline;3|brain_subset;3
chr3R	21772072	21773175	1104	*	VT45394	1103	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21773369	21774598	1230	*	VT45395	1229	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21774832	21775843	1012	*	VT45396	1011	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21775802	21776176	375	*	VT45397	374	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21931647	21933788	2142	*	VT45485	2141	correct	0	NA	NA	NA	NA	NA	NA
chr3R	21973179	21975482	2304	*	VT45508	2303	correct	0	NA	NA	NA	NA	NA	NA
chr3R	22083325	22085478	2154	*	VT45565	2153	correct	1	NA	NA	NA	NA	NA	head_subset;2
chr3R	22089131	22091272	2142	*	VT45568	2141	correct	0	NA	NA	NA	NA	NA	NA
chr3R	22092407	22094585	2179	*	VT45570	2178	correct	0	NA	NA	NA	NA	ventral_nerve_cord_subset;1	ventral_nerve_cord_subset;1
chr3R	22094150	22096248	2099	*	VT45571	2098	correct	1	NA	NA	NA	NA	dorsal_epidermis_broad;2|stomatogastric_nervous_system;2	NA
chr3R	22095829	22097928	2100	*	VT45572	2099	correct	1	NA	NA	NA	NA	lateral_epidermis_subset;2	NA
chr3R	22099144	22101229	2086	*	VT45574	2085	correct	0	NA	NA	NA	NA	NA	NA
chr3R	22100811	22102925	2115	*	VT45575	2114	correct	0	NA	NA	NA	NA	NA	ventral_nerve_cord_subset;1
chr3R	22105322	22107727	2406	*	VT45577	2405	correct	0	NA	NA	NA	NA	NA	NA
chr3R	22108094	22110167	2074	*	VT45579	2073	correct	1	NA	NA	NA	NA	NA	brain_broad;1|ventral_nerve_cord_broad;1|anterior_ventral_nerve_cord_subset;2
chr3R	22117052	22117677	626	*	VT45582	625	correct	0	NA	NA	NA	NA	NA	NA
chr3R	22119370	22121429	2060	*	VT45583	2059	correct	1	NA	NA	NA	visceral_muscle_primordium_subset;1	epipharynx;3|visceral_muscle_subset;2	pharynx;3
chr3R	22120731	22122847	2117	*	VT45584	2116	correct	1	NA	NA	NA	ventral_epidermis_primordium_subset;1|visceral_muscle_primordium_subset;1|hypopharynx_primordium;1	head_subset;2|ventral_epidermis_subset;2|visceral_muscle_subset;2|head_epidermis_lateral_subset;3	head_subset;1
chr3R	22122070	22124228	2159	*	VT45585	2158	correct	0	NA	NA	NA	lateral_epidermis_primordium_subset;1	lateral_epidermis_subset;1	NA
chr3R	22126433	22128541	2109	*	VT45586	2108	correct	1	NA	NA	NA	NA	midgut_subset;2	midgut_chamber;2
chr3R	22128074	22130143	2070	*	VT45587	2069	correct	0	NA	NA	NA	NA	NA	NA
chr3R	22130313	22130951	639	*	VT45588	638	correct	0	NA	NA	NA	NA	NA	NA
chr3R	22131128	22132742	1615	*	VT45589	1614	correct	0	NA	NA	NA	NA	NA	NA
chr3R	22133848	22136004	2157	*	VT45591	2156	correct	1	ubiquitous;3|A-P_stripes;4|procephalic_ectoderm_AISN;4|anterior_endoderm_AISN;4|posterior;4	ventral_ectoderm_anlage;4|posterior_endoderm_anlage;4|procephalic_ectoderm_anlage;4|anterior_endoderm_anlage;4	ubiquitous;4	brain_primordium_broad;4|ventral_nerve_cord_primordium_broad;4	brain_broad;4|ventral_nerve_cord_broad;4	ventral_nerve_cord_subset;3|brain_broad;3
chr3R	22135615	22137696	2082	*	VT45592	2081	correct	0	NA	NA	NA	NA	NA	NA
chr3R	22139126	22141236	2111	*	VT45594	2110	correct	1	NA	NA	head_subset;3|dorsal_epidermis_anlage_subset;3	dorsal_epidermis_primordium_subset;2	head_epidermis_dorsal_subset;2|clypeolabrum;2	NA
chr3R	22140859	22143014	2156	*	VT45595	2155	correct	0	NA	NA	NA	NA	trunk_epidermis_subset;1	trunk_epidermis_subset;1
chr3R	22142589	22144825	2237	*	VT45596	2236	correct	1	hindgut_AISN;3	hindgut_anlage;4	hindgut_anlage;4	antenno-maxillary-labial_complex;2|head_subset;3|lateral_epidermis_primordium_subset;2|ventral_epidermis_primordium_subset;2|hindgut_proper_primordium;3	antenno-maxillary-labial_complex;3|anal_pad;1|dorsal_epidermis_subset;2	antenno-maxillary-labial_complex;4|anal_pad;2
chr3R	22144343	22146482	2140	*	VT45597	2139	correct	1	posterior_endoderm_AISN;3|hindgut_AISN;3	posterior_endoderm_anlage;3	posterior_midgut_anlage;3	hindgut_proper_primordium;3|anterior_midgut_primordium;3|posterior_midgut_primordium;4	hindgut;3|anal_pad;2|midgut_subset;4	head_subset;3|telson_subset;3|midgut_broad;2|hindgut;3
chr3R	22146081	22148196	2116	*	VT45598	2115	correct	1	NA	NA	NA	amnioserosa;2|posterior_midgut_primordium;3	telson_subset;3|midgut_subset;3	telson_subset;3
chr3R	22149587	22151858	2272	*	VT45600	2271	correct	1	NA	NA	NA	visceral_muscle_primordium_subset;2	antenno-maxillary-labial_complex;3|visceral_muscle_subset;1|muscle_system;1	head_subset;2
chr3R	22153077	22155165	2089	*	VT45602	2088	correct	1	procephalic_ectoderm_AISN;4|hindgut_AISN;3|anterior;3|ventral_ectoderm_AISN;3	ventral_ectoderm_anlage;3|procephalic_ectoderm_anlage;3	ventral_ectoderm_anlage;3|brain_anlage_subset;3	ventral_midline;2|brain_primordium_subset;1	ventral_midline;1	ventral_epidermis_subset;3
chr3R	22154723	22156925	2203	*	VT45603	2202	correct	1	procephalic_ectoderm_AISN;3	NA	NA	NA	NA	NA
chr3R	22156543	22158700	2158	*	VT45604	2157	not_verified	1	NA	NA	NA	brain_primordium_subset;1	ventral_nerve_cord_subset;1|brain_subset;2	ventral_nerve_cord_subset;1|brain_subset;2
chr3R	22158239	22160487	2249	*	VT45605	2248	correct	1	NA	NA	NA	NA	epipharynx;3	pharynx;3
chr3R	22159906	22162192	2287	*	VT45606	2286	correct	1	NA	NA	NA	brain_primordium_subset;2|hindgut_proper_primordium;3	ventral_nerve_cord_subset;2|brain_subset;2	head_subset;1|telson_subset;3|brain_subset;1
chr3R	22161713	22163920	2208	*	VT45607	2207	correct	1	A-P_stripe;1	posterior_endoderm_anlage;3	posterior_endoderm_anlage;3|brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;3	brain_primordium_subset;4|ventral_nerve_cord_primordium_subset;4|hindgut_proper_primordium;4	ventral_nerve_cord_subset;3|brain_subset;3	ventral_nerve_cord_subset;3|brain_subset;3
chr3R	22163564	22165679	2116	*	VT45608	2115	correct	1	procephalic_ectoderm_AISN;2	ventral_ectoderm_anlage;3|head_mesoderm_anlage;3|trunk_mesoderm_anlage_broad;3	head_subset;3|lateral_epidermis_anlage_broad;3|trunk_mesoderm_anlage;3	clypeo-labral_primordium;4|lateral_epidermis_primordium_broad;3	clypeolabrum;3	head_epidermis_dorsal_subset;2
chr3R	22165308	22167401	2094	*	VT45609	2093	correct	1	NA	NA	NA	NA	telson_subset;2	head_subset;3|ventral_nerve_cord_subset;2|telson_subset;3
chr3R	22167075	22169186	2112	*	VT45610	2111	correct	1	NA	NA	NA	ventral_nerve_cord_primordium_subset;2	ventral_nerve_cord_subset;3|brain_subset;2	ventral_nerve_cord_subset;1|brain_subset;3
chr3R	22168686	22170923	2238	*	VT45611	2237	correct	1	NA	NA	posterior_endoderm_anlage;3	lateral_epidermis_primordium_subset;3|telson;4	lateral_epidermis_subset;3|dorsal_epidermis_subset;3|telson_broad;4	head_subset;3|lateral_epidermis_subset;3|telson_broad;5
chr3R	22170558	22172651	2094	*	VT45612	2093	correct	1	NA	NA	ventral_ectoderm_anlage;2|posterior_endoderm_anlage;2	head_subset;3|lateral_epidermis_primordium_subset;1	head_subset;3|lateral_epidermis_subset;2|telson_subset;3|brain_subset;3	head_subset;4|lateral_epidermis_subset;2|telson_subset;4
chr3R	22174636	22176833	2198	*	VT45614	2197	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;3	NA	NA	NA
chr3R	22176419	22178532	2114	*	VT45615	2113	correct	1	NA	NA	NA	brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2	NA	ventral_nerve_cord_subset;1|brain_subset;1
chr3R	22178246	22180319	2074	*	VT45616	2073	correct	0	NA	NA	NA	NA	NA	NA
chr3R	22180005	22182090	2086	*	VT45617	2085	correct	0	NA	NA	NA	NA	NA	NA
chr3R	22183582	22185677	2096	*	VT45619	2095	correct	1	NA	NA	anterior_midgut_anlage;1|posterior_midgut_anlage;2	posterior_midgut_primordium;1	ventral_epidermis_subset;2	head_subset;3|lateral_epidermis_subset;2|ventral_epidermis_subset;2
chr3R	22188917	22191027	2111	*	VT45622	2110	correct	1	NA	NA	head_subset;3	head_subset;3|head_epidermis_dorsal_primordium_subset;3	head_subset;2|lateral_epidermis_subset;1	lateral_epidermis_subset;2
chr3R	22190690	22192774	2085	*	VT45623	2084	correct	1	NA	NA	NA	NA	midgut_subset;3|posterior_ventral_nerve_cord_subset;3	ventral_nerve_cord_subset;1|midgut_chamber;3|posterior_ventral_nerve_cord_subset;3
chr3R	22192469	22194545	2077	*	VT45624	2076	correct	0	NA	NA	NA	NA	NA	NA
chr3R	22201344	22203459	2116	*	VT45629	2115	correct	0	NA	NA	NA	NA	NA	NA
chr3R	22203113	22205252	2140	*	VT45630	2139	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;1	brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1	head_subset;2	head_subset;2
chr3R	22204827	22206998	2172	*	VT45631	2171	correct	0	NA	NA	NA	NA	brain_broad;1|ventral_nerve_cord_broad;1	brain_broad;1|ventral_nerve_cord_broad;1
chr3R	22206693	22208788	2096	*	VT45632	2095	correct	1	NA	NA	NA	NA	head_epidermis_lateral_subset;3	head_epidermis_broad;4|midgut_chamber;2|trunk_epidermis_subset;3
chr3R	22214878	22215549	672	*	VT45635	671	correct	0	NA	NA	NA	NA	NA	NA
chr3R	22216651	22218831	2181	*	VT45636	2180	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;3	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;4	ventral_nerve_cord_subset;3|brain_subset;3	ventral_nerve_cord_subset;1|brain_subset;2
chr3R	22218436	22220550	2115	*	VT45637	2114	correct	1	NA	NA	brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;3	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;3|brain_subset;3	NA
chr3R	22222016	22224100	2085	*	VT45639	2084	not_verified	1	posterior_endoderm_AISN;3|anterior_endoderm_AISN;3|head_mesoderm_AISN;1	posterior_endoderm_anlage;1|anterior_endoderm_anlage;2	mesectoderm_anlage;3	ventral_midline;2	ventral_midline;2	ventral_nerve_cord_subset;1|brain_subset;1
chr3R	22225565	22227710	2146	*	VT45641	2145	correct	1	NA	NA	NA	NA	NA	ventral_nerve_cord_subset;2|brain_subset;2
chr3R	22227340	22229424	2085	*	VT45642	2084	correct	1	trunk_mesoderm_AISN_subset;2	trunk_mesoderm_anlage_subset;2	NA	brain_primordium_subset;2	brain_subset;2	NA
