Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Toll10b	Toll9
Region3615	chr3L	3843157	3843409	.	253	Toll10b	Down	1.23157346967806	-1.67525477329486	0.335283895223934
Region3616	chr3L	3845765	3846383	.	619	Toll10b	Up	-0.360703429851854	0.60792786053184	-0.255152549630883
Region3617	chr3L	3848527	3849299	.	773	Toll9	Up	-0.904882588875218	-0.484067068287518	2.0487583216971
Region3618	chr3L	3876854	3877264	.	411	Gd7	Up	0.428517021283525	-0.352984358055879	-0.191026919740562
Region3619	chr3L	3878672	3879082	.	411	Toll10b	Down	0.0233451655885414	-0.0692460083808039	0.0565292127730317
Region3620	chr3L	3896616	3897076	.	461	Toll9	Up	-0.12165044786394	-0.198810359111713	0.454406172321065
Region3621	chr3L	3905198	3905560	.	363	Toll9	Up	0.150384595114924	-1.21020285765269	1.38679134493827
Region3622	chr3L	3909442	3909735	.	294	Gd7	Down	-0.215730986503504	0.186716500285221	0.08410991667133
Region3623	chr3L	3963935	3964396	.	462	Toll10b	Up	-0.692138493353856	1.45025942971413	-0.86932077995303
Region3624	chr3L	3976464	3976931	.	468	Gd7	Down	-2.54445540120366	2.24521064523544	0.934535593505434
Region3625	chr3L	3977625	3978533	.	909	Toll9	Up	-1.17280818113082	0.333973417048849	1.3687740815931
Region3626	chr3L	3980074	3980499	.	426	Gd7	Down	-1.79109508726605	0.939406932633723	1.51574811119407
Region3627	chr3L	3983302	3984023	.	722	Toll10b	Up	-0.167632622972507	0.228578702853519	-0.046379749962629
Region3628	chr3L	4003348	4003717	.	370	Toll9	Up	-0.263308008735932	-0.0593898081884174	0.487132490168419
Region3629	chr3L	4035401	4035782	.	382	Toll9	Up	-1.09153913428696	-1.36654035106612	3.51875295527613
Region3630	chr3L	4039991	4040910	.	920	Gd7	Down	-0.194905909131365	0.153758726068433	0.0959761356424362
Region3631	chr3L	4062094	4062726	.	633	Toll10b	Down	0.351096823273426	-0.639851241054205	0.312748495074629
Region3632	chr3L	4092798	4093063	.	266	Gd7	Down	-1.03388132819203	0.670289633929272	0.703596541714297
Region3633	chr3L	4097498	4097799	.	302	Toll9	Up	-0.361103015638058	-0.642755127348115	1.41925608208842
Region3634	chr3L	4098023	4098567	.	545	Toll9	Up	-1.93549960208069	-0.273864598494704	3.36303608333083
Region3635	chr3L	4102474	4102776	.	303	Toll10b	Down	0.0300660705813295	-0.0312890510438279	-0.00467385617185073
Region3636	chr3L	4103455	4104012	.	558	Toll10b	Up	-0.138418016482611	0.153155719904871	0.00932909755996847
Region3637	chr3L	4108091	4109107	.	1017	Toll9	Up	-0.0337000573667966	0.0133577902191746	0.0342973815039121
Region3638	chr3L	4133771	4134660	.	890	Gd7	Down	-0.525655965830853	0.349913426067542	0.345526380917831
Region3639	chr3L	4135712	4136172	.	461	Toll9	Up	-0.196189790544678	-0.355889519178924	0.780026464519813
Region3640	chr3L	4138725	4139410	.	686	Gd7	Down	-0.335251942956774	0.255227803719084	0.177462444871743
Region3641	chr3L	4160810	4161335	.	526	Gd7	Down	-0.228554585858305	0.111007065734654	0.205285290579522
Region3642	chr3L	4167234	4167907	.	674	Toll10b	Down	0.286366159725595	-0.907281166933696	0.770865593497809
Region3643	chr3L	4170205	4170790	.	586	Toll9	Up	-0.294413440629182	-0.420822195304975	1.01899487630988
Region3644	chr3L	4186561	4186994	.	434	Toll9	Up	0.0410877487738042	-0.222888168047781	0.234679726311762
Region3645	chr3L	4193820	4194174	.	355	Toll10b	Down	0.289341253024308	-0.289730872386127	-0.0602084491212973
Region3646	chr3L	4226952	4227642	.	691	Toll10b	Down	0.696512104694651	-0.943597076654649	0.184482981092833
Region3647	chr3L	4229664	4231258	.	1595	Toll9	Up	-0.26180980197066	-0.476246569311675	1.04269270144832
Region3648	chr3L	4231965	4232705	.	741	Toll10b	Down	0.235853645098909	-0.938897751152508	0.89138110805156
Region3649	chr3L	4233605	4234068	.	464	Toll10b	Up	-0.648599203360973	1.03574536103505	-0.381983418484387
Region3650	chr3L	4242604	4242985	.	382	Toll9	Up	-0.294314538857187	-0.234179965107897	0.769058318451675
Region3651	chr3L	4251956	4252618	.	663	Toll9	Up	-0.121432913668708	-0.415231605849933	0.743706107443494
Region3652	chr3L	4252900	4254965	.	2066	Toll9	Up	-0.324869274343751	-0.0196578497709055	0.52926777148114
Region3653	chr3L	4277815	4278291	.	477	Toll10b	Down	0.355487205082431	-0.742734539234828	0.443640142314015
Region3654	chr3L	4282493	4282962	.	470	Toll10b	Up	-0.260071774516668	0.395958809441233	-0.127271220510344
Region3655	chr3L	4286963	4287343	.	381	Toll9	Down	-0.0763625647598666	0.397503447315794	-0.413755338427868
Region3656	chr3L	4292007	4292403	.	397	Toll9	Up	-0.19356199347652	0.0569348002994523	0.22347503135647
Region3657	chr3L	4313326	4313902	.	577	Toll9	Up	0.113670734352954	-1.04274043924625	1.21951632800429
Region3658	chr3L	4359694	4360053	.	360	Toll10b	Down	1.08165534367127	-1.28316141252521	0.0426469307466872
Region3659	chr3L	4363511	4364334	.	824	Gd7	Down	-0.222185202579143	0.13496974470097	0.163354997772495
Region3660	chr3L	4380219	4380615	.	397	Toll9	Down	-0.119292183569865	0.931252413900996	-1.0616087420917
Region3661	chr3L	4403251	4403733	.	483	Gd7	Down	-0.332139535734168	0.21495268586059	0.226544065264207
Region3662	chr3L	4406878	4407607	.	730	Toll10b	Down	0.160618257632891	-0.523801646957374	0.452336417867615
Region3663	chr3L	4408293	4410295	.	2003	Toll10b	Down	0.462449198257049	-0.588756615701391	0.071973784694759
Region3664	chr3L	4541887	4542228	.	342	Toll9	Up	-1.21098329097999	0.452469359958532	1.26929322871365
Region3665	chr3L	4546266	4547293	.	1028	Toll10b	Up	-3.30178176073727	5.80464395784024	-2.65657094110072
Region3666	chr3L	4574305	4574661	.	357	Toll9	Up	-1.64453847670269	-0.771341472704298	3.57834639526164
Region3667	chr3L	4599703	4600255	.	553	Gd7	Down	-3.13294847928322	1.54414168467905	2.78387634981476
Region3668	chr3L	4613718	4613995	.	278	Gd7	Down	-1.01531425331894	0.763185541698134	0.550528501023501
Region3669	chr3L	4623161	4623514	.	354	Toll9	Up	-0.482055659182325	-0.200162221567496	1.01419144147153
Region3670	chr3L	4625683	4626377	.	695	Gd7	Down	-0.270817850061985	0.156891727413373	0.209309414149262
Region3671	chr3L	4626632	4627449	.	818	Gd7	Down	-0.0133905692208715	0.0103089740412151	0.00693464966977078
Region3672	chr3L	4677442	4678051	.	610	Gd7	Up	0.775051503346426	-0.440236005233611	-0.610759507474856
Region3673	chr3L	4690437	4690828	.	392	Gd7	Up	0.906271182777254	-0.539640287410146	-0.680879795184572
Region3674	chr3L	4692570	4692907	.	338	Toll10b	Down	1.47411671102137	-1.70013425952303	-0.00692310991035638
Region3675	chr3L	4694382	4695192	.	811	Gd7	Up	1.45021230716291	-1.28556051541482	-0.524738887202621
Region3676	chr3L	4696122	4697055	.	934	Gd7	Up	1.74312437194957	-1.26588155984778	-1.00455904337326
Region3677	chr3L	4697367	4697808	.	442	Gd7	Up	1.32458752425949	-1.14389416796982	-0.519839921600169
Region3678	chr3L	4708230	4708561	.	332	Gd7	Up	1.65658587446939	-1.06212793412656	-1.14326456128187
Region3679	chr3L	4709628	4710209	.	582	Gd7	Up	1.86880874471022	-1.13521847247838	-1.37400895578231
Region3680	chr3L	4757371	4757858	.	488	Toll9	Down	0.345815214611209	0.177138006620688	-0.772451899748498
Region3681	chr3L	4824439	4824873	.	435	Toll9	Up	-0.421545357714496	0.11489498131418	0.498868648100386
Region3682	chr3L	4825392	4826166	.	775	Toll9	Up	-0.112706931687388	-0.257383551251799	0.518948449627763
Region3683	chr3L	4840109	4840456	.	348	Toll9	Down	0.868339579392263	0.721842195637816	-2.31039740103816
Region3684	chr3L	4842607	4842955	.	349	Toll9	Down	-0.179377172585708	1.68068317539801	-1.97154946825774
Region3685	chr3L	4975945	4976775	.	831	Toll9	Up	-0.0106823934715603	-0.315954160812837	0.439380078835731
Region3686	chr3L	5135316	5135639	.	324	Gd7	Up	1.16178645984703	-0.965298391224468	-0.506807658451622
Region3687	chr3L	5135999	5136614	.	616	Toll9	Up	-0.264166804458163	0.054283170272918	0.336333436116645
Region3688	chr3L	5139241	5139901	.	661	Toll9	Up	-0.169431735455627	-0.278806266313995	0.635439310867478
Region3689	chr3L	5145791	5146472	.	682	Toll9	Up	-0.0772974578784301	-0.324039526070088	0.553333566235951
Region3690	chr3L	5152393	5152968	.	576	Toll10b	Up	-0.333145544788999	0.50734042843759	-0.163201179575612
Region3691	chr3L	5184597	5185313	.	717	Toll9	Down	0.453054628445973	0.141880534097776	-0.89129388262927
Region3692	chr3L	5186723	5187453	.	731	Toll9	Down	-0.259266318652824	2.20192032111311	-2.54543788852261
Region3693	chr3L	5276940	5278108	.	1169	Gd7	Down	-0.342863542968746	0.167563883939823	0.306567345495768
Region3694	chr3L	5359121	5359555	.	435	Toll9	Up	-0.330017965602926	-0.0223435591101202	0.540833215322998
Region3695	chr3L	5360066	5361026	.	961	Toll10b	Down	0.043227623824287	-0.0458885429807239	-0.00551194201492862
Region3696	chr3L	5365641	5366404	.	764	Toll10b	Up	-0.0276579374971116	0.0835753828698089	-0.0690292313334269
Region3697	chr3L	5561357	5561732	.	376	Toll10b	Up	-0.161424737345245	0.3808695899741	-0.259801752428937
Region3698	chr3L	5563505	5564009	.	505	Toll10b	Down	0.223994027128115	-0.295491837686094	0.0486714359907807
Region3699	chr3L	5565069	5565673	.	605	Toll9	Up	0.052794188070391	-0.268592841983326	0.277722523441759
Region3700	chr3L	5583589	5584050	.	462	Gd7	Down	-0.723407233612672	0.404818015636619	0.578204241225012
Region3701	chr3L	5591839	5592406	.	568	Gd7	Up	1.34462346597225	-0.591942447973344	-1.28953679222342
Region3702	chr3L	5593393	5593837	.	445	Gd7	Up	2.42870263402319	-1.46942901979822	-1.79355735307678
Region3703	chr3L	5603624	5604475	.	852	Gd7	Down	-0.226378991587259	0.169422814893341	0.123739213658484
Region3704	chr3L	5616510	5616808	.	299	Toll9	Up	-0.0923282694271721	-0.592625056148915	0.936052351751974
Region3705	chr3L	5620668	5622014	.	1347	Toll10b	Down	0.123126442845329	-0.357796217070313	0.288215711128043
Region3706	chr3L	5623326	5623702	.	377	Toll10b	Down	0.450053124572079	-0.871298695855181	0.469291554621405
Region3707	chr3L	5625268	5625527	.	260	Toll9	Up	-0.21170292142335	-0.0531378747055492	0.398870995945157
Region3708	chr3L	5630457	5631183	.	727	Toll10b	Down	0.679785479001319	-0.804451490382158	0.0241603466354631
Region3709	chr3L	5633974	5634659	.	686	Toll10b	Down	0.346214378781029	-0.576525665545064	0.235558785230713
Region3710	chr3L	5654269	5654920	.	652	Toll9	Up	-0.0939820491194733	-0.157667818954049	0.356509116130139
Region3711	chr3L	5655587	5656039	.	453	Toll10b	Up	-0.113238536348294	0.198566280564717	-0.0904265325667645
Region3712	chr3L	5657527	5657980	.	454	Toll10b	Down	1.7117021610004	-2.61316593508367	0.847160244881094
Region3713	chr3L	5662024	5662377	.	354	Toll9	Up	-1.07549309618717	0.408696459188226	1.11810984778825
Region3714	chr3L	5664650	5664925	.	276	Toll10b	Up	-0.453725352540809	1.28363962720568	-1.01544242761558
Region3715	chr3L	5665406	5665797	.	392	Toll9	Down	-0.263981356198513	1.71227362984866	-1.88284356987595
Region3716	chr3L	5691188	5691468	.	281	Toll10b	Up	-0.911101512626308	2.28129457240001	-1.64249919012058
Region3717	chr3L	5749685	5749947	.	263	Toll10b	Up	-0.679593079183979	0.713783957446674	0.0968822102013385
Region3718	chr3L	5752054	5752377	.	324	Gd7	Down	-0.282291306024614	0.279234110976065	0.0633416090909359
Region3719	chr3L	5752817	5753384	.	568	Gd7	Down	-0.252447072306318	0.203954087132605	0.117884351184912
Region3720	chr3L	5765146	5765771	.	626	Gd7	Down	-0.62085270404156	0.409129227876209	0.413660552557629
Region3721	chr3L	5768453	5769864	.	1412	Gd7	Down	-0.29552143332688	0.145211061601084	0.263187521068638
Region3722	chr3L	5770108	5771160	.	1053	Toll9	Up	-0.134758232099601	-0.0783250133728776	0.313453894568388
Region3723	chr3L	5793835	5794344	.	510	Toll9	Up	-0.105040132765474	-0.032497939188422	0.206114195103572
Region3724	chr3L	5806852	5808124	.	1273	Toll10b	Down	0.983063371196021	-1.47678371241401	0.454410997552302
Region3725	chr3L	5809549	5811394	.	1846	Toll9	Down	0.150306667457072	0.0455118678451992	-0.29361198310156
Region3726	chr3L	5812867	5813451	.	585	Gd7	Down	-0.597831105760698	0.379471947353457	0.417709084605089
Region3727	chr3L	5835773	5836204	.	432	Toll10b	Up	-3.2560710489778	3.36116594974651	0.54276863264824
Region3728	chr3L	5845428	5845844	.	417	Toll10b	Up	-0.612317329451002	0.758614833994549	-0.0672706900002959
Region3729	chr3L	5848410	5849036	.	627	Toll9	Down	2.60344775361895	-1.02074040675457	-2.66457647115564
Region3730	chr3L	5853603	5853899	.	297	Toll9	Down	0.973744312502092	-0.292911899875099	-1.11553787024618
Region3731	chr3L	5855982	5857690	.	1709	Gd7	Up	1.53272167833863	-0.82179230926922	-1.27314048933086
Region3732	chr3L	5859117	5859358	.	242	Gd7	Down	-1.17986541711153	0.96203476859524	0.539165044330333
Region3733	chr3L	5869614	5869983	.	370	Toll10b	Up	-0.519534248395557	0.923939951310319	-0.432171342915363
Region3734	chr3L	5876975	5877263	.	289	Toll9	Down	0.272197975508038	0.0588108737516393	-0.50012106748026
Region3735	chr3L	5877476	5877883	.	408	Toll10b	Down	0.939641120979059	-0.965411035063941	-0.162733513696388
Region3736	chr3L	5878524	5879323	.	800	Toll10b	Down	0.587041948330476	-1.14448847386604	0.62281679175911
Region3737	chr3L	5881229	5882488	.	1260	Toll9	Up	-0.191075091575127	-0.217347982498548	0.586697689876851
Region3738	chr3L	5895179	5895574	.	396	Toll9	Down	1.49284353843957	-0.137228286865527	-2.12755406913019
Region3739	chr3L	5897108	5897547	.	440	Toll9	Up	0.0263059400148144	-0.303123602101633	0.364943930798782
Region3740	chr3L	5899225	5899761	.	537	Toll10b	Up	-0.210260317897175	0.248623072355405	-0.00720933533487706
Region3741	chr3L	5926502	5926866	.	365	Gd7	Up	1.30039831965138	-1.29549438234324	-0.279503732476326
Region3742	chr3L	5927752	5928115	.	364	Toll9	Up	-0.24542889764425	-0.0381170638504861	0.430982882997813
Region3743	chr3L	5929115	5929838	.	724	Gd7	Up	0.53387738135293	-0.364026941335381	-0.339366573414525
Region3744	chr3L	5932011	5932893	.	883	Toll9	Up	-0.552076304666562	-0.147816863069066	1.05254293482916
Region3745	chr3L	5952302	5952677	.	376	Gd7	Up	0.121155645322191	-0.111585504411155	-0.0382371026184321
Region3746	chr3L	5968861	5969423	.	563	Toll9	Up	-0.641899625348971	0.0267549474358942	0.957976995892029
Region3747	chr3L	5974049	5974940	.	892	Toll9	Up	-0.159907964479835	-0.0373016548822667	0.297488889566202
Region3748	chr3L	5975758	5976495	.	738	Toll9	Up	-0.214699589598132	-0.00348154269854764	0.337055303360829
Region3749	chr3L	5980627	5981387	.	761	Toll9	Down	1.14373343329483	-0.20405285090431	-1.49763361417088
Region3750	chr3L	5981754	5984454	.	2701	Gd7	Up	1.28527724094619	-1.03398348558958	-0.606073648530885
Region3751	chr3L	5992873	5993391	.	519	Toll10b	Up	-1.7607153529415	1.82220263159963	0.287268325510705
Region3752	chr3L	5993657	5994853	.	1197	Toll10b	Up	-0.970183596761167	1.88579451122928	-1.02173081122986
Region3753	chr3L	5996377	5996909	.	533	Toll9	Down	1.18702383342002	-0.416955864508619	-1.27972715245803
Region3754	chr3L	6000939	6001541	.	603	Toll10b	Up	-2.15154232460648	5.27903086189218	-3.73393276848353
Region3755	chr3L	6054735	6055128	.	394	Toll10b	Up	-0.479814487412758	0.89749144241848	-0.458269056029084
Region3756	chr3L	6059087	6059453	.	367	Toll9	Down	1.08939683322605	-0.353238994038563	-1.21385425493957
Region3757	chr3L	6068095	6068585	.	491	Gd7	Up	3.04798287133603	-2.31846068359403	-1.61606166141814
Region3758	chr3L	6074954	6075690	.	737	Toll9	Up	-0.550398334671569	0.130028868650651	0.678103962255073
Region3759	chr3L	6082595	6083014	.	420	Toll9	Up	-0.393850617505717	-0.243393891709608	0.935490175221247
Region3760	chr3L	6094847	6095185	.	339	Toll9	Up	-0.684390704861499	0.150148282327363	0.85862390457074
Region3761	chr3L	6103689	6103983	.	295	Gd7	Down	-0.307106655274319	0.250550680051361	0.140147564610393
Region3762	chr3L	6124638	6125623	.	986	Toll9	Up	-0.495699489104134	0.095010902773891	0.640284277428294
Region3763	chr3L	6184680	6185240	.	561	Toll9	Up	-0.244322129442363	-0.141865356758516	0.568115814065627
Region3764	chr3L	6188880	6189301	.	422	Toll10b	Up	-0.268628379131323	0.323200079768063	-0.0166508996423644
Region3765	chr3L	6192886	6193425	.	540	Gd7	Down	-0.293483894383271	0.156785117420634	0.244543454074344
Region3766	chr3L	6193633	6194069	.	437	Toll10b	Up	-0.442934962635155	0.70428927633057	-0.256802994662402
Region3767	chr3L	6217688	6218172	.	485	Toll9	Down	-0.0980459548636935	0.792025773311474	-0.908174840862641
Region3768	chr3L	6218586	6218849	.	264	Toll9	Down	-0.0819891199371287	0.795080693740958	-0.937122289014108
Region3769	chr3L	6221067	6221293	.	227	Toll9	Down	0.150473813064041	1.01900543880693	-1.59669794496113
Region3770	chr3L	6262547	6263294	.	748	Toll10b	Up	-0.849535940639909	1.44460463906952	-0.618071672823226
Region3771	chr3L	6357567	6357928	.	362	Gd7	Up	0.677352527649325	-0.675705407422158	-0.144373961233477
Region3772	chr3L	6469539	6469870	.	332	Gd7	Up	2.77664544536631	-2.28012968430725	-1.24727793168952
Region3773	chr3L	6495525	6496925	.	1401	Toll10b	Down	0.502382200269679	-0.693027073603328	0.149695107476846
Region3774	chr3L	6500507	6500891	.	385	Toll10b	Down	1.19805102851878	-1.33315425359607	-0.070650352680656
Region3775	chr3L	6605924	6606332	.	409	Toll10b	Up	-0.45126210987525	0.495114996681819	0.0360271169683654
Region3776	chr3L	6623685	6623957	.	273	Toll10b	Up	-0.852822595635174	2.01281285228956	-1.37341678860234
Region3777	chr3L	6653130	6653497	.	368	Toll9	Down	0.0242524225722388	0.624769998054463	-0.873677545011875
Region3778	chr3L	6703423	6703866	.	444	Gd7	Down	-1.16939795594307	0.885893202721856	0.624859731827053
Region3779	chr3L	6716965	6717296	.	332	Toll9	Down	0.448519015995618	0.445958696990007	-1.29121992601552
Region3780	chr3L	6742017	6744168	.	2152	Gd7	Down	-0.575184539168919	0.394563444424097	0.362450914117613
Region3781	chr3L	6747071	6747504	.	434	Toll10b	Down	0.269264921021683	-0.292540959154906	-0.0253657132253617
Region3782	chr3L	6752143	6752828	.	686	Toll9	Up	-0.194557039828544	0.0561507413561711	0.226064859751448
Region3783	chr3L	6753097	6753494	.	398	Toll10b	Down	0.416816885607655	-0.605367856647633	0.16485215258139
Region3784	chr3L	6756247	6756657	.	411	Toll10b	Up	-0.166838013000573	0.325954562916283	-0.177928145690394
Region3785	chr3L	6764495	6765185	.	691	Gd7	Up	2.93623302665708	-2.62718273696771	-1.0298886086448
Region3786	chr3L	6767030	6767610	.	581	Gd7	Up	1.94820852345282	-1.42605222892356	-1.10771193307623
Region3787	chr3L	6784684	6784974	.	291	Toll10b	Down	0.0899032212986939	-0.146575855891528	0.0569752301165377
Region3788	chr3L	6789628	6790339	.	712	Toll9	Up	-0.201042138166848	-0.0118950514948661	0.327170766497006
Region3789	chr3L	6813739	6814045	.	307	Toll10b	Down	0.932665353456137	-1.32100186288495	0.323953782244111
Region3790	chr3L	6820910	6821534	.	625	Gd7	Up	1.03492728915067	-0.439897994898644	-1.01354919520442
Region3791	chr3L	6827802	6828205	.	404	Gd7	Up	0.358819793349327	-0.333413198734855	-0.109314402735059
Region3792	chr3L	6831467	6832431	.	965	Toll10b	Down	1.46481003557493	-2.24783254250307	0.740470430249197
Region3793	chr3L	6845656	6846315	.	660	Gd7	Down	-0.617974209433118	0.415673760185402	0.400445540800973
Region3794	chr3L	6903866	6904542	.	677	Toll9	Down	0.0880764535970949	0.182195562789589	-0.380191625132246
Region3795	chr3L	6943394	6943616	.	223	Toll10b	Up	-0.287831585672344	0.951929866631869	-0.8283502232357
Region3796	chr3L	6964077	6964997	.	921	Toll9	Up	-0.184464914619965	-0.0631567006626776	0.370109563938152
Region3797	chr3L	6975932	6976283	.	352	Toll9	Down	-0.0276956066360848	0.222622626202188	-0.255057944125129
Region3798	chr3L	6979332	6980366	.	1035	Gd7	Down	-0.403460858118188	0.36535168962181	0.135683986523878
Region3799	chr3L	6981253	6981953	.	701	Toll10b	Up	-1.47344555863128	2.17554917836636	-0.630364110627508
