seqnames	start	end	width	strand	geneID	Chr	ATAC_Start	ATAC_End	Strand	Length	ATAC_factor	ATAC_direction	ATAC_Gd7	ATAC_Time	ATAC_Toll10b	ATAC_Toll9	PRO_Gd7	PRO_Toll10b	PRO_Toll9	PRO_Time	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_geneID	K27ac_Chr	K27ac_Start	K27ac_End	K27ac_Strand	K27ac_Length	K27ac_factor	K27ac_direction	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	enhancerID	enhancerGenotype	insituID	inSituLocation	inSituScore	geneID_unique	enhancer	inSitu	PC1	PC2	PC3	PC4	PC5	distance5	distance4	distance3	distance2	distance1
chr3L	11242733	11244529	1797	*	Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272344	0.169620268480546	-0.542472202131208	-0.557187054671224	1.24512835623353	-0.458799454156728	-1.13993753717595	-1.20949816068052	0.846584366169001	-0.0799916974115059	-1.20350912596255	Region2760	chr3L	11241946	11243233	.	1288	Toll9	Down	2.3127171170366	0.230586309096445	-2.36377629534504	None	None	region 2471	None	0	Region4076	0	0	2.10774645186238	-3.85204454016183	0.0143983536516264	0.408118496360099	-0.269030686278254	4.4181430233241	4.40994447407086	4.39101919345804	4.39099558696305	2.10774645186238
chr3L	11242733	11244529	1797	*	Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272344	0.169620268480546	-0.542472202131208	-0.557187054671224	1.24512835623353	-0.458799454156728	-1.13993753717595	-1.20949816068052	0.846584366169001	-0.0799916974115059	-1.20350912596255	Region2760	chr3L	11241946	11243233	.	1288	Toll9	Down	2.3127171170366	0.230586309096445	-2.36377629534504	None	None	region 2472	A-P_stripes	2	Region4076.1	0	0	2.10774645186238	-3.85204454016183	0.0143983536516264	0.408118496360099	-0.269030686278254	4.4181430233241	4.40994447407086	4.39101919345804	4.39099558696305	2.10774645186238
chr3L	11242733	11244529	1797	*	Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272344	0.169620268480546	-0.542472202131208	-0.557187054671224	1.24512835623353	-0.458799454156728	-1.13993753717595	-1.20949816068052	0.846584366169001	-0.0799916974115059	-1.20350912596255	Region2760	chr3L	11241946	11243233	.	1288	Toll9	Down	2.3127171170366	0.230586309096445	-2.36377629534504	None	None	region 2473	posterior_endoderm_AISN	3	Region4076.2	0	0	2.10774645186238	-3.85204454016183	0.0143983536516264	0.408118496360099	-0.269030686278254	4.4181430233241	4.40994447407086	4.39101919345804	4.39099558696305	2.10774645186238
chr3L	11242733	11244529	1797	*	Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272344	0.169620268480546	-0.542472202131208	-0.557187054671224	1.24512835623353	-0.458799454156728	-1.13993753717595	-1.20949816068052	0.846584366169001	-0.0799916974115059	-1.20350912596255	Region2760	chr3L	11241946	11243233	.	1288	Toll9	Down	2.3127171170366	0.230586309096445	-2.36377629534504	None	None	region 2474	amnioserosa_AISN	4	Region4076.3	0	0	2.10774645186238	-3.85204454016183	0.0143983536516264	0.408118496360099	-0.269030686278254	4.4181430233241	4.40994447407086	4.39101919345804	4.39099558696305	2.10774645186238
chr3L	11242733	11244529	1797	*	Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272344	0.169620268480546	-0.542472202131208	-0.557187054671224	1.24512835623353	-0.458799454156728	-1.13993753717595	-1.20949816068052	0.846584366169001	-0.0799916974115059	-1.20350912596255	Region2760	chr3L	11241946	11243233	.	1288	Toll9	Down	2.3127171170366	0.230586309096445	-2.36377629534504	None	None	region 2475	trunk_mesoderm_AISN_broad	2	Region4076.4	0	0	2.10774645186238	-3.85204454016183	0.0143983536516264	0.408118496360099	-0.269030686278254	4.4181430233241	4.40994447407086	4.39101919345804	4.39099558696305	2.10774645186238
chr3L	11242733	11244529	1797	*	Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272344	0.169620268480546	-0.542472202131208	-0.557187054671224	1.24512835623353	-0.458799454156728	-1.13993753717595	-1.20949816068052	0.846584366169001	-0.0799916974115059	-1.20350912596255	Region2760	chr3L	11241946	11243233	.	1288	Toll9	Down	2.3127171170366	0.230586309096445	-2.36377629534504	None	None	region 2476	anterior_endoderm_AISN	3	Region4076.5	0	0	2.10774645186238	-3.85204454016183	0.0143983536516264	0.408118496360099	-0.269030686278254	4.4181430233241	4.40994447407086	4.39101919345804	4.39099558696305	2.10774645186238
chr3L	11242733	11244529	1797	*	Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272344	0.169620268480546	-0.542472202131208	-0.557187054671224	1.24512835623353	-0.458799454156728	-1.13993753717595	-1.20949816068052	0.846584366169001	-0.0799916974115059	-1.20350912596255	Region2760	chr3L	11241946	11243233	.	1288	Toll9	Down	2.3127171170366	0.230586309096445	-2.36377629534504	None	None	region 2477	dorsal_ectoderm_AISN_broad	3	Region4076.6	0	1	2.10774645186238	-3.85204454016183	0.0143983536516264	0.408118496360099	-0.269030686278254	4.4181430233241	4.40994447407086	4.39101919345804	4.39099558696305	2.10774645186238
chr3L	11242733	11244529	1797	*	Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272344	0.169620268480546	-0.542472202131208	-0.557187054671224	1.24512835623353	-0.458799454156728	-1.13993753717595	-1.20949816068052	0.846584366169001	-0.0799916974115059	-1.20350912596255	Region2761	chr3L	11243583	11244640	.	1058	Toll9	Down	2.21474014558249	0.864663452750117	-2.98546182875038	None	None	region 2471	None	0	Region4076.7	0	0	1.81963126212315	-4.34850004301399	-0.323211823919591	0.903218124013632	-0.00298917058971214	4.81048732999033	4.81048640127551	4.72493136852906	4.71386365460314	1.81963126212315
chr3L	11242733	11244529	1797	*	Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272344	0.169620268480546	-0.542472202131208	-0.557187054671224	1.24512835623353	-0.458799454156728	-1.13993753717595	-1.20949816068052	0.846584366169001	-0.0799916974115059	-1.20350912596255	Region2761	chr3L	11243583	11244640	.	1058	Toll9	Down	2.21474014558249	0.864663452750117	-2.98546182875038	None	None	region 2472	A-P_stripes	2	Region4076.8	0	0	1.81963126212315	-4.34850004301399	-0.323211823919591	0.903218124013632	-0.00298917058971214	4.81048732999033	4.81048640127551	4.72493136852906	4.71386365460314	1.81963126212315
chr3L	11242733	11244529	1797	*	Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272344	0.169620268480546	-0.542472202131208	-0.557187054671224	1.24512835623353	-0.458799454156728	-1.13993753717595	-1.20949816068052	0.846584366169001	-0.0799916974115059	-1.20350912596255	Region2761	chr3L	11243583	11244640	.	1058	Toll9	Down	2.21474014558249	0.864663452750117	-2.98546182875038	None	None	region 2473	posterior_endoderm_AISN	3	Region4076.9	0	0	1.81963126212315	-4.34850004301399	-0.323211823919591	0.903218124013632	-0.00298917058971214	4.81048732999033	4.81048640127551	4.72493136852906	4.71386365460314	1.81963126212315
chr3L	11242733	11244529	1797	*	Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272344	0.169620268480546	-0.542472202131208	-0.557187054671224	1.24512835623353	-0.458799454156728	-1.13993753717595	-1.20949816068052	0.846584366169001	-0.0799916974115059	-1.20350912596255	Region2761	chr3L	11243583	11244640	.	1058	Toll9	Down	2.21474014558249	0.864663452750117	-2.98546182875038	None	None	region 2474	amnioserosa_AISN	4	Region4076.10	0	0	1.81963126212315	-4.34850004301399	-0.323211823919591	0.903218124013632	-0.00298917058971214	4.81048732999033	4.81048640127551	4.72493136852906	4.71386365460314	1.81963126212315
chr3L	11242733	11244529	1797	*	Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272344	0.169620268480546	-0.542472202131208	-0.557187054671224	1.24512835623353	-0.458799454156728	-1.13993753717595	-1.20949816068052	0.846584366169001	-0.0799916974115059	-1.20350912596255	Region2761	chr3L	11243583	11244640	.	1058	Toll9	Down	2.21474014558249	0.864663452750117	-2.98546182875038	None	None	region 2475	trunk_mesoderm_AISN_broad	2	Region4076.11	0	0	1.81963126212315	-4.34850004301399	-0.323211823919591	0.903218124013632	-0.00298917058971214	4.81048732999033	4.81048640127551	4.72493136852906	4.71386365460314	1.81963126212315
chr3L	11242733	11244529	1797	*	Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272344	0.169620268480546	-0.542472202131208	-0.557187054671224	1.24512835623353	-0.458799454156728	-1.13993753717595	-1.20949816068052	0.846584366169001	-0.0799916974115059	-1.20350912596255	Region2761	chr3L	11243583	11244640	.	1058	Toll9	Down	2.21474014558249	0.864663452750117	-2.98546182875038	None	None	region 2476	anterior_endoderm_AISN	3	Region4076.12	0	0	1.81963126212315	-4.34850004301399	-0.323211823919591	0.903218124013632	-0.00298917058971214	4.81048732999033	4.81048640127551	4.72493136852906	4.71386365460314	1.81963126212315
chr3L	11242733	11244529	1797	*	Region4076	chr3L	11242733	11244529	.	1797	Gd7	Up	0.984019344272344	0.169620268480546	-0.542472202131208	-0.557187054671224	1.24512835623353	-0.458799454156728	-1.13993753717595	-1.20949816068052	0.846584366169001	-0.0799916974115059	-1.20350912596255	Region2761	chr3L	11243583	11244640	.	1058	Toll9	Down	2.21474014558249	0.864663452750117	-2.98546182875038	None	None	region 2477	dorsal_ectoderm_AISN_broad	3	Region4076.13	0	1	1.81963126212315	-4.34850004301399	-0.323211823919591	0.903218124013632	-0.00298917058971214	4.81048732999033	4.81048640127551	4.72493136852906	4.71386365460314	1.81963126212315
chr3L	11253660	11254725	1066	*	Region4081	chr3L	11253660	11254725	.	1066	Gd7	Up	0.826130205709297	-0.246705311012972	-0.588149373669963	-0.278565531047423	2.00087171044128	-1.58684862539651	-0.63683126022054	0.116457700896073	0.535403593574912	-0.277636374463277	-0.457307786559645	Region2764	chr3L	11252403	11254428	.	2026	Toll9	Down	0.897616625383654	1.23077175815735	-2.19693631961789	None	None	None	None	-1	Region4081	0	0	1.71145759797726	-2.9993707997925	-0.446791397292385	1.06772271274501	1.18527904879593	3.83012441989065	3.64211019167845	3.48208771529617	3.4533045484466	1.71145759797726
chr3L	11259648	11262413	2766	*	Region4083	chr3L	11259648	11262413	.	2766	Toll9	Up	0.352452752433112	0.238762248792253	-1.25280444475504	1.30955383803312	3.41219503040696	-1.45403948633027	-2.84721009757863	-1.31456376562053	-0.026357976523982	-0.334047714853802	0.487811523222517	Region2765	chr3L	11260174	11260466	.	293	Gd7	Up	0.292149985582664	-0.238578391363297	0.00153034015188683	None	None	None	None	-1	Region4083	0	0	2.54992290637806	-1.36231156834799	-0.0256977933433936	-1.19978593418185	0.0797381180985613	3.13121453587063	3.13019908347211	2.89113472780308	2.89102051838556	2.54992290637806
chr3L	11259648	11262413	2766	*	Region4083	chr3L	11259648	11262413	.	2766	Toll9	Up	0.352452752433112	0.238762248792253	-1.25280444475504	1.30955383803312	3.41219503040696	-1.45403948633027	-2.84721009757863	-1.31456376562053	-0.026357976523982	-0.334047714853802	0.487811523222517	Region2766	chr3L	11262244	11262556	.	313	Toll9	Up	0.0104464010062765	-0.721177680813683	0.799014233961973	None	None	None	None	-1	Region4083.1	0	0	2.64560026885265	-0.68543492610973	0.155819832390399	-1.85209284518881	0.0664652999792343	3.30574759834313	3.30507935575683	2.73738956684109	2.73295111930021	2.64560026885265
chr3L	11692803	11693427	625	*	Region4113	chr3L	11692803	11693427	.	625	Time	Down	3.24803681990859	-4.56781766331712	-1.91898733060331	-1.65608888721194	2.89293207824865	-1.95034230002926	-1.40459185106908	-2.86770952606194	1.25762801788899	-0.671528699479782	-1.04825391345769	Region2775	chr3L	11691592	11692894	.	1303	Toll9	Down	0.17892391595301	2.01453081901354	-2.42139613167963	None	None	None	None	-1	Region4113	0	0	4.24499214489603	-4.81448355080654	-4.9253469428622	-1.3537686085542	2.11232763338378	8.47070659124971	8.20310563898116	8.09062745890439	6.41866108867073	4.24499214489603
chr3L	11694056	11694557	502	*	Region4114	chr3L	11694056	11694557	.	502	Time	Down	1.3105838593591	-3.22994922896814	-0.69973472727777	-0.774558342766205	1.76255045415071	-1.90811575559902	0.156766674507414	-3.42622809110404	-0.22963039318148	-0.822630494367215	1.45628666626628	Region2776	chr3L	11694013	11696927	.	2915	Toll9	Down	0.862386080180048	1.08248604760448	-1.99862058667678	None	None	None	None	-1	Region4114	0	0	3.20442901536655	-2.29890865779065	-4.15967215272917	0.280592399985695	-0.735274017696413	5.78580838998386	5.73889805141267	5.73203443373977	3.94377310850762	3.20442901536655
chr3L	11696399	11697141	743	*	Region4115	chr3L	11696399	11697141	.	743	Gd7	Up	0.152694941213142	0.148075712395601	-0.0610236514543443	-0.119472845527697	0.415921273670778	-0.49688959875201	0.102565984517828	-0.02380915529316	0.51453539187837	-0.110696117779713	-0.648395100800495	Region2776	chr3L	11694013	11696927	.	2915	Toll9	Down	0.862386080180048	1.08248604760448	-1.99862058667678	None	None	None	None	-1	Region4115	0	0	0.446824535378587	-2.23655624195099	-0.358434232901701	1.30840933917785	0.514811258238129	2.70319749899977	2.65372306147229	2.308746648756	2.28075338185131	0.446824535378587
chr3L	13049354	13050269	916	*	Region4199	chr3L	13049354	13050269	.	916	Time	Down	0.299075463439503	-1.86113039027264	-1.14637155024595	1.22998794642208	0.210283820229798	-0.53245813611134	0.447441521232298	0.0915202206017804	-0.560094212061095	-0.407747366853591	1.41268082898757	Region2839	chr3L	13050227	13050987	.	761	Toll9	Up	0.169760019934728	-1.53361618079772	1.56482882913522	region 592	Toll9	None	None	-1	Region4199	1	0	1.95483257548291	2.26054571342986	-0.446696934458299	-0.55206705871569	-0.491922880976726	3.11090688225751	3.07176716390561	3.02175039868115	2.98855104033297	1.95483257548291
chr3L	13378040	13379105	1066	*	Region4225	chr3L	13378040	13379105	.	1066	Time	Down	0.550781205554743	-5.48923692370904	0.0137487095874638	-0.764372167970775	1.02657886053503	-0.770473053032371	-0.388182713173668	-6.47150570056127	1.18603973659574	-0.25000914746559	-1.50149126497048	Region2842	chr3L	13376993	13378370	.	1378	Toll9	Down	1.39302527703721	2.70986608551349	-4.30614173388439	None	None	None	None	-1	Region4225	0	0	2.66125761286758	-5.76354157573872	-7.92618794603392	-0.0707372694889079	-1.90489169236414	10.332413805791	10.1553021961172	10.1550558311202	6.34828351425127	2.66125761286758
chr3L	13378040	13379105	1066	*	Region4225	chr3L	13378040	13379105	.	1066	Time	Down	0.550781205554743	-5.48923692370904	0.0137487095874638	-0.764372167970775	1.02657886053503	-0.770473053032371	-0.388182713173668	-6.47150570056127	1.18603973659574	-0.25000914746559	-1.50149126497048	Region2843	chr3L	13378711	13379583	.	873	Toll9	Down	0.95878402732006	1.48467660174482	-2.53727358979874	None	None	None	None	-1	Region4225.1	0	0	3.00162402320294	-4.28091795248541	-7.40587860148766	-1.50954488763398	-2.08778514447153	9.42446898927529	9.19030842356967	9.06548637153869	5.22838457772388	3.00162402320294
chr3L	13925067	13925683	617	*	Region4259	chr3L	13925067	13925683	.	617	Toll9	Up	0.516603834192851	-0.774991475696317	-2.00990776597641	2.16700167727355	0.94987797510283	-1.64395740170181	0.950423815120319	-0.546936559489642	0.745473587798716	-1.2724118410837	0.54865991831235	Region2858	chr3L	13923989	13925269	.	1281	Toll9	Up	0.0373478961948129	-1.9095816486307	2.10686412039649	None	None	None	None	-1	Region4259	0	0	3.76593901740084	2.85344028534424	-0.365372066483083	-0.516442889191136	0.403679035747548	4.784097084453	4.76703557250935	4.73897825398825	4.72487228872986	3.76593901740084
chr3L	14036921	14037316	396	*	Region4270	chr3L	14036921	14037316	.	396	Time	Up	-0.20687229184769	0.574381280356038	0.355190023929031	-0.226665776994674	-0.92169710051604	0.982252528530265	-0.0600842379340916	1.9622391821984	-0.117472469790926	-0.190094107556515	0.43622835695249	Region2868	chr3L	14037052	14038360	.	1309	Toll9	Down	2.59542123067633	1.42038838754453	-3.95502707396334	None	None	None	None	-1	Region4270	0	0	-0.913892975278659	-3.32631706704574	1.46242158975174	3.5645204159609	-0.283673126094189	5.17924113603774	5.17146674578475	3.74676694057095	3.44957759744341	0.913892975278659
chr3L	14038044	14038544	501	*	Region4271	chr3L	14038044	14038544	.	501	Toll10b	Up	-0.511041998296409	0.299906595205846	0.588914485892148	-0.14858990377316	-1.02273512217047	1.23517157674365	-0.27096749575843	1.40225952531331	-1.29930583196333	1.2149074058373	0.385647171657752	Region2868	chr3L	14037052	14038360	.	1309	Toll9	Down	2.59542123067633	1.42038838754453	-3.95502707396334	None	None	None	None	-1	Region4271	0	0	-1.85275645010695	-3.3652132069499	0.971819918992012	3.41207181311225	-1.28934686481239	5.38576361737398	5.22915236003195	3.96254972796463	3.84153177673215	1.85275645010695
chr3L	14151422	14152370	949	*	Region4284	chr3L	14151422	14152370	.	949	Toll9	Up	-2.53849567755623	-0.469439556316371	0.267530714154573	3.05114985396142	-1.88597155923476	0.521303167274618	1.97086878014994	-1.25298942892305	-2.0113346315702	0.936045063426576	1.86106119241375	Region2872	chr3L	14152114	14152772	.	659	Gd7	Down	-2.07200038899583	0.0620364966986534	1.81658827231722	None	None	None	None	-1	Region4284	0	0	-2.41731491867521	4.71305067743402	-2.22316725517457	0.837398672837788	-1.77466884321858	6.07037204699619	5.80516729180667	5.74445217132073	5.29681584578047	2.41731491867521
chr3L	14550770	14551533	764	*	Region4315	chr3L	14550770	14551533	.	764	Time	Up	0.294850357538056	1.12172032264322	0.0948900522324675	-0.533985076045553	-0.151050226721358	0.295608342064628	-0.199221413569722	0.828130857031073	-0.106414053279547	0.0829004533016059	0.0537999267399177	Region2882	chr3L	14551308	14551912	.	605	Toll9	Down	1.30279490386294	1.13679261199154	-2.4604079131852	None	None	None	None	-1	Region4315	0	0	-0.51393992231629	-2.50327392353233	0.985610284330102	1.9004947801036	0.392077969080972	3.35671681194652	3.33374003512057	2.73896736244971	2.55548715120766	0.51393992231629
chr3L	14552303	14552691	389	*	Region4316	chr3L	14552303	14552691	.	389	Time	Up	0.446830224015869	2.45746622292295	-0.342972612792886	-0.115225667669647	0.0682708833203199	0.516263372123079	-0.824057029389614	1.01585993973486	0.376804063944535	0.0694072100594625	-0.67618730846875	Region2883	chr3L	14552562	14553060	.	499	Toll9	Down	0.99891487318228	0.707815953727991	-1.70285400926169	None	None	None	None	-1	Region4316	0	0	-0.415062058263666	-2.2021918876399	2.0785291233216	1.20823746609149	1.0541151467704	3.4515511666222	3.28664672776986	3.05650273003201	2.24096533266293	0.415062058263666
chr3L	14783754	14784192	439	*	Region4336	chr3L	14783754	14784192	.	439	Time	Down	1.2662515064247	-1.64909356054425	-0.716840876781358	-0.690223300436652	0.558733623773229	-0.17316297872237	-0.557549696874913	-1.57472703036494	2.39459421629367	-1.37599186250203	-1.86564644713753	Region2891	chr3L	14783190	14784865	.	1676	Gd7	Up	3.23989567298118	-0.835888909956193	-2.01214328195193	region 157	Gd7	None	None	-1	Region4336	1	0	3.9497052654734	-3.75675990239062	-0.609451089140184	-0.296055826082316	-0.655751463915981	5.53195320957776	5.4929496930638	5.48496556765605	5.45100143536197	3.9497052654734
