# Program:featureCounts v2.0.0; Command:"featureCounts" "-s" "2" "-t" "gbc" "-O" "-g" "transcript_id" "-a" "references/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "counts.gbc.txt" "bam_dmel/PRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/PRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/qPRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/qPRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	bam_dmel/PRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/PRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/qPRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/qPRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam
FBtr0076567	3L	8640939	8643484	+	2546	61	43	1	0
FBtr0273349	3L	8645016	8646322	-	1307	24	20	2	6
FBtr0076599	3L	8647361	8648436	-	1076	13	21	4	3
FBtr0076568	3L	8647645	8650911	+	3267	49	69	3	0
FBtr0273328	3L	8649971	8650911	+	941	20	14	0	0
FBtr0100153	3L	8676259	8679153	+	2895	154	333	695	573
FBtr0076569	3L	8676455	8679153	+	2699	140	305	563	510
FBtr0333891	3L	8719049	8719725	-	677	49	126	22	7
FBtr0076598	3L	8719200	8719725	-	526	44	119	22	7
FBtr0333887	3L	8721824	8726008	+	4185	87	177	49	78
FBtr0076570	3L	8722002	8726008	+	4007	77	138	47	78
FBtr0076595	3L	8732958	8738407	-	5450	90	137	16	33
FBtr0076593	3L	8732958	8744810	-	11853	196	274	28	61
FBtr0076596	3L	8733393	8738407	-	5015	85	128	16	33
FBtr0076594	3L	8733393	8744810	-	11418	191	265	28	61
FBtr0306639	3L	8736692	8738407	-	1716	30	43	7	16
FBtr0333888	3L	8754119	8798619	+	44501	1192	1814	640	787
FBtr0333889	3L	8754643	8798619	+	43977	1183	1809	640	787
FBtr0076576	3L	8756489	8757067	+	579	8	7	4	0
FBtr0306632	3L	8761951	8798619	+	36669	1072	1669	635	783
FBtr0302086	3L	8766942	8791346	+	24405	412	515	32	43
FBtr0306630	3L	8766942	8798619	+	31678	489	605	38	58
FBtr0076590	3L	8798830	8800032	-	1203	22	16	0	0
FBtr0112727	3L	8802963	8803499	+	537	46	20	0	0
FBtr0303231	3L	8805264	8805712	+	449	8	12	0	1
FBtr0076587	3L	8805911	8806713	-	803	14	13	0	0
FBtr0076583	3L	8828005	8890053	+	62049	1284	2097	621	695
FBtr0305901	3L	8828005	8891092	+	63088	1298	2112	633	708
FBtr0076584	3L	8836962	8838743	+	1782	30	40	23	9
FBtr0076585	3L	8892096	8894210	+	2115	78	153	164	159
FBtr0331824	3L	8894504	8904290	-	9787	152	170	5	8
FBtr0331826	3L	8894504	8901142	-	6639	83	101	2	4
FBtr0273290	3L	8906018	8911667	-	5650	79	91	4	5
FBtr0273291	3L	8906018	8911654	-	5637	78	91	4	5
FBtr0273286	3L	8906018	8912171	-	6154	87	96	4	5
FBtr0273289	3L	8906018	8911686	-	5669	80	92	4	5
FBtr0273288	3L	8906018	8912154	-	6137	87	96	4	5
FBtr0076506	3L	8912999	8931965	+	18967	277	421	25	36
FBtr0076508	3L	8913042	8931965	+	18924	277	418	25	36
FBtr0331518	3L	8932335	8952734	-	20400	341	395	48	56
FBtr0331517	3L	8932335	8936313	-	3979	76	68	3	0
FBtr0331519	3L	8932335	8953772	-	21438	640	1188	205	198
FBtr0331520	3L	8933034	8936313	-	3280	68	59	3	0
FBtr0331515	3L	8937200	8952734	-	15535	257	313	44	50
FBtr0331514	3L	8939165	8953963	-	14799	538	1075	204	187
FBtr0474158	3L	8941413	8952734	-	11322	193	240	43	41
FBtr0331512	3L	8942411	8953775	-	11365	484	1014	198	183
FBtr0331511	3L	8942599	8944393	-	1795	37	41	11	21
FBtr0076510	3L	8955521	8956451	+	931	22	25	1	4
FBtr0076512	3L	8959357	8960821	+	1465	18	30	1	0
FBtr0076560	3L	8961374	8964163	-	2790	151	100	34	46
FBtr0346542	3L	8961374	8964269	-	2896	153	104	34	46
FBtr0076559	3L	8965012	8965874	-	863	13	9	0	0
FBtr0301139	3L	8967329	8968071	+	743	25	43	4	21
FBtr0301140	3L	8967329	8968014	+	686	22	39	4	18
FBtr0076513	3L	8967329	8967931	+	603	19	37	3	18
FBtr0076516	3L	8969028	8971652	+	2625	37	49	7	3
FBtr0076515	3L	8969028	8971302	+	2275	32	44	7	3
FBtr0301141	3L	8969028	8971277	+	2250	32	44	7	3
FBtr0076558	3L	8972156	8973917	-	1762	41	73	79	62
FBtr0076557	3L	8972156	8974265	-	2110	60	122	89	70
FBtr0076517	3L	8975546	8977301	+	1756	88	237	83	82
FBtr0076556	3L	8977495	8979380	-	1886	21	21	10	3
FBtr0303233	3L	8982295	8983112	+	818	9	6	0	0
FBtr0076553	3L	8982312	8985591	-	3280	79	99	13	7
FBtr0076555	3L	8983254	8985094	-	1841	45	42	4	5
FBtr0076554	3L	8983254	8985591	-	2338	67	78	7	6
FBtr0303234	3L	8983254	8985316	-	2063	53	57	5	6
FBtr0333907	3L	8987210	8989035	+	1826	52	81	24	16
FBtr0076519	3L	8987210	8988782	+	1573	48	76	24	16
FBtr0076552	3L	8989169	8989728	-	560	28	26	11	8
FBtr0290103	3L	8990417	8996594	-	6178	131	233	333	348
FBtr0076549	3L	8990417	8997489	-	7073	220	394	421	432
FBtr0076551	3L	8990417	8996071	-	5655	122	210	317	336
FBtr0076550	3L	8990417	8996746	-	6330	137	238	339	354
FBtr0290104	3L	8990417	8995749	-	5333	116	200	310	332
FBtr0076520	3L	8998684	9002466	+	3783	66	117	43	38
FBtr0076521	3L	9005696	9007149	+	1454	62	127	96	100
FBtr0333909	3L	9008724	9009338	-	615	4	12	1	0
FBtr0076547	3L	9012786	9018746	-	5961	182	332	183	240
FBtr0076522	3L	9041875	9044942	+	3068	173	429	359	332
FBtr0331548	3L	9042329	9044942	+	2614	140	344	317	302
FBtr0076523	3L	9047939	9048624	+	686	9	18	0	0
FBtr0345030	3L	9048881	9049856	-	976	21	35	10	10
FBtr0076546	3L	9048912	9051401	-	2490	83	109	27	14
FBtr0076544	3L	9048912	9062448	-	13537	938	1542	86	60
FBtr0112791	3L	9048980	9065527	-	16548	984	1594	89	60
FBtr0076545	3L	9048980	9057081	-	8102	264	443	64	56
FBtr0331550	3L	9048980	9053061	-	4082	183	295	44	29
FBtr0345351	3L	9067295	9072231	-	4937	147	300	101	100
FBtr0331549	3L	9069749	9072231	-	2483	87	168	76	54
FBtr0076524	3L	9073605	9074367	+	763	15	27	6	2
FBtr0076527	3L	9075143	9077356	+	2214	41	52	7	4
FBtr0344980	3L	9075143	9092031	+	16889	208	290	47	19
FBtr0076529	3L	9093553	9094756	+	1204	22	22	0	2
FBtr0331858	3L	9097729	9129855	-	32127	775	1332	254	334
FBtr0076540	3L	9101741	9124813	-	23073	426	672	160	212
FBtr0344979	3L	9101741	9130274	-	28534	728	1271	253	324
FBtr0076538	3L	9101741	9129855	-	28115	717	1245	243	321
FBtr0076541	3L	9106648	9124813	-	18166	320	517	124	176
FBtr0076539	3L	9106648	9133905	-	27258	770	1378	221	300
FBtr0100532	3L	9135060	9135642	+	583	22	61	1	7
FBtr0076531	3L	9135060	9135816	+	757	24	65	3	10
FBtr0076537	3L	9135809	9136681	-	873	21	32	17	31
FBtr0344239	3L	9138360	9145593	+	7234	149	144	1	17
FBtr0309277	3L	9138360	9141870	+	3511	100	94	1	14
FBtr0333835	3L	9145938	9181649	-	35712	604	681	26	36
FBtr0076534	3L	9149498	9177042	-	27545	450	498	17	34
FBtr0309054	3L	9150715	9178855	-	28141	460	522	17	34
FBtr0332124	3L	9203165	9208353	-	5189	76	136	34	19
FBtr0332125	3L	9203165	9207563	-	4399	68	120	30	18
FBtr0332126	3L	9203165	9206113	-	2949	51	79	30	18
FBtr0076429	3L	9212380	9215156	+	2777	37	64	5	0
FBtr0076502	3L	9235250	9236148	-	899	8	15	0	0
FBtr0076430	3L	9250725	9251238	+	514	13	10	1	1
FBtr0334765	3L	9252478	9288422	+	35945	497	580	36	28
FBtr0346866	3L	9252478	9286675	+	34198	468	538	36	28
FBtr0076434	3L	9334832	9337836	+	3005	107	216	13	24
FBtr0076435	3L	9334832	9338236	+	3405	115	228	13	24
FBtr0333882	3L	9336189	9337836	+	1648	29	36	0	0
FBtr0076432	3L	9336554	9338236	+	1683	30	33	0	0
FBtr0076433	3L	9336555	9338236	+	1682	30	33	0	0
FBtr0300290	3L	9339310	9346166	+	6857	245	476	32	47
FBtr0346814	3L	9340938	9348236	+	7299	142	145	10	24
FBtr0089490	3L	9340938	9346166	+	5229	107	114	10	22
FBtr0301773	3L	9340938	9347163	+	6226	124	127	10	23
FBtr0308349	3L	9340954	9348236	+	7283	141	145	10	24
FBtr0300291	3L	9344700	9346166	+	1467	22	28	4	0
FBtr0472540	3L	9344700	9347163	+	2464	39	41	4	1
FBtr0472541	3L	9344700	9348236	+	3537	57	59	4	2
FBtr0076439	3L	9350109	9351389	+	1281	17	10	0	0
FBtr0301699	3L	9350967	9357383	-	6417	89	105	26	43
FBtr0076501	3L	9351557	9357383	-	5827	83	92	18	29
FBtr0301698	3L	9351580	9358435	-	6856	223	372	38	41
FBtr0076440	3L	9354533	9355357	+	825	22	23	0	2
FBtr0112761	3L	9360816	9361942	+	1127	44	87	12	4
FBtr0076499	3L	9362736	9366451	-	3716	90	187	243	315
FBtr0346530	3L	9362736	9366546	-	3811	107	232	248	324
FBtr0333883	3L	9367877	9370200	+	2324	203	337	422	538
FBtr0089493	3L	9367877	9370193	+	2317	203	337	422	538
FBtr0303475	3L	9370295	9370738	-	444	7	6	8	1
FBtr0100655	3L	9373431	9374864	+	1434	339	1075	113	101
FBtr0346539	3L	9376518	9376927	-	410	15	54	5	8
FBtr0076495	3L	9377902	9379034	-	1133	23	27	2	3
FBtr0076454	3L	9384563	9385182	+	620	14	42	39	14
FBtr0346541	3L	9384563	9385594	+	1032	20	52	40	15
FBtr0309506	3L	9386927	9398727	-	11801	220	366	130	153
FBtr0076494	3L	9387609	9398727	-	11119	209	345	125	148
FBtr0076492	3L	9399718	9401637	-	1920	64	117	82	116
FBtr0076491	3L	9399718	9401725	-	2008	72	130	83	119
FBtr0333885	3L	9399718	9401960	-	2243	227	365	99	127
FBtr0076493	3L	9399718	9401305	-	1588	50	79	78	109
FBtr0076455	3L	9405297	9406074	+	778	10	11	1	1
FBtr0309089	3L	9406279	9410332	-	4054	85	141	82	118
FBtr0309088	3L	9407817	9410332	-	2516	60	104	63	90
FBtr0076486	3L	9408291	9410332	-	2042	56	98	59	80
FBtr0110863	3L	9411538	9413735	+	2198	135	321	127	125
FBtr0076456	3L	9411538	9413537	+	2000	130	313	127	124
FBtr0076482	3L	9413696	9419677	-	5982	85	102	23	12
FBtr0076481	3L	9413696	9426177	-	12482	241	346	44	39
FBtr0076483	3L	9413696	9419432	-	5737	83	98	23	12
FBtr0076484	3L	9413696	9418903	-	5208	74	81	16	12
FBtr0331584	3L	9414938	9419677	-	4740	62	81	17	9
FBtr0076480	3L	9414938	9426258	-	11321	220	329	38	36
FBtr0076485	3L	9415855	9416888	-	1034	20	14	8	3
FBtr0076457	3L	9423753	9424681	+	929	32	53	47	52
FBtr0076458	3L	9427510	9428571	+	1062	92	263	73	57
FBtr0076479	3L	9428895	9429321	-	427	27	79	38	49
FBtr0113323	3L	9430812	9438611	+	7800	162	215	48	28
FBtr0344236	3L	9430812	9439390	+	8579	186	240	55	46
FBtr0300855	3L	9433786	9434899	-	1114	16	17	3	2
FBtr0113324	3L	9436036	9438604	+	2569	39	59	27	9
FBtr0089879	3L	9438582	9441767	-	3186	118	264	136	139
FBtr0076504	3L	9440156	9441767	-	1612	63	164	93	95
FBtr0344978	3L	9443732	9446288	+	2557	44	57	5	1
FBtr0091930	3L	9443764	9446288	+	2525	43	56	5	1
FBtr0331582	3L	9447364	9450685	+	3322	80	136	31	70
FBtr0076476	3L	9450645	9451072	-	428	2	9	14	2
FBtr0345600	3L	9452903	9455781	-	2879	140	339	194	121
FBtr0076475	3L	9453148	9455781	-	2634	137	330	187	120
FBtr0301032	3L	9456442	9457169	-	728	29	61	4	6
FBtr0114371	3L	9456818	9459270	+	2453	227	358	75	87
FBtr0076463	3L	9458412	9459270	+	859	23	30	0	14
FBtr0076473	3L	9459469	9460299	-	831	45	86	16	33
FBtr0343556	3L	9461550	9472490	+	10941	2804	4696	1460	1529
FBtr0343559	3L	9461550	9475375	+	13826	2893	4864	1557	1650
FBtr0343558	3L	9463107	9475375	+	12269	442	772	630	639
FBtr0343557	3L	9463107	9472490	+	9384	353	604	533	518
FBtr0343560	3L	9463818	9472490	+	8673	328	545	454	434
FBtr0076472	3L	9475593	9476465	-	873	20	36	32	8
FBtr0333867	3L	9475834	9476465	-	632	19	30	30	3
FBtr0076468	3L	9477538	9486430	+	8893	269	515	678	658
FBtr0076471	3L	9486548	9487290	-	743	18	40	43	24
FBtr0114525	3L	9488150	9488733	-	584	10	13	2	0
FBtr0333866	3L	9489602	9491715	-	2114	53	99	4	11
FBtr0076469	3L	9489898	9491715	-	1818	51	96	2	11
FBtr0076427	3L	9494655	9504828	-	10174	298	502	242	326
FBtr0333865	3L	9494655	9496866	-	2212	75	144	69	87
FBtr0076426	3L	9506918	9509083	-	2166	70	133	3	12
FBtr0342577	3L	9509893	9510805	-	913	74	181	201	157
FBtr0076424	3L	9509990	9511031	-	1042	82	217	185	134
FBtr0076425	3L	9509990	9510805	-	816	71	174	185	134
FBtr0301069	3L	9514219	9525044	-	10826	161	188	3	4
FBtr0076375	3L	9529567	9531286	+	1720	16	17	0	0
FBtr0336953	3L	9542345	9543499	-	1155	14	10	0	0
FBtr0302709	3L	9547720	9594409	+	46690	669	854	60	73
FBtr0302711	3L	9547720	9596613	+	48894	700	891	61	75
FBtr0302710	3L	9584050	9594409	+	10360	143	165	23	14
FBtr0347573	3L	9598264	9613901	+	15638	238	291	19	8
FBtr0076379	3L	9599488	9600241	+	754	14	14	0	0
FBtr0076380	3L	9602023	9602448	+	426	14	26	0	0
FBtr0347574	3L	9604070	9613901	+	9832	147	166	12	6
FBtr0076382	3L	9615414	9623880	+	8467	197	372	293	315
FBtr0345031	3L	9616460	9623880	+	7421	146	292	274	298
FBtr0076383	3L	9624737	9627221	+	2485	51	70	66	90
FBtr0076420	3L	9627416	9628693	-	1278	20	11	0	0
FBtr0076384	3L	9629176	9631695	+	2520	1003	1841	253	245
FBtr0076386	3L	9630472	9631695	+	1224	29	57	20	20
FBtr0333855	3L	9630577	9631695	+	1119	27	41	20	19
FBtr0333858	3L	9631934	9674991	-	43058	696	845	215	220
FBtr0076417	3L	9631934	9678603	-	46670	841	1039	237	234
FBtr0091684	3L	9644609	9659333	+	14725	192	230	2	2
FBtr0076392	3L	9679701	9680960	+	1260	42	64	31	24
FBtr0076393	3L	9681768	9683270	+	1503	26	49	20	6
FBtr0333857	3L	9683679	9696200	-	12522	392	662	132	140
FBtr0345032	3L	9683679	9693957	-	10279	142	191	19	32
FBtr0076416	3L	9683679	9694941	-	11263	350	602	120	137
FBtr0076394	3L	9685671	9686150	+	480	7	10	0	0
FBtr0345604	3L	9698836	9700381	+	1546	38	41	11	5
FBtr0076395	3L	9698836	9699779	+	944	29	30	7	4
FBtr0345603	3L	9698836	9700145	+	1310	35	34	11	4
FBtr0076414	3L	9700617	9703095	-	2479	28	26	0	0
FBtr0331543	3L	9700617	9702970	-	2354	24	25	0	0
FBtr0076396	3L	9704831	9710229	+	5399	87	128	38	30
FBtr0330098	3L	9704831	9709609	+	4779	71	111	37	29
FBtr0076413	3L	9710522	9713327	-	2806	111	249	60	67
FBtr0330097	3L	9714824	9717616	+	2793	155	340	85	110
FBtr0331542	3L	9717886	9718563	-	678	14	17	27	31
FBtr0076412	3L	9717886	9718644	-	759	17	20	31	33
FBtr0076402	3L	9719828	9720364	+	537	11	18	20	19
FBtr0306040	3L	9720514	9722694	-	2181	55	104	47	40
FBtr0076403	3L	9723923	9726606	+	2684	91	200	86	102
FBtr0114566	3L	9727395	9728599	+	1205	40	73	26	41
FBtr0089411	3L	9727395	9729550	+	2156	57	103	31	54
FBtr0076405	3L	9730499	9731124	+	626	79	223	21	1
FBtr0076410	3L	9731338	9733307	-	1970	24	36	8	0
FBtr0299606	3L	9734112	9759895	-	25784	701	1395	35	31
FBtr0331541	3L	9734112	9751076	-	16965	563	1216	28	29
FBtr0331538	3L	9734112	9743587	-	9476	132	182	12	5
FBtr0475017	3L	9734112	9739111	-	5000	78	97	6	0
FBtr0076319	3L	9764044	9786136	+	22093	432	528	44	46
FBtr0076317	3L	9764044	9786366	+	22323	434	531	44	52
FBtr0076318	3L	9764044	9785288	+	21245	416	512	42	36
FBtr0076321	3L	9770774	9786136	+	15363	277	368	39	36
FBtr0076320	3L	9770774	9786366	+	15593	279	371	39	42
FBtr0076323	3L	9774770	9786366	+	11597	194	213	30	35
FBtr0076322	3L	9774770	9786136	+	11367	192	210	30	29
FBtr0301228	3L	9774770	9781268	+	6499	84	106	10	8
FBtr0347599	3L	9787546	9808613	+	21068	320	374	46	26
FBtr0310627	3L	9788033	9797187	-	9155	129	124	7	15
FBtr0344234	3L	9788375	9797187	-	8813	124	118	6	15
FBtr0310626	3L	9790932	9797187	-	6256	90	84	3	6
FBtr0332818	3L	9799293	9808613	+	9321	141	181	29	14
FBtr0332828	3L	9814347	9834245	+	19899	357	490	59	75
FBtr0332821	3L	9816562	9834245	+	17684	310	410	25	15
FBtr0332819	3L	9819715	9834245	+	14531	256	352	25	14
FBtr0332831	3L	9822168	9834245	+	12078	184	262	22	14
FBtr0332834	3L	9829922	9834245	+	4324	58	81	13	0
FBtr0112935	3L	9834467	9836005	-	1539	34	55	54	57
FBtr0076370	3L	9834467	9836305	-	1839	63	134	71	61
FBtr0076369	3L	9837180	9838170	-	991	38	67	100	124
FBtr0076368	3L	9839193	9854785	-	15593	517	981	575	571
FBtr0330168	3L	9839786	9854785	-	15000	511	955	561	546
FBtr0300688	3L	9857483	9859389	-	1907	70	185	106	110
FBtr0076366	3L	9857688	9859389	-	1702	57	176	102	107
FBtr0076363	3L	9860317	9863849	-	3533	100	149	51	46
FBtr0076339	3L	9865139	9870574	+	5436	146	329	620	667
FBtr0112620	3L	9879485	9884393	+	4909	65	93	9	4
FBtr0076361	3L	9884511	9888183	-	3673	149	336	154	148
FBtr0332688	3L	9884625	9888183	-	3559	148	332	154	148
FBtr0076343	3L	9889262	9893219	+	3958	86	165	40	37
FBtr0304675	3L	9889604	9892911	+	3308	57	113	35	29
FBtr0113156	3L	9893288	9894243	-	956	23	27	8	12
FBtr0076358	3L	9894907	9896246	-	1340	36	42	22	21
FBtr0076356	3L	9894907	9898075	-	3169	81	131	64	44
FBtr0076357	3L	9894907	9897936	-	3030	77	111	64	38
FBtr0345695	3L	9899741	9902931	+	3191	70	155	168	194
FBtr0076344	3L	9899741	9902865	+	3125	70	155	167	194
FBtr0114600	3L	9899741	9901004	+	1264	27	67	105	130
FBtr0113159	3L	9899741	9901736	+	1996	45	102	141	165
FBtr0331579	3L	9908620	9967198	+	58579	1278	1663	102	96
FBtr0331577	3L	9908620	9965504	+	56885	1262	1632	102	95
FBtr0331578	3L	9928023	9965504	+	37482	910	1159	89	80
FBtr0331581	3L	9966703	9967817	-	1115	13	29	19	23
FBtr0076355	3L	9967308	9967817	-	510	7	8	10	19
FBtr0076347	3L	9968979	9970902	+	1924	42	53	3	20
FBtr0076350	3L	9972812	9973923	+	1112	42	124	85	58
FBtr0076351	3L	9973256	9973923	+	668	9	40	48	40
FBtr0332665	3L	9975151	10113388	+	138238	2106	2345	149	133
FBtr0076353	3L	9975151	10041203	+	66053	972	1009	69	65
FBtr0331536	3L	9975151	10072425	+	97275	1461	1624	100	92
FBtr0332666	3L	9975151	10139260	+	164110	2478	2726	156	148
FBtr0344949	3L	9975151	10074308	+	99158	1480	1651	101	94
FBtr0076316	3L	10086847	10088900	-	2054	30	43	0	0
FBtr0076315	3L	10090270	10091846	-	1577	57	52	6	10
FBtr0076314	3L	10092868	10094238	-	1371	28	44	3	10
FBtr0303833	3L	10095854	10097615	-	1762	12	28	0	1
FBtr0303832	3L	10099457	10100381	-	925	9	8	0	1
FBtr0076309	3L	10147554	10185608	-	38055	542	706	24	49
FBtr0076295	3L	10152327	10152884	+	558	4	7	0	0
FBtr0076311	3L	10165909	10166523	-	615	22	23	1	15
FBtr0331551	3L	10190376	10201025	-	10650	144	244	70	78
FBtr0076305	3L	10190376	10201337	-	10962	147	254	71	79
FBtr0301385	3L	10193506	10201337	-	7832	105	194	59	67
FBtr0345693	3L	10216165	10216880	+	716	10	16	0	0
FBtr0301227	3L	10216165	10216599	+	435	6	9	0	0
FBtr0076304	3L	10218604	10219664	-	1061	13	19	0	0
FBtr0076302	3L	10220583	10222760	-	2178	52	65	45	26
FBtr0076303	3L	10220585	10222760	-	2176	52	65	45	26
FBtr0076301	3L	10220585	10224740	-	4156	149	258	78	62
FBtr0076300	3L	10243420	10244206	-	787	6	8	0	0
FBtr0076299	3L	10264009	10266611	-	2603	30	50	1	1
FBtr0076297	3L	10273704	10274524	+	821	11	5	0	0
FBtr0076282	3L	10413318	10414674	+	1357	24	32	0	1
FBtr0076294	3L	10429789	10431483	-	1695	17	23	0	0
FBtr0076293	3L	10432484	10433605	-	1122	13	15	0	0
FBtr0334100	3L	10459181	10462601	-	3421	80	99	87	65
FBtr0076292	3L	10459721	10462601	-	2881	61	76	82	63
FBtr0076286	3L	10465687	10468380	+	2694	47	42	1	0
FBtr0334099	3L	10466835	10468874	+	2040	39	36	1	0
FBtr0334098	3L	10466835	10468380	+	1546	32	29	1	0
FBtr0305097	3L	10481912	10590867	+	108956	5937	9264	1011	917
FBtr0305093	3L	10481912	10593303	+	111392	5962	9322	1020	934
FBtr0076288	3L	10491361	10492834	+	1474	18	32	0	0
FBtr0113418	3L	10516503	10590867	+	74365	1444	2480	837	740
FBtr0305094	3L	10516503	10590825	+	74323	1444	2480	837	740
FBtr0305095	3L	10516503	10593912	+	77410	1480	2548	849	761
FBtr0305096	3L	10516503	10593303	+	76801	1469	2538	846	757
FBtr0344999	3L	10557123	10558582	-	1460	17	20	2	5
FBtr0076253	3L	10631579	10633869	+	2291	56	130	70	70
FBtr0300947	3L	10631579	10634512	+	2934	82	168	120	84
FBtr0114599	3L	10631842	10633869	+	2028	35	74	59	70
FBtr0076279	3L	10634675	10637630	-	2956	106	165	138	156
FBtr0334067	3L	10634675	10637379	-	2705	88	132	127	141
FBtr0076255	3L	10638646	10639578	+	933	15	29	9	24
FBtr0076254	3L	10638646	10639531	+	886	15	28	5	17
FBtr0076278	3L	10640386	10659481	-	19096	377	670	413	495
FBtr0076277	3L	10640516	10660513	-	19998	405	733	438	510
FBtr0076258	3L	10642389	10642909	+	521	5	5	0	0
FBtr0076259	3L	10644028	10644515	+	488	5	10	0	1
FBtr0331572	3L	10661975	10663057	+	1083	27	90	74	51
FBtr0076260	3L	10661975	10662870	+	896	25	80	66	39
FBtr0113421	3L	10663876	10664335	+	460	9	10	0	1
FBtr0076264	3L	10665239	10689203	+	23965	854	1418	603	575
FBtr0331574	3L	10665239	10690634	+	25396	896	1474	667	622
FBtr0076265	3L	10691524	10692498	+	975	39	58	36	17
FBtr0331575	3L	10694460	10696377	-	1918	29	32	0	2
FBtr0306304	3L	10772425	10773299	+	875	16	15	7	0
FBtr0339801	3L	10801690	10802250	+	561	10	3	0	0
FBtr0303850	3L	10815319	10815984	+	666	16	27	1	0
FBtr0475045	3L	10836028	10874546	+	38519	4846	9680	2641	2755
FBtr0076267	3L	10858389	10874546	+	16158	1050	1929	1129	1210
FBtr0301658	3L	10858904	10876396	+	17493	1127	2019	1152	1245
FBtr0076268	3L	10870328	10875643	+	5316	202	415	479	555
FBtr0076274	3L	10876415	10878537	-	2123	59	138	92	71
FBtr0076269	3L	10879585	10880088	+	504	6	16	1	11
FBtr0076273	3L	10880799	10881554	-	756	15	22	2	0
FBtr0346544	3L	10880799	10881886	-	1088	19	29	3	0
FBtr0076272	3L	10884361	10885550	-	1190	81	195	24	16
FBtr0076271	3L	10884362	10885971	-	1610	136	296	58	44
FBtr0076250	3L	10894876	10898073	-	3198	56	79	9	11
FBtr0076252	3L	10894876	10898623	-	3748	120	226	30	27
FBtr0076251	3L	10895547	10898623	-	3077	112	208	29	21
FBtr0345346	3L	10981271	11008688	-	27418	498	787	269	247
FBtr0333361	3L	10981271	11008333	-	27063	483	753	266	245
FBtr0330080	3L	10981838	11008333	-	26496	478	741	261	239
FBtr0076196	3L	11024035	11024746	+	712	9	11	0	0
FBtr0300188	3L	11026061	11027232	+	1172	26	35	0	0
FBtr0076198	3L	11028079	11029344	+	1266	17	41	0	0
FBtr0310569	3L	11036458	11050871	-	14414	679	918	53	46
FBtr0310567	3L	11036458	11046140	-	9683	171	250	35	31
FBtr0310563	3L	11036458	11048451	-	11994	635	850	51	43
FBtr0310568	3L	11036458	11039420	-	2963	64	58	8	12
FBtr0310564	3L	11036458	11049940	-	13483	657	888	51	43
FBtr0076199	3L	11054535	11059559	+	5025	71	76	1	3
FBtr0076200	3L	11056041	11059559	+	3519	51	56	1	1
FBtr0076201	3L	11057659	11059559	+	1901	26	24	1	1
FBtr0076242	3L	11059537	11060724	-	1188	12	10	11	4
FBtr0076240	3L	11062826	11064441	-	1616	52	99	19	16
FBtr0305898	3L	11062826	11064237	-	1412	40	69	17	11
FBtr0344636	3L	11065491	11068925	+	3435	90	198	63	76
FBtr0076205	3L	11071026	11073248	+	2223	35	54	21	8
FBtr0076204	3L	11071064	11073248	+	2185	34	53	21	8
FBtr0332708	3L	11073392	11073888	-	497	7	12	15	10
FBtr0076207	3L	11075269	11078636	+	3368	71	105	106	97
FBtr0332707	3L	11078852	11092693	-	13842	317	526	252	216
FBtr0076237	3L	11078852	11091356	-	12505	252	414	221	192
FBtr0076236	3L	11079591	11092693	-	13103	296	490	244	212
FBtr0076235	3L	11093471	11095745	-	2275	43	53	0	0
FBtr0301365	3L	11093471	11093961	-	491	11	6	0	0
FBtr0347287	3L	11096996	11098456	+	1461	29	53	0	6
FBtr0076208	3L	11098912	11100478	+	1567	48	57	9	13
FBtr0331179	3L	11099129	11100478	+	1350	37	38	9	12
FBtr0113161	3L	11100775	11101198	-	424	3	2	2	0
FBtr0076232	3L	11101975	11102530	-	556	7	8	1	2
FBtr0076210	3L	11110190	11112017	+	1828	68	120	45	51
FBtr0076229	3L	11112381	11113240	-	860	27	55	7	6
FBtr0301967	3L	11114269	11120283	-	6015	236	328	104	87
FBtr0300786	3L	11114269	11119911	-	5643	207	291	96	76
FBtr0300784	3L	11114269	11118919	-	4651	162	217	94	73
FBtr0300785	3L	11114370	11117966	-	3597	83	114	73	63
FBtr0332654	3L	11114370	11120283	-	5914	236	322	102	87
FBtr0076211	3L	11121347	11121941	+	595	49	127	20	14
FBtr0076223	3L	11122066	11122716	-	651	19	49	37	59
FBtr0301438	3L	11123848	11134563	+	10716	334	553	266	219
FBtr0332705	3L	11129902	11134563	+	4662	114	189	121	114
FBtr0076216	3L	11136549	11163884	+	27336	409	572	76	105
FBtr0076221	3L	11149678	11150285	-	608	11	10	0	0
FBtr0076217	3L	11165471	11166520	+	1050	19	38	4	5
FBtr0076219	3L	11166720	11169125	-	2406	108	178	57	67
FBtr0076161	3L	11170317	11172311	+	1995	39	99	10	15
FBtr0331829	3L	11170574	11172311	+	1738	28	65	5	11
FBtr0300347	3L	11174014	11176792	+	2779	43	49	18	6
