# Program:featureCounts v2.0.0; Command:"featureCounts" "-s" "2" "-t" "ppc" "-O" "-g" "transcript_id" "-a" "references/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "counts.ppc.txt" "bam_dmel/PRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/PRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/qPRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/qPRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	bam_dmel/PRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/PRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/qPRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/qPRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam
FBtr0304985	3L	22824735	22824885	-	151	75	138	13	1
FBtr0333211	3L	22824735	22824885	-	151	75	138	13	1
FBtr0333213	3L	22833288	22833438	-	151	0	2	0	0
FBtr0078582	3L	22835094	22835244	-	151	22	51	1	0
FBtr0330076	3L	22835094	22835244	-	151	22	51	1	0
FBtr0078546	3L	22837018	22837168	+	151	1	4	0	0
FBtr0078579	3L	22853412	22853562	-	151	1	1	0	0
FBtr0078578	3L	22855959	22856109	-	151	1	3	0	0
FBtr0299877	3L	22864550	22864700	+	151	18	27	5	8
FBtr0337041	3L	22864792	22864942	+	151	491	718	11	10
FBtr0089836	3L	22865436	22865586	+	151	13	9	2	1
FBtr0347060	3L	22868143	22868293	-	151	54	129	22	17
FBtr0078575	3L	22870987	22871137	-	151	20	73	15	6
FBtr0078574	3L	22871459	22871609	-	151	366	800	14	43
FBtr0078573	3L	22871624	22871774	-	151	92	285	9	7
FBtr0299906	3L	22871952	22872102	-	151	457	815	11	19
FBtr0112858	3L	22871952	22872102	-	151	457	815	11	19
FBtr0299907	3L	22872131	22872281	-	151	5	9	0	1
FBtr0078552	3L	22872150	22872300	+	151	60	89	12	9
FBtr0078553	3L	22872208	22872358	+	151	71	103	12	9
FBtr0078570	3L	22878084	22878234	-	151	99	274	44	47
FBtr0332053	3L	22878668	22878818	-	151	691	1086	100	168
FBtr0346095	3L	22878884	22879034	-	151	39	59	4	4
FBtr0078554	3L	22879039	22879189	+	151	8	12	0	0
FBtr0332051	3L	22879196	22879346	+	151	114	169	101	140
FBtr0078555	3L	22880995	22881145	+	151	15	21	1	5
FBtr0078556	3L	22885125	22885275	+	151	6	14	0	3
FBtr0078557	3L	22889213	22889363	+	151	36	56	2	0
FBtr0332052	3L	22898694	22898844	+	151	2	1	0	0
FBtr0078558	3L	22899124	22899274	+	151	6	3	0	0
FBtr0078559	3L	22901862	22902012	+	151	7	2	0	0
FBtr0331398	3L	22910441	22910591	+	151	43	88	17	14
FBtr0331396	3L	22910441	22910591	+	151	43	88	17	14
FBtr0331397	3L	22910783	22910933	+	151	14	30	0	2
FBtr0078561	3L	22945607	22945757	+	151	2203	4084	426	668
FBtr0078563	3L	22945945	22946095	+	151	32	76	4	7
FBtr0304836	3L	22998322	22998472	+	151	416	869	78	68
FBtr0333221	3L	22998322	22998472	+	151	416	869	78	68
FBtr0333910	3L	23095371	23095521	-	151	1000	1867	2	10
FBtr0299869	3L	23095371	23095521	-	151	1000	1867	2	10
FBtr0344974	3L	23097022	23097172	+	151	36	81	2	0
FBtr0111141	3L	23097579	23097729	+	151	9	18	15	0
FBtr0070042	3L	23099590	23099740	+	151	69	108	5	17
FBtr0345138	3L	23100166	23100316	+	151	41	126	12	15
FBtr0345139	3L	23100956	23101106	+	151	8	17	6	10
FBtr0070045	3L	23125975	23126125	+	151	266	399	8	1
FBtr0070046	3L	23150399	23150549	-	151	56	117	2	3
FBtr0308948	3L	23174396	23174546	+	151	1	6	0	0
FBtr0332872	3L	23206619	23206769	+	151	5	10	0	0
FBtr0346707	3L	23206619	23206769	+	151	5	10	0	0
FBtr0308332	3L	23206619	23206769	+	151	5	10	0	0
FBtr0308331	3L	23248979	23249129	+	151	3	7	0	0
FBtr0070038	3L	23338000	23338150	-	151	184	312	27	30
FBtr0070041	3L	23339276	23339426	+	151	118	279	11	17
FBtr0331408	3L	23339276	23339426	+	151	118	279	11	17
FBtr0299881	3L	23554543	23554693	+	151	5	6	0	0
FBtr0299880	3L	23555875	23556025	+	151	9	12	1	0
FBtr0301725	3L	23555875	23556025	+	151	9	12	1	0
FBtr0299868	3L	23714973	23715123	+	151	96	206	9	15
FBtr0333911	3L	23715241	23715391	+	151	50	121	8	11
FBtr0111169	3L	23726779	23726929	+	151	2	3	1	0
FBtr0333913	3L	23737910	23738060	+	151	12	18	0	0
FBtr0333915	3L	23784181	23784331	+	151	2	3	0	0
FBtr0111152	3L	23986310	23986460	-	151	2	0	0	0
FBtr0331586	3L	24028465	24028615	+	151	156	179	19	6
FBtr0111143	3L	24074130	24074280	+	151	9	11	0	0
FBtr0113473	3L	24324816	24324966	+	151	2	10	0	0
FBtr0111147	3L	24537186	24537336	+	151	23	29	0	0
FBtr0111146	3L	24537313	24537463	+	151	99	157	3	4
FBtr0113751	3L	24724112	24724262	+	151	50	60	0	6
FBtr0113750	3L	24724112	24724262	+	151	50	60	0	6
FBtr0302245	3L	25107544	25107694	+	151	4	7	0	0
FBtr0302244	3L	25108947	25109097	+	151	74	146	7	8
FBtr0302246	3L	25109163	25109313	+	151	14	22	10	4
FBtr0302247	3L	25109228	25109378	+	151	33	69	6	3
FBtr0113739	3L	25115846	25115996	-	151	56	73	22	17
FBtr0343636	3L	25120699	25120849	+	151	57	102	2	9
FBtr0333873	3L	25120699	25120849	+	151	57	102	2	9
FBtr0346768	3L	25670880	25671030	-	151	2	1	0	0
FBtr0305959	3L	25762679	25762829	-	151	2	6	0	0
FBtr0113817	3L	26013621	26013771	-	151	43	79	8	4
FBtr0113818	3L	26014012	26014162	-	151	33	45	0	7
FBtr0301802	3L	26215765	26215915	+	151	62	121	8	14
FBtr0333380	3L	26215765	26215915	+	151	62	121	8	14
FBtr0301797	3L	26221895	26222045	+	151	77	136	10	18
FBtr0343638	3L	26305472	26305622	-	151	2	2	0	0
FBtr0343637	3L	26371256	26371406	-	151	5	3	0	0
FBtr0113841	3L	27083806	27083956	-	151	273	465	87	119
FBtr0113746	3L	27136475	27136625	+	151	261	660	82	82
FBtr0308335	3L	27267205	27267355	+	151	762	1672	24	18
FBtr0113743	3L	27267206	27267356	+	151	762	1672	24	18
FBtr0331781	3L	27279266	27279416	+	151	316	577	13	8
FBtr0331780	3L	27279266	27279416	+	151	316	577	13	8
FBtr0113715	3L	27279266	27279416	+	151	316	577	13	8
FBtr0334940	3L	27858171	27858321	-	151	221	408	2	2
FBtr0113681	3L	27858171	27858321	-	151	221	408	2	2
FBtr0113748	3L	28012499	28012649	-	151	172	353	38	23
FBtr0334934	3L	28012499	28012649	-	151	172	353	38	23
FBtr0392909	3R	567026	567176	+	151	7	13	2	0
FBtr0445191	3R	3263482	3263632	-	151	2	1	0	0
FBtr0300207	3R	3322760	3322910	+	151	2	2	0	0
FBtr0113885	3R	3586954	3587104	-	151	10	39	7	4
FBtr0301810	3R	3623093	3623243	+	151	72	138	4	6
FBtr0113895	3R	3734805	3734955	+	151	15	23	7	4
FBtr0345179	3R	3734879	3735029	+	151	140	206	14	20
FBtr0301812	3R	3750313	3750463	+	151	76	157	17	6
FBtr0113989	3R	3846679	3846829	+	151	473	793	90	88
FBtr0344573	3R	3846679	3846829	+	151	473	793	90	88
FBtr0113991	3R	3846679	3846829	+	151	473	793	90	88
FBtr0339974	3R	4077889	4078039	+	151	22	55	0	0
FBtr0301942	3R	4083986	4084136	+	151	32	61	0	0
FBtr0113694	3R	4126392	4126542	+	151	1	2	0	0
FBtr0302849	3R	4130471	4130621	+	151	47	109	15	3
FBtr0333189	3R	4162135	4162285	-	151	7	7	0	0
FBtr0078961	3R	4174582	4174732	+	151	1102	1997	230	203
FBtr0078962	3R	4174582	4174732	+	151	1102	1997	230	203
FBtr0336704	3R	4197156	4197306	+	151	315	747	34	55
FBtr0336702	3R	4197258	4197408	+	151	496	928	73	138
FBtr0078965	3R	4211733	4211883	+	151	4	2	0	0
FBtr0078988	3R	4215214	4215364	-	151	11	39	16	18
FBtr0078987	3R	4220030	4220180	-	151	1	4	0	0
FBtr0336706	3R	4220936	4221086	+	151	431	782	18	32
FBtr0078986	3R	4229138	4229288	-	151	49	104	2	2
FBtr0078985	3R	4232242	4232392	-	151	478	923	102	205
FBtr0078967	3R	4232997	4233147	+	151	204	299	29	21
FBtr0078968	3R	4235167	4235317	+	151	141	207	12	23
FBtr0309257	3R	4236738	4236888	+	151	119	231	4	5
FBtr0089688	3R	4242617	4242767	-	151	96	188	0	4
FBtr0089687	3R	4242617	4242767	-	151	96	188	0	4
FBtr0078975	3R	4246970	4247120	+	151	8	24	13	10
FBtr0336709	3R	4249869	4250019	-	151	15	30	0	1
FBtr0078982	3R	4250696	4250846	-	151	4	4	0	0
FBtr0346145	3R	4251241	4251391	-	151	0	3	0	0
FBtr0078981	3R	4252943	4253093	-	151	2	0	0	0
FBtr0078976	3R	4254658	4254808	+	151	6	4	0	0
FBtr0078977	3R	4256922	4257072	+	151	3	1	2	1
FBtr0336480	3R	4266720	4266870	+	151	2	3	0	0
FBtr0336481	3R	4266902	4267052	+	151	9	12	2	0
FBtr0113191	3R	4277828	4277978	-	151	1	0	0	0
FBtr0078897	3R	4280171	4280321	+	151	8	22	0	0
FBtr0336482	3R	4280171	4280321	+	151	8	22	0	0
FBtr0078898	3R	4280335	4280485	+	151	6	32	0	4
FBtr0078902	3R	4281655	4281805	+	151	6	26	0	6
FBtr0078900	3R	4281655	4281805	+	151	6	26	0	6
FBtr0113340	3R	4281788	4281938	+	151	13	34	0	6
FBtr0113341	3R	4282114	4282264	+	151	4	3	0	0
FBtr0301771	3R	4282114	4282264	+	151	4	3	0	0
FBtr0301772	3R	4282575	4282725	+	151	1	2	0	3
FBtr0310506	3R	4291688	4291838	+	151	91	192	6	6
FBtr0113337	3R	4291688	4291838	+	151	91	192	6	6
FBtr0310614	3R	4291688	4291838	+	151	91	192	6	6
FBtr0078959	3R	4294740	4294890	-	151	31	66	0	4
FBtr0100499	3R	4294812	4294962	+	151	3	3	0	0
FBtr0078903	3R	4307858	4308008	+	151	466	1067	12	27
FBtr0347550	3R	4310847	4310997	-	151	17	22	4	9
FBtr0078958	3R	4310847	4310997	-	151	17	22	4	9
FBtr0347365	3R	4311505	4311655	+	151	178	367	92	194
FBtr0273009	3R	4311505	4311655	+	151	178	367	92	194
FBtr0336485	3R	4318969	4319119	-	151	7	6	0	0
FBtr0339551	3R	4318969	4319119	-	151	7	6	0	0
FBtr0100617	3R	4319633	4319783	+	151	290	622	103	178
FBtr0336483	3R	4319633	4319783	+	151	290	622	103	178
FBtr0336484	3R	4319633	4319783	+	151	290	622	103	178
FBtr0078956	3R	4330946	4331096	-	151	7	8	0	2
FBtr0078955	3R	4333971	4334121	-	151	328	624	11	20
FBtr0078953	3R	4337574	4337724	-	151	91	183	21	47
FBtr0344740	3R	4337574	4337724	-	151	91	183	21	47
FBtr0078909	3R	4337705	4337855	+	151	88	233	17	15
FBtr0111220	3R	4337902	4338052	+	151	22	73	15	12
FBtr0078951	3R	4346546	4346696	-	151	979	1890	28	74
FBtr0335202	3R	4359833	4359983	+	151	57	84	12	5
FBtr0078914	3R	4378550	4378700	+	151	0	3	0	0
FBtr0078915	3R	4378875	4379025	+	151	719	1311	22	20
FBtr0078916	3R	4379257	4379407	+	151	30	50	2	0
FBtr0078917	3R	4381256	4381406	+	151	161	230	1	4
FBtr0302338	3R	4387692	4387842	+	151	304	520	60	62
FBtr0302339	3R	4390316	4390466	+	151	557	794	5	27
FBtr0078919	3R	4390316	4390466	+	151	557	794	5	27
FBtr0308808	3R	4394159	4394309	-	151	94	283	11	14
FBtr0339552	3R	4397775	4397925	-	151	102	164	6	5
FBtr0078950	3R	4397775	4397925	-	151	102	164	6	5
FBtr0344215	3R	4399909	4400059	-	151	53	62	10	12
FBtr0078949	3R	4399909	4400059	-	151	53	62	10	12
FBtr0290222	3R	4400460	4400610	+	151	244	448	152	309
FBtr0113192	3R	4401927	4402077	-	151	0	4	0	0
FBtr0078921	3R	4403026	4403176	+	151	1872	3788	164	251
FBtr0290250	3R	4415373	4415523	-	151	4	1	0	0
FBtr0078923	3R	4416388	4416538	+	151	5	5	0	0
FBtr0339973	3R	4419478	4419628	-	151	676	1215	60	85
FBtr0078924	3R	4426980	4427130	+	151	5	1	0	0
FBtr0078946	3R	4429235	4429385	-	151	1426	2826	47	61
FBtr0336458	3R	4429235	4429385	-	151	1426	2826	47	61
FBtr0346646	3R	4433795	4433945	-	151	175	408	102	137
FBtr0078944	3R	4433795	4433945	-	151	175	408	102	137
FBtr0078925	3R	4433915	4434065	+	151	149	286	23	38
FBtr0078943	3R	4437229	4437379	-	151	6	9	1	3
FBtr0078926	3R	4437337	4437487	+	151	73	106	5	5
FBtr0078941	3R	4450743	4450893	-	151	1321	2654	91	60
FBtr0078942	3R	4450743	4450893	-	151	1321	2654	91	60
FBtr0335431	3R	4453216	4453366	-	151	632	1080	168	176
FBtr0306343	3R	4462783	4462933	-	151	23	37	5	3
FBtr0306344	3R	4462783	4462933	-	151	23	37	5	3
FBtr0078938	3R	4468533	4468683	-	151	4	8	0	6
FBtr0345142	3R	4471179	4471329	-	151	281	486	44	64
FBtr0078937	3R	4471503	4471653	-	151	169	288	69	87
FBtr0335430	3R	4475326	4475476	-	151	8	6	2	0
FBtr0078935	3R	4478749	4478899	-	151	70	226	29	47
FBtr0335429	3R	4479006	4479156	-	151	173	255	10	19
FBtr0078936	3R	4479107	4479257	-	151	125	176	7	12
FBtr0299947	3R	4480762	4480912	+	151	3	3	1	0
FBtr0078928	3R	4484958	4485108	+	151	203	273	104	130
FBtr0112726	3R	4506265	4506415	-	151	2	2	0	0
FBtr0303866	3R	4541306	4541456	+	151	1	2	0	0
FBtr0335239	3R	4557967	4558117	-	151	68	121	0	0
FBtr0303867	3R	4557967	4558117	-	151	68	121	0	0
FBtr0112568	3R	4557967	4558117	-	151	68	121	0	0
FBtr0078855	3R	4612820	4612970	+	151	111	149	44	51
FBtr0300474	3R	4612820	4612970	+	151	111	149	44	51
FBtr0339395	3R	4619203	4619353	+	151	2	5	9	0
FBtr0078895	3R	4640976	4641126	-	151	25	52	16	13
FBtr0301297	3R	4641479	4641629	-	151	180	430	164	182
FBtr0336457	3R	4641738	4641888	-	151	10	22	2	0
FBtr0336456	3R	4641913	4642063	+	151	281	347	5	25
FBtr0301296	3R	4641913	4642063	+	151	281	347	5	25
FBtr0078893	3R	4645555	4645705	-	151	40	79	17	23
FBtr0305313	3R	4645931	4646081	+	151	58	77	2	11
FBtr0078860	3R	4649126	4649276	+	151	1	4	0	4
FBtr0336462	3R	4649304	4649454	+	151	71	97	11	3
FBtr0078861	3R	4654750	4654900	+	151	15	30	1	12
FBtr0308820	3R	4655109	4655259	+	151	68	87	3	15
FBtr0308856	3R	4659529	4659679	+	151	2059	3930	471	462
FBtr0308858	3R	4659529	4659679	+	151	2059	3930	471	462
FBtr0308850	3R	4659529	4659679	+	151	2059	3930	471	462
FBtr0308854	3R	4706096	4706246	+	151	5	16	0	0
FBtr0308853	3R	4706096	4706246	+	151	5	16	0	0
FBtr0078892	3R	4714082	4714232	-	151	144	243	80	114
FBtr0333922	3R	4731778	4731928	-	151	217	577	9	9
FBtr0078891	3R	4731778	4731928	-	151	217	577	9	9
FBtr0089950	3R	4739447	4739597	-	151	235	461	6	9
FBtr0302613	3R	4739515	4739665	-	151	229	448	5	9
FBtr0089949	3R	4739515	4739665	-	151	229	448	5	9
FBtr0302616	3R	4746314	4746464	-	151	445	1347	14	7
FBtr0089952	3R	4746314	4746464	-	151	445	1347	14	7
FBtr0306654	3R	4748400	4748550	-	151	25	48	34	31
FBtr0302615	3R	4748956	4749106	-	151	247	491	40	39
FBtr0334899	3R	4749985	4750135	+	151	3	4	1	0
FBtr0334965	3R	4768428	4768578	-	151	3	1	0	0
FBtr0345143	3R	4768690	4768840	-	151	26	63	3	1
FBtr0334966	3R	4770876	4771026	-	151	5	8	0	0
FBtr0334964	3R	4773097	4773247	-	151	3	0	0	0
FBtr0078868	3R	4775555	4775705	+	151	424	562	109	117
FBtr0078881	3R	4780202	4780352	-	151	27	34	0	0
FBtr0078880	3R	4784622	4784772	-	151	3	5	7	3
FBtr0301437	3R	4802742	4802892	-	151	11	31	9	9
FBtr0303912	3R	4806363	4806513	-	151	1782	3507	61	81
FBtr0345175	3R	4811394	4811544	+	151	3	6	5	6
FBtr0344029	3R	4811996	4812146	-	151	649	1140	35	77
FBtr0344030	3R	4811996	4812146	-	151	649	1140	35	77
FBtr0078876	3R	4811996	4812146	-	151	649	1140	35	77
FBtr0078871	3R	4813285	4813435	+	151	71	153	5	12
FBtr0078870	3R	4813285	4813435	+	151	71	153	5	12
FBtr0345174	3R	4813589	4813739	+	151	81	165	28	33
FBtr0078872	3R	4816268	4816418	+	151	10	25	15	3
FBtr0334900	3R	4821332	4821482	-	151	152	241	59	79
FBtr0334901	3R	4821332	4821482	-	151	152	241	59	79
FBtr0078875	3R	4821332	4821482	-	151	152	241	59	79
FBtr0078836	3R	4852763	4852913	+	151	1101	1557	663	680
FBtr0345252	3R	4878433	4878583	-	151	0	2	0	0
FBtr0100159	3R	4906572	4906722	+	151	200	432	15	15
FBtr0336811	3R	4910502	4910652	+	151	1467	2926	158	167
FBtr0336812	3R	4910502	4910652	+	151	1467	2926	158	167
FBtr0336810	3R	4910502	4910652	+	151	1467	2926	158	167
FBtr0078849	3R	4952582	4952732	-	151	286	620	16	39
FBtr0306106	3R	4952582	4952732	-	151	286	620	16	39
FBtr0305965	3R	4955152	4955302	-	151	4	4	5	0
FBtr0335404	3R	4961251	4961401	-	151	26	84	15	12
FBtr0078841	3R	4965395	4965545	+	151	5	12	3	2
FBtr0078846	3R	4984132	4984282	-	151	1	2	0	0
FBtr0301312	3R	5010931	5011081	-	151	3	2	0	0
FBtr0308118	3R	5086612	5086762	-	151	2041	3979	1255	1467
FBtr0345141	3R	5086612	5086762	-	151	2041	3979	1255	1467
FBtr0308119	3R	5086972	5087122	-	151	2464	4916	291	413
FBtr0308120	3R	5086972	5087122	-	151	2464	4916	291	413
FBtr0078844	3R	5086972	5087122	-	151	2464	4916	291	413
FBtr0078842	3R	5128037	5128187	+	151	267	546	71	66
FBtr0339317	3R	5138889	5139039	-	151	5	5	0	0
FBtr0339315	3R	5150858	5151008	+	151	240	468	41	62
FBtr0078773	3R	5159562	5159712	+	151	4	4	0	0
FBtr0110950	3R	5165176	5165326	+	151	1	0	0	0
FBtr0334910	3R	5198198	5198348	-	151	134	224	93	113
FBtr0347363	3R	5217356	5217506	-	151	1440	2448	205	285
FBtr0299709	3R	5217356	5217506	-	151	1440	2448	205	285
FBtr0334913	3R	5217356	5217506	-	151	1440	2448	205	285
FBtr0299710	3R	5217356	5217506	-	151	1440	2448	205	285
FBtr0078831	3R	5219428	5219578	-	151	14	18	1	0
FBtr0078774	3R	5219607	5219757	+	151	226	368	89	98
FBtr0078830	3R	5223167	5223317	-	151	64	138	7	4
FBtr0078829	3R	5223265	5223415	-	151	33	67	7	4
FBtr0078828	3R	5223265	5223415	-	151	33	67	7	4
FBtr0346146	3R	5224089	5224239	+	151	3	5	3	0
FBtr0305002	3R	5226108	5226258	+	151	664	955	9	19
FBtr0334909	3R	5232109	5232259	-	151	283	607	44	63
FBtr0078778	3R	5232493	5232643	+	151	388	945	45	24
FBtr0078825	3R	5237215	5237365	-	151	23	26	7	13
FBtr0078823	3R	5251645	5251795	-	151	231	613	71	54
FBtr0303994	3R	5251645	5251795	-	151	231	613	71	54
FBtr0332428	3R	5253103	5253253	+	151	2	2	0	0
FBtr0078779	3R	5253298	5253448	+	151	3	2	0	0
FBtr0078821	3R	5256581	5256731	-	151	73	97	8	12
FBtr0334276	3R	5256987	5257137	+	151	183	315	10	11
FBtr0344333	3R	5256987	5257137	+	151	183	315	10	11
FBtr0078820	3R	5262592	5262742	-	151	0	2	0	0
FBtr0334274	3R	5264889	5265039	+	151	2948	5341	186	241
FBtr0334275	3R	5264889	5265039	+	151	2948	5341	186	241
FBtr0078819	3R	5277735	5277885	-	151	15	17	0	5
FBtr0078817	3R	5279808	5279958	-	151	54	113	2	7
FBtr0273430	3R	5281002	5281152	-	151	56	135	3	4
FBtr0078816	3R	5281002	5281152	-	151	56	135	3	4
FBtr0078815	3R	5283279	5283429	-	151	17	44	3	0
FBtr0078814	3R	5287220	5287370	-	151	228	302	24	16
FBtr0078813	3R	5297416	5297566	-	151	388	601	19	25
FBtr0100197	3R	5298677	5298827	-	151	5	3	0	0
FBtr0078784	3R	5300095	5300245	+	151	2	3	0	0
FBtr0110932	3R	5307989	5308139	-	151	9	17	4	15
FBtr0078818	3R	5307999	5308149	-	151	9	16	4	15
FBtr0078810	3R	5323747	5323897	-	151	270	808	106	125
FBtr0110933	3R	5323747	5323897	-	151	270	808	106	125
FBtr0308580	3R	5349910	5350060	-	151	25	80	0	2
FBtr0273431	3R	5350343	5350493	-	151	2	5	2	0
FBtr0078807	3R	5354647	5354797	-	151	231	648	16	28
FBtr0335000	3R	5355042	5355192	+	151	88	126	13	52
FBtr0078806	3R	5358075	5358225	-	151	690	1249	23	7
FBtr0078805	3R	5358264	5358414	-	151	5	9	0	2
FBtr0078804	3R	5361966	5362116	-	151	1	4	5	0
FBtr0078803	3R	5368206	5368356	-	151	611	1521	195	172
FBtr0332159	3R	5369490	5369640	+	151	8	5	0	0
FBtr0346517	3R	5370254	5370404	+	151	0	2	0	0
FBtr0078802	3R	5374534	5374684	-	151	45	69	3	7
FBtr0347559	3R	5374862	5375012	-	151	20	21	3	5
FBtr0100433	3R	5374972	5375122	+	151	126	167	88	131
FBtr0078789	3R	5376730	5376880	+	151	17	41	26	25
FBtr0078798	3R	5392766	5392916	-	151	239	441	404	383
FBtr0333810	3R	5393872	5394022	+	151	253	458	41	41
FBtr0078792	3R	5393872	5394022	+	151	253	458	41	41
FBtr0309312	3R	5393872	5394022	+	151	253	458	41	41
FBtr0078797	3R	5399096	5399246	-	151	2	4	0	0
FBtr0344832	3R	5404035	5404185	-	151	396	471	11	9
FBtr0078794	3R	5410369	5410519	-	151	6	8	0	0
FBtr0113193	3R	5412306	5412456	-	151	3	7	0	0
FBtr0078679	3R	5414477	5414627	+	151	52	119	4	10
FBtr0334742	3R	5414477	5414627	+	151	52	119	4	10
FBtr0339972	3R	5414477	5414627	+	151	52	119	4	10
FBtr0078793	3R	5427157	5427307	-	151	5	5	0	0
FBtr0330027	3R	5463020	5463170	-	151	1	7	0	1
FBtr0330026	3R	5463795	5463945	-	151	3	11	4	3
FBtr0078770	3R	5464653	5464803	-	151	112	262	11	20
FBtr0078769	3R	5467001	5467151	-	151	284	556	17	7
FBtr0078680	3R	5467728	5467878	+	151	111	277	34	44
FBtr0078681	3R	5467764	5467914	+	151	132	314	39	61
FBtr0078768	3R	5470536	5470686	-	151	214	335	19	8
FBtr0078682	3R	5470876	5471026	+	151	173	341	38	19
FBtr0344635	3R	5474500	5474650	-	151	39	46	0	4
FBtr0078683	3R	5474849	5474999	+	151	14	15	1	0
FBtr0344273	3R	5483806	5483956	-	151	1125	2088	184	268
FBtr0344272	3R	5483806	5483956	-	151	1125	2088	184	268
FBtr0078766	3R	5483806	5483956	-	151	1125	2088	184	268
FBtr0344274	3R	5483806	5483956	-	151	1125	2088	184	268
FBtr0392903	3R	5485493	5485643	+	151	504	914	34	64
FBtr0078765	3R	5498914	5499064	-	151	4	2	11	3
FBtr0078764	3R	5502602	5502752	-	151	37	58	14	14
FBtr0344265	3R	5517067	5517217	+	151	3714	6949	356	495
FBtr0078687	3R	5517067	5517217	+	151	3714	6949	356	495
FBtr0078763	3R	5523228	5523378	-	151	45	61	16	35
FBtr0078762	3R	5547675	5547825	-	151	243	470	208	192
FBtr0089313	3R	5550532	5550682	-	151	55	73	25	3
FBtr0300009	3R	5550532	5550682	-	151	55	73	25	3
FBtr0346136	3R	5551068	5551218	-	151	55	60	29	31
FBtr0339519	3R	5554216	5554366	-	151	214	322	12	13
FBtr0078688	3R	5555034	5555184	+	151	12	20	17	12
FBtr0078755	3R	5561266	5561416	-	151	4	1	0	4
FBtr0078756	3R	5563552	5563702	-	151	158	247	7	17
FBtr0078689	3R	5564815	5564965	+	151	12	22	0	2
FBtr0290215	3R	5565116	5565266	+	151	181	284	0	7
FBtr0078753	3R	5568515	5568665	-	151	54	97	43	24
FBtr0078694	3R	5568871	5569021	+	151	66	112	72	82
FBtr0089686	3R	5571058	5571208	+	151	107	248	12	5
FBtr0336762	3R	5588280	5588430	-	151	276	368	11	26
FBtr0078751	3R	5591359	5591509	-	151	136	221	23	30
FBtr0078700	3R	5591713	5591863	+	151	1016	1645	25	14
FBtr0346137	3R	5591713	5591863	+	151	1016	1645	25	14
FBtr0078750	3R	5599473	5599623	-	151	92	139	15	15
FBtr0078749	3R	5600471	5600621	-	151	1556	3128	209	344
FBtr0078744	3R	5601036	5601186	-	151	288	564	84	54
FBtr0078745	3R	5601036	5601186	-	151	288	564	84	54
FBtr0333279	3R	5601383	5601533	+	151	27	31	4	3
FBtr0078743	3R	5606443	5606593	-	151	126	157	11	28
FBtr0345140	3R	5612710	5612860	-	151	74	198	54	53
FBtr0078741	3R	5613012	5613162	-	151	139	200	17	11
FBtr0078742	3R	5613012	5613162	-	151	139	200	17	11
FBtr0078704	3R	5613308	5613458	+	151	228	404	30	42
FBtr0078740	3R	5623051	5623201	-	151	12	18	0	0
FBtr0078739	3R	5624025	5624175	-	151	80	163	34	23
FBtr0113194	3R	5624025	5624175	-	151	80	163	34	23
FBtr0335214	3R	5624424	5624574	+	151	774	1390	166	158
FBtr0078706	3R	5627802	5627952	+	151	7	14	0	0
FBtr0078707	3R	5632142	5632292	+	151	3	2	0	0
FBtr0078708	3R	5633577	5633727	+	151	229	414	11	21
FBtr0078709	3R	5637184	5637334	+	151	557	1141	49	42
FBtr0290206	3R	5647810	5647960	-	151	20	54	10	0
FBtr0330315	3R	5648638	5648788	-	151	203	299	58	84
FBtr0330314	3R	5649015	5649165	+	151	88	184	3	7
FBtr0334953	3R	5654761	5654911	-	151	523	1071	104	136
FBtr0078732	3R	5654761	5654911	-	151	523	1071	104	136
FBtr0078712	3R	5655089	5655239	+	151	47	108	11	13
FBtr0078730	3R	5659812	5659962	-	151	649	1495	221	398
FBtr0078714	3R	5660585	5660735	+	151	128	273	30	36
FBtr0078728	3R	5669234	5669384	-	151	90	149	19	9
FBtr0078716	3R	5669663	5669813	+	151	392	608	21	22
FBtr0078727	3R	5685334	5685484	-	151	976	2043	537	676
FBtr0334947	3R	5685805	5685955	+	151	56	88	58	42
FBtr0334950	3R	5693186	5693336	-	151	6	6	2	0
FBtr0078726	3R	5693186	5693336	-	151	6	6	2	0
FBtr0334948	3R	5702527	5702677	+	151	8	4	0	0
FBtr0302090	3R	5706690	5706840	+	151	2	3	0	0
FBtr0078725	3R	5716705	5716855	-	151	335	579	178	199
FBtr0078720	3R	5733463	5733613	+	151	37	62	2	5
FBtr0301574	3R	5736255	5736405	-	151	14	27	2	1
FBtr0078724	3R	5736255	5736405	-	151	14	27	2	1
FBtr0078721	3R	5736698	5736848	+	151	1422	2450	27	29
FBtr0078723	3R	5742376	5742526	-	151	11	26	2	5
FBtr0078722	3R	5742460	5742610	+	151	484	868	114	171
FBtr0347493	3R	5742460	5742610	+	151	484	868	114	171
FBtr0078678	3R	5754674	5754824	-	151	94	131	8	2
