# Program:featureCounts v2.0.0; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Genrich/CBP.genrich.encode.narrowPeak.merged.SAF" "-o" "ChIPseq/PROseq.CBP.peak.featureCount.count.tab.txt" "PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam
Region4495	chr3L	16485149	16485653	.	505	193	111	20	13	58	72	5	14	195	178	16	22
Region4496	chr3L	16489216	16489781	.	566	70	33	15	12	23	25	7	8	55	57	8	8
Region4497	chr3L	16490832	16491693	.	862	64	33	15	8	18	13	10	13	33	48	10	26
Region4498	chr3L	16563939	16564707	.	769	294	133	61	51	66	86	25	31	129	114	40	95
Region4499	chr3L	16570619	16570994	.	376	67	42	39	28	33	29	18	15	49	52	22	40
Region4500	chr3L	16574521	16574860	.	340	530	358	225	235	387	462	341	402	426	432	193	269
Region4501	chr3L	16584103	16584748	.	646	880	560	330	314	457	500	244	320	594	623	214	287
Region4502	chr3L	16586865	16587147	.	283	358	176	91	86	175	173	90	105	206	203	58	103
Region4503	chr3L	16588034	16588933	.	900	1159	636	334	304	540	660	341	415	783	756	225	325
Region4504	chr3L	16590718	16591289	.	572	838	514	613	762	493	509	758	756	815	741	411	846
Region4505	chr3L	16594713	16595199	.	487	741	474	475	432	464	543	452	526	568	522	388	514
Region4506	chr3L	16602495	16602794	.	300	459	310	342	317	290	343	356	383	277	287	188	258
Region4507	chr3L	16609048	16609542	.	495	566	318	264	243	231	269	165	177	297	336	136	239
Region4508	chr3L	16609979	16610483	.	505	560	327	267	178	326	373	210	262	418	392	151	203
Region4509	chr3L	16612537	16612833	.	297	521	277	177	130	208	239	122	153	273	272	75	124
Region4510	chr3L	16615168	16615660	.	493	487	262	131	127	238	282	154	210	312	325	86	126
Region4511	chr3L	16631375	16631996	.	622	56	28	26	21	28	26	24	33	38	40	14	22
Region4512	chr3L	16645510	16645765	.	256	6	4	5	8	4	6	13	6	6	9	5	5
Region4513	chr3L	16647583	16648199	.	617	287	196	500	612	301	403	885	1002	395	360	399	917
Region4514	chr3L	16660085	16660325	.	241	13	6	12	6	5	2	12	9	11	8	6	9
Region4515	chr3L	16661138	16661865	.	728	1551	907	1146	1328	840	983	1144	1447	1323	1161	868	1386
Region4516	chr3L	16709926	16711015	.	1090	81	45	164	119	38	51	71	92	49	33	73	112
Region4517	chr3L	16711441	16712757	.	1317	694	424	844	747	543	666	855	943	733	588	627	946
Region4518	chr3L	16713496	16714168	.	673	846	499	354	281	479	531	310	421	625	628	222	397
Region4519	chr3L	16744202	16744635	.	434	20	12	39	21	17	21	29	25	17	21	34	30
Region4520	chr3L	16765979	16766513	.	535	3221	1733	1900	1993	1744	2011	1975	2414	2445	2008	1277	2649
Region4521	chr3L	16768112	16768429	.	318	130	55	62	47	65	83	53	64	39	43	33	84
Region4522	chr3L	16769820	16770336	.	517	342	175	83	112	169	136	79	110	99	107	64	169
Region4523	chr3L	16772778	16776408	.	3631	22409	10812	1391	1446	6715	8217	1306	1397	10968	10013	1273	2867
Region4524	chr3L	16780076	16780549	.	474	630	457	499	500	423	475	581	758	565	499	389	603
Region4525	chr3L	16786711	16787203	.	493	334	229	247	221	281	308	306	355	394	342	288	302
Region4526	chr3L	16808222	16808615	.	394	122	88	164	209	96	119	238	289	117	100	101	165
Region4527	chr3L	16844692	16845635	.	944	789	481	567	562	419	463	655	687	583	524	365	541
Region4528	chr3L	16851868	16852206	.	339	531	373	92	96	141	181	49	43	240	231	47	85
Region4529	chr3L	16853569	16854009	.	441	1102	653	599	763	611	649	777	1020	840	703	360	891
Region4530	chr3L	16860668	16861359	.	692	289	191	286	265	153	170	119	145	221	206	161	221
Region4531	chr3L	16863038	16863411	.	374	133	84	121	70	81	97	89	101	95	87	69	79
Region4532	chr3L	16865500	16865882	.	383	8	3	5	9	5	2	5	3	4	10	4	4
Region4533	chr3L	16930551	16930789	.	239	3	7	2	1	6	1	1	1	3	4	2	5
Region4534	chr3L	16954586	16954808	.	223	18	6	21	15	10	9	23	14	13	11	7	15
Region4535	chr3L	16955237	16955625	.	389	13	6	0	0	4	4	6	12	5	6	3	11
Region4536	chr3L	16956144	16956450	.	307	2	1	6	5	5	5	2	6	1	2	3	1
Region4537	chr3L	16957095	16957473	.	379	307	234	211	388	190	220	379	671	223	198	139	427
Region4538	chr3L	17010055	17010530	.	476	142	73	38	28	78	72	52	44	81	108	30	62
Region4539	chr3L	17010771	17012799	.	2029	1861	1167	823	970	694	839	542	629	1310	1300	799	1191
Region4540	chr3L	17015749	17016217	.	469	523	327	143	199	286	312	255	296	355	331	130	211
Region4541	chr3L	17016424	17016843	.	420	192	128	159	111	141	191	196	220	149	167	105	125
Region4542	chr3L	17042586	17043029	.	444	125	65	82	82	85	103	87	138	81	77	32	86
Region4543	chr3L	17044797	17045075	.	279	128	95	94	97	61	95	63	86	68	67	55	96
Region4544	chr3L	17051147	17051556	.	410	505	344	261	246	245	344	241	314	323	319	211	267
Region4545	chr3L	17120891	17121218	.	328	19	13	5	1	4	7	4	4	27	20	6	6
Region4546	chr3L	17147862	17148259	.	398	315	259	35	42	250	324	53	78	94	94	20	55
Region4547	chr3L	17148851	17149061	.	211	4	0	3	2	0	3	3	2	4	0	5	0
Region4548	chr3L	17149713	17150293	.	581	22	11	7	5	14	20	6	10	16	5	3	10
Region4549	chr3L	17245674	17245954	.	281	1917	1334	258	208	894	1022	242	271	1151	1098	107	146
Region4550	chr3L	17338920	17339454	.	535	278	177	208	214	180	211	295	319	223	250	135	245
Region4551	chr3L	17344064	17344316	.	253	27	16	1	0	0	2	2	0	2	1	2	0
Region4552	chr3L	17349682	17349966	.	285	5	1	4	1	3	4	4	0	2	5	2	3
Region4553	chr3L	17352821	17353299	.	479	633	446	127	153	254	245	119	130	335	330	79	102
Region4554	chr3L	17361818	17362362	.	545	32	13	29	21	27	19	22	28	38	31	25	34
Region4555	chr3L	17362818	17363437	.	620	18	12	12	8	16	16	12	8	7	17	5	14
Region4556	chr3L	17365258	17365557	.	300	6	3	5	0	6	6	3	3	1	5	4	3
Region4557	chr3L	17365904	17366142	.	239	16	8	10	7	14	8	8	16	13	19	8	8
Region4558	chr3L	17366939	17367366	.	428	101	42	85	57	37	66	39	37	59	42	37	76
Region4559	chr3L	17378268	17378683	.	416	334	160	105	98	171	166	56	73	132	139	36	92
Region4560	chr3L	17378969	17379760	.	792	1881	1355	1679	1922	886	1034	524	768	1639	1539	1133	1693
Region4561	chr3L	17407622	17408108	.	487	216	111	82	73	104	117	50	51	180	175	50	102
Region4562	chr3L	17412066	17412840	.	775	443	252	104	108	137	198	54	42	275	264	64	124
Region4563	chr3L	17415494	17416858	.	1365	2375	1309	912	1088	1467	1628	611	1023	2400	2101	592	1660
Region4564	chr3L	17425020	17425370	.	351	67	44	96	75	73	98	75	124	53	56	62	90
Region4565	chr3L	17432823	17433303	.	481	1152	711	486	602	686	868	751	933	794	804	504	752
Region4566	chr3L	17474835	17475340	.	506	776	437	368	600	444	513	833	863	537	548	339	731
Region4567	chr3L	17475948	17476435	.	488	115	67	175	208	81	117	209	212	110	119	93	221
Region4568	chr3L	17486971	17487812	.	842	1481	956	936	1012	1042	1298	1187	1474	1190	1113	771	1459
Region4569	chr3L	17496281	17496744	.	464	97	75	34	29	112	92	35	50	100	96	20	55
Region4570	chr3L	17513471	17514804	.	1334	1484	903	790	696	913	999	769	985	1040	996	576	782
Region4571	chr3L	17529535	17530952	.	1418	1697	894	1535	1689	1034	1028	2120	2115	1296	1185	933	1801
Region4572	chr3L	17534366	17534764	.	399	41	23	40	36	29	34	27	35	43	43	16	31
Region4573	chr3L	17555874	17557850	.	1977	4059	2099	1015	1010	2022	2293	960	1168	2592	2597	616	1200
Region4574	chr3L	17563589	17564176	.	588	30	18	7	7	16	11	6	11	10	8	4	5
Region4575	chr3L	17577791	17578020	.	230	2	0	4	3	0	0	3	2	3	1	4	4
Region4576	chr3L	17590625	17591018	.	394	3	1	4	2	7	3	6	7	8	3	8	6
Region4577	chr3L	17612014	17612516	.	503	3	2	4	3	1	4	4	3	9	7	2	10
Region4578	chr3L	17621654	17622028	.	375	335	243	251	274	220	286	249	290	360	308	403	286
Region4579	chr3L	17644179	17645211	.	1033	4465	2400	2177	2092	2143	2352	2397	2730	3312	3149	1765	2860
Region4580	chr3L	17649960	17650866	.	907	721	347	150	119	247	265	99	88	502	481	66	179
Region4581	chr3L	17653090	17653641	.	552	651	276	174	135	273	313	147	142	388	399	81	153
Region4582	chr3L	17653958	17654435	.	478	904	592	392	367	424	581	482	535	762	705	563	444
Region4583	chr3L	17665271	17665645	.	375	37	28	18	25	20	23	33	26	26	32	12	29
Region4584	chr3L	17667968	17668237	.	270	19	12	19	21	9	5	12	12	16	21	7	22
Region4585	chr3L	17668579	17669870	.	1292	457	279	273	293	226	264	421	401	356	375	302	360
Region4586	chr3L	17757401	17757657	.	257	16	6	1	1	3	5	8	7	5	8	2	1
Region4587	chr3L	17757877	17758151	.	275	35	25	15	7	24	52	108	144	15	20	13	18
Region4588	chr3L	17801934	17802337	.	404	1138	807	504	597	1088	1118	726	1069	1046	1040	265	752
Region4589	chr3L	17846113	17847442	.	1330	2545	1505	1032	1149	1462	1785	1468	1797	1789	1692	860	1281
Region4590	chr3L	17849630	17849981	.	352	165	75	68	83	80	80	76	69	126	99	33	78
Region4591	chr3L	17856679	17856935	.	257	120	90	50	51	105	122	139	184	79	88	42	85
Region4592	chr3L	17964799	17965285	.	487	17	10	26	10	14	18	20	34	15	13	10	23
Region4593	chr3L	17968536	17969019	.	484	17	6	29	8	7	9	19	18	13	13	8	23
Region4594	chr3L	17972425	17972771	.	347	4	1	15	11	6	9	12	17	9	9	7	16
Region4595	chr3L	17972983	17973351	.	369	3	5	17	9	5	8	21	16	4	13	6	17
Region4596	chr3L	17974658	17974943	.	286	6	4	14	12	5	5	12	10	4	8	7	17
Region4597	chr3L	17975601	17975982	.	382	4	1	18	13	6	7	31	18	9	5	6	22
Region4598	chr3L	17986353	17986790	.	438	9	9	31	17	11	10	19	17	20	10	6	13
Region4599	chr3L	17989156	17989635	.	480	11	11	25	22	12	18	21	22	15	7	13	21
Region4600	chr3L	17989956	17990242	.	287	9	2	21	12	5	10	20	14	12	12	14	20
Region4601	chr3L	17991807	17992198	.	392	9	3	25	17	11	7	18	15	8	5	13	22
Region4602	chr3L	17999331	18000339	.	1009	2905	1884	2306	2610	1967	2252	2460	3828	2418	2172	1315	3213
Region4603	chr3L	18002226	18002482	.	257	4	4	7	5	3	4	7	1	2	4	3	15
Region4604	chr3L	18003137	18003417	.	281	5	2	3	6	2	2	3	5	3	4	2	5
Region4605	chr3L	18005387	18005862	.	476	8	3	7	8	2	6	7	4	2	9	8	6
Region4606	chr3L	18012823	18013664	.	842	134	110	164	260	48	76	94	117	133	124	68	219
Region4607	chr3L	18016561	18016926	.	366	35	16	18	21	14	18	19	22	27	21	14	12
Region4608	chr3L	18029494	18029893	.	400	3	5	11	3	4	6	4	5	5	4	5	3
Region4609	chr3L	18056467	18056657	.	191	20	7	14	16	5	8	14	13	13	10	5	8
Region4610	chr3L	18063211	18063608	.	398	17	3	3	4	11	9	9	7	10	9	3	0
Region4611	chr3L	18064656	18065135	.	480	188	129	15	20	177	163	77	96	109	117	23	40
Region4612	chr3L	18088097	18088366	.	270	2	2	4	1	0	2	0	0	3	0	0	2
Region4613	chr3L	18105329	18105759	.	431	8	3	4	4	2	1	1	0	2	4	4	4
Region4614	chr3L	18106546	18106916	.	371	252	146	119	138	144	175	130	171	195	178	67	117
Region4615	chr3L	18109313	18109692	.	380	216	140	184	157	145	176	223	245	159	179	115	152
Region4616	chr3L	18138188	18138602	.	415	78	39	8	4	25	26	2	0	44	34	0	2
Region4617	chr3L	18138963	18139625	.	663	5531	3890	2180	2838	2697	3000	768	1337	4038	3702	765	1410
Region4618	chr3L	18173678	18173993	.	316	61	28	81	67	28	40	56	77	46	60	25	67
Region4619	chr3L	18174744	18175360	.	617	360	205	233	190	123	160	194	232	232	228	86	181
Region4620	chr3L	18185488	18186429	.	942	3201	1990	2252	2513	1867	2329	2199	2719	2806	2211	1274	2399
Region4621	chr3L	18205392	18205857	.	466	1	3	5	5	8	3	13	13	4	1	4	3
Region4622	chr3L	18216653	18217264	.	612	11	6	9	8	6	9	7	3	7	7	2	10
Region4623	chr3L	18218557	18218936	.	380	7	4	6	3	3	5	3	5	9	2	3	4
Region4624	chr3L	18225412	18225726	.	315	11	8	37	27	7	6	20	21	19	23	15	35
Region4625	chr3L	18228530	18228994	.	465	55	41	22	33	21	36	32	39	35	45	16	44
Region4626	chr3L	18229234	18229641	.	408	6	2	22	15	6	21	21	27	10	17	19	47
Region4627	chr3L	18234132	18234743	.	612	27	21	35	28	23	21	31	36	15	18	21	39
Region4628	chr3L	18235484	18235763	.	280	2	1	10	9	0	0	1	2	2	2	1	2
Region4629	chr3L	18272538	18273008	.	471	525	316	66	84	130	176	82	105	178	176	22	64
Region4630	chr3L	18296312	18296898	.	587	32	16	9	7	13	24	4	4	14	29	3	4
Region4631	chr3L	18297138	18297484	.	347	5	3	2	2	1	2	1	2	0	1	3	0
Region4632	chr3L	18306753	18307755	.	1003	18	12	8	14	11	15	5	11	17	13	7	22
Region4633	chr3L	18330634	18331000	.	367	8	1	4	3	3	6	2	1	1	1	1	4
Region4634	chr3L	18348147	18349786	.	1640	170	79	25	18	49	68	24	14	93	77	21	10
Region4635	chr3L	18356256	18356830	.	575	42	19	17	8	18	15	10	16	18	14	14	9
Region4636	chr3L	18361377	18361949	.	573	9	0	8	3	2	2	3	2	5	2	6	2
Region4637	chr3L	18398077	18398773	.	697	2367	1696	2365	2423	1044	1563	1466	1634	1422	1329	761	1547
Region4638	chr3L	18400002	18400556	.	555	19	5	23	17	7	5	11	16	9	10	9	6
Region4639	chr3L	18402928	18403599	.	672	8	6	7	7	4	3	13	3	6	4	12	7
Region4640	chr3L	18431495	18431818	.	324	7	2	3	2	3	5	0	3	8	5	1	1
Region4641	chr3L	18439682	18440275	.	594	5347	3367	2830	5375	2968	3918	5008	6418	4445	3985	2264	6402
Region4642	chr3L	18539790	18540093	.	304	3	6	1	3	0	5	1	4	4	4	3	0
Region4643	chr3L	18559886	18560232	.	347	52	33	11	6	27	38	5	9	34	38	4	11
Region4644	chr3L	18588657	18589400	.	744	4561	2172	115	113	1512	1993	20	21	3258	2812	35	25
Region4645	chr3L	18593209	18593729	.	521	4288	2150	53	53	1572	2048	21	17	3467	2961	23	19
Region4646	chr3L	18618116	18618512	.	397	2712	1527	2043	1049	2097	3409	2750	1953	3234	4228	2666	2091
Region4647	chr3L	18619391	18619882	.	492	82	43	58	47	49	45	49	46	69	58	18	60
Region4648	chr3L	18621127	18623118	.	1992	1101	749	538	567	918	998	619	810	1029	1026	433	720
Region4649	chr3L	18625854	18626303	.	450	1880	1138	1597	2328	1060	1212	1456	1884	1800	1593	2016	2123
Region4650	chr3L	18627607	18628121	.	515	70	55	43	57	51	59	46	48	77	84	32	77
Region4651	chr3L	18629791	18630115	.	325	34	25	18	31	19	18	19	29	40	31	18	36
Region4652	chr3L	18640405	18641072	.	668	81	39	47	33	91	83	65	47	81	92	18	56
Region4653	chr3L	18667218	18667534	.	317	34	14	42	32	19	30	17	26	29	26	15	35
Region4654	chr3L	18672329	18673483	.	1155	1178	714	857	792	805	975	879	1136	1073	1009	615	980
Region4655	chr3L	18748439	18748985	.	547	807	499	275	213	432	462	276	317	455	466	207	261
Region4656	chr3L	18772555	18772748	.	194	11	7	19	17	12	12	16	14	12	13	4	14
Region4657	chr3L	18780769	18780934	.	166	8	4	16	10	8	9	12	14	13	15	5	11
Region4658	chr3L	18792819	18793215	.	397	19	6	8	5	5	6	2	1	6	7	5	1
Region4659	chr3L	18814022	18814541	.	520	60	37	39	44	41	43	35	42	37	62	26	48
Region4660	chr3L	18820044	18820370	.	327	60	24	61	39	39	67	37	50	46	60	24	45
Region4661	chr3L	18821255	18821519	.	265	291	198	295	402	236	264	312	355	269	307	241	347
Region4662	chr3L	18822492	18823017	.	526	1217	884	555	627	684	963	992	864	980	923	307	618
Region4663	chr3L	18834710	18835029	.	320	13	12	13	20	7	8	16	19	10	23	13	30
Region4664	chr3L	18839851	18840824	.	974	1375	847	687	776	721	829	778	1056	1190	1093	819	1135
Region4665	chr3L	18842281	18842565	.	285	5	2	10	5	3	2	6	8	7	5	3	10
Region4666	chr3L	18848416	18848747	.	332	4	3	4	0	3	2	0	3	5	3	4	5
Region4667	chr3L	18854406	18854835	.	430	89	52	13	4	42	51	31	25	87	68	18	13
Region4668	chr3L	18867607	18868151	.	545	430	187	243	233	212	211	188	226	259	296	136	257
Region4669	chr3L	18869359	18869680	.	322	68	33	46	37	33	42	55	54	58	56	30	65
Region4670	chr3L	18898995	18899424	.	430	825	499	507	511	521	476	631	759	557	515	461	534
Region4671	chr3L	18901358	18901828	.	471	741	420	209	186	373	460	261	267	467	504	144	204
Region4672	chr3L	18947050	18947390	.	341	4	0	1	3	0	0	0	1	3	4	1	2
Region4673	chr3L	19031606	19032234	.	629	367	172	164	125	174	177	87	91	324	301	91	169
Region4674	chr3L	19032629	19033994	.	1366	1216	518	365	340	465	458	266	263	868	871	201	550
Region4675	chr3L	19035820	19036811	.	992	1081	434	276	359	369	387	194	255	754	671	187	485
Region4676	chr3L	19041943	19045655	.	3713	7590	4419	3649	4100	3285	3951	2916	3162	6250	5921	2387	4382
Region4677	chr3L	19058778	19059096	.	319	17	12	17	6	7	19	8	10	18	23	19	14
Region4678	chr3L	19062453	19063388	.	936	372	248	216	201	291	291	255	372	303	300	178	275
Region4679	chr3L	19081170	19081753	.	584	375	196	105	107	194	232	79	79	388	360	62	123
Region4680	chr3L	19083032	19083671	.	640	284	131	61	79	144	121	26	38	248	234	24	59
Region4681	chr3L	19085822	19086844	.	1023	1477	938	1411	1163	982	1315	599	909	1305	1293	685	926
Region4682	chr3L	19092657	19092916	.	260	208	107	88	67	138	166	106	113	121	154	49	64
Region4683	chr3L	19100125	19100466	.	342	177	119	148	134	178	190	223	299	170	172	114	179
Region4684	chr3L	19140336	19140689	.	354	34	30	63	64	50	69	77	74	49	45	26	72
Region4685	chr3L	19165116	19165604	.	489	159	99	87	111	114	134	143	170	197	265	77	224
Region4686	chr3L	19167461	19169122	.	1662	476	229	245	245	372	414	410	449	488	615	254	482
Region4687	chr3L	19170377	19170890	.	514	2421	1648	2289	2575	1578	2097	1537	2040	2605	2383	907	2479
Region4688	chr3L	19171189	19172363	.	1175	64	34	61	67	57	74	77	72	66	61	43	68
Region4689	chr3L	19176702	19177047	.	346	9	7	9	6	2	7	5	6	6	3	3	4
Region4690	chr3L	19178158	19178650	.	493	7	3	5	4	5	5	12	7	8	5	9	6
Region4691	chr3L	19178960	19179615	.	656	26	14	20	17	29	26	36	27	25	29	10	23
Region4692	chr3L	19183894	19184686	.	793	41	24	11	7	37	34	22	28	26	23	10	24
Region4693	chr3L	19254848	19255569	.	722	559	343	244	239	320	344	338	382	390	366	135	254
Region4694	chr3L	19260449	19260774	.	326	241	140	316	225	141	181	248	268	159	173	231	201
Region4695	chr3L	19264246	19264692	.	447	677	432	258	288	398	432	412	519	538	544	160	310
Region4696	chr3L	19288503	19288997	.	495	415	323	311	361	155	164	198	342	312	292	153	341
Region4697	chr3L	19292531	19292738	.	208	3	2	5	4	1	4	1	2	4	6	4	5
Region4698	chr3L	19293284	19293575	.	292	48	33	30	33	24	21	14	17	26	18	10	24
Region4699	chr3L	19294239	19295199	.	961	148	83	89	96	67	98	116	111	117	100	74	149
Region4700	chr3L	19447142	19447442	.	301	490	301	274	248	268	285	183	249	262	301	239	259
Region4701	chr3L	19516608	19516871	.	264	1	0	1	0	0	0	0	2	0	4	2	2
Region4702	chr3L	19552043	19552640	.	598	1516	890	730	674	948	1004	1022	1236	1123	997	408	820
Region4703	chr3L	19556203	19558621	.	2419	1087	547	398	387	386	441	171	204	978	843	280	505
Region4704	chr3L	19559278	19559830	.	553	218	103	43	37	33	34	30	21	119	120	27	56
Region4705	chr3L	19560452	19561225	.	774	332	176	191	174	79	127	47	76	293	295	70	167
Region4706	chr3L	19562102	19563502	.	1401	8012	4052	5259	4544	2421	3156	1469	1724	6195	5861	2538	5179
Region4707	chr3L	19563882	19565001	.	1120	5899	2548	3935	3525	1865	2047	1108	1286	4690	4776	1571	4067
Region4708	chr3L	19566105	19566516	.	412	943	415	736	677	405	548	278	279	1333	1272	457	1174
Region4709	chr3L	19583526	19584024	.	499	124	88	55	49	45	57	34	29	65	73	20	45
Region4710	chr3L	19586168	19586535	.	368	396	251	268	303	272	326	502	522	360	363	241	363
Region4711	chr3L	19598362	19599351	.	990	1267	755	447	373	727	700	542	594	816	792	284	486
Region4712	chr3L	19618229	19619212	.	984	2290	1458	774	814	990	998	761	928	1448	1494	519	714
Region4713	chr3L	19635150	19635981	.	832	560	390	1513	1737	348	476	681	809	614	563	1092	1725
Region4714	chr3L	19636542	19636862	.	321	40	18	41	51	33	26	20	24	44	40	28	51
Region4715	chr3L	19637096	19637490	.	395	24	14	31	43	20	18	24	25	24	28	26	37
Region4716	chr3L	19642489	19642931	.	443	356	251	398	371	241	299	273	333	333	313	169	294
Region4717	chr3L	19662920	19664084	.	1165	1735	1036	800	715	985	1228	646	881	1403	1402	493	1002
Region4718	chr3L	19682952	19683203	.	252	30	8	16	9	12	16	11	7	23	26	5	12
Region4719	chr3L	19687092	19687605	.	514	173	107	78	38	115	112	67	75	108	123	30	49
Region4720	chr3L	19791248	19792174	.	927	271	175	141	118	144	181	173	211	226	208	105	189
Region4721	chr3L	19792857	19794008	.	1152	1330	887	902	1405	1146	1355	2137	2322	1398	1304	844	2067
Region4722	chr3L	19805872	19806170	.	299	90	56	84	69	57	65	85	106	56	69	60	82
Region4723	chr3L	19807009	19807530	.	522	387	267	255	264	203	264	345	384	290	285	188	262
Region4724	chr3L	19817971	19818470	.	500	240	190	139	153	161	176	242	258	163	193	146	189
Region4725	chr3L	19834077	19834470	.	394	176	125	327	414	124	164	540	520	162	140	254	519
Region4726	chr3L	19836474	19836761	.	288	844	566	315	326	512	552	503	527	598	583	254	346
Region4727	chr3L	19845122	19845483	.	362	215	152	67	100	89	120	79	104	126	123	60	86
Region4728	chr3L	19861237	19861653	.	417	707	426	237	221	346	436	405	514	479	435	256	402
Region4729	chr3L	19870730	19871407	.	678	852	514	419	520	468	546	674	778	582	538	305	556
Region4730	chr3L	19895383	19896016	.	634	466	247	277	255	270	332	184	209	454	493	111	280
Region4731	chr3L	19896276	19898251	.	1976	1950	1144	1016	983	968	1100	824	794	1568	1651	551	1189
Region4732	chr3L	19898572	19898946	.	375	213	114	111	102	104	136	98	85	181	171	46	118
Region4733	chr3L	19899158	19899872	.	715	639	358	265	235	293	338	204	229	444	438	151	245
Region4734	chr3L	19906820	19907672	.	853	532	258	246	299	231	227	200	252	362	353	126	343
Region4735	chr3L	19908125	19910701	.	2577	3426	2074	1921	2225	1936	2055	2341	2948	2492	2564	1352	2444
Region4736	chr3L	19914837	19915320	.	484	829	510	347	422	484	566	630	686	606	592	359	522
Region4737	chr3L	19922774	19923941	.	1168	1675	1018	460	412	697	863	554	535	964	970	300	392
Region4738	chr3L	19924746	19925201	.	456	542	288	343	344	240	289	363	415	325	342	173	304
Region4739	chr3L	19928293	19928677	.	385	324	228	73	76	174	146	85	100	202	174	45	78
Region4740	chr3L	19929172	19929413	.	242	19	14	43	20	16	26	35	29	17	18	15	27
Region4741	chr3L	19939064	19939318	.	255	279	117	98	78	233	279	313	400	115	67	58	193
Region4742	chr3L	19991685	19992195	.	511	194	103	125	145	103	126	133	192	114	107	130	151
Region4743	chr3L	20006245	20006681	.	437	894	608	449	570	454	566	532	751	693	605	334	668
Region4744	chr3L	20104144	20105546	.	1403	167	88	36	26	27	34	17	14	46	17	15	10
Region4745	chr3L	20186620	20186840	.	221	2	2	2	2	1	4	3	4	1	1	1	2
Region4746	chr3L	20217169	20217606	.	438	60	30	49	34	26	36	21	27	40	46	14	27
Region4747	chr3L	20226183	20226551	.	369	349	193	198	140	156	164	185	203	197	203	102	176
Region4748	chr3L	20241155	20241718	.	564	700	426	448	424	379	448	476	509	519	477	247	459
Region4749	chr3L	20242387	20242779	.	393	554	333	287	243	281	309	301	311	367	305	165	253
Region4750	chr3L	20294620	20295544	.	925	4380	2509	1016	1140	1929	2048	415	576	2128	1992	240	582
