# Program:featureCounts v2.0.0; Command:"featureCounts" "-t" "ppc" "-g" "transcript_id" "-a" "/proj/snic2019-30-14/private/genomes/dm6/annotation/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "ChIPseq/CBP_PPC.featureCount.count.tab.txt" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R1_CBP_S7.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R1_input_S1.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R2_CBP_S8.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R2_input_S2.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R1_CBP_S11.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R1_input_S5.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R2_CBP_S12.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R2_input_S6.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R1_CBP_S9.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R1_input_S3.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R2_CBP_S10.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R2_input_S4.dm6.bowtie2.sorted.bam" "/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/Undetermined_S0.dm6.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R1_CBP_S7.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R1_input_S1.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R2_CBP_S8.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/gd7_R2_input_S2.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R1_CBP_S11.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R1_input_S5.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R2_CBP_S12.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll10B_R2_input_S6.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R1_CBP_S9.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R1_input_S3.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R2_CBP_S10.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/toll910_R2_input_S4.dm6.bowtie2.sorted.bam	/proj/snic2019-30-14/nobackup/CBP_ChIP_seq_mapped/CBP_toll_dm6only/bam_dm6/Undetermined_S0.dm6.bowtie2.sorted.bam
FBtr0336956	3R	13420229	13420379	+	151	106	57	108	58	17	53	10	60	21	31	19	51	7
FBtr0082785	3R	13425933	13426083	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0346242	3R	13425933	13426083	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082786	3R	13426397	13426547	+	151	3	47	4	61	10	57	5	47	9	38	6	53	8
FBtr0114374	3R	13434884	13435034	-	151	498	77	450	64	204	65	109	70	291	57	191	77	34
FBtr0309090	3R	13450540	13450690	+	151	128	42	142	53	34	62	33	49	65	36	52	43	3
FBtr0082790	3R	13545300	13545450	-	151	16	40	12	36	10	27	8	53	10	29	7	42	7
FBtr0082789	3R	13592557	13592707	-	151	14	50	7	60	10	45	2	36	9	37	11	45	14
FBtr0082862	3R	13609146	13609296	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344643	3R	13609146	13609296	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309093	3R	13631892	13632042	+	151	30	60	23	57	4	56	6	58	15	52	16	60	2
FBtr0082856	3R	13645929	13646079	-	151	8	0	6	0	7	0	1	0	4	2	3	1	0
FBtr0082854	3R	13645933	13646083	-	151	14	1	6	1	4	1	1	0	2	2	2	4	0
FBtr0309094	3R	13646204	13646354	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082855	3R	13646204	13646354	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082857	3R	13646204	13646354	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082797	3R	13646954	13647104	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0346347	3R	13646954	13647104	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0346346	3R	13648772	13648922	+	151	14	78	11	78	8	55	4	57	10	51	9	60	10
FBtr0082853	3R	13656294	13656444	-	151	21	75	14	74	15	62	7	57	12	76	9	68	7
FBtr0334495	3R	13660431	13660581	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082851	3R	13660431	13660581	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300590	3R	13660431	13660581	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308195	3R	13661261	13661411	+	151	446	49	417	76	172	66	148	76	254	38	190	66	33
FBtr0082806	3R	13661538	13661688	+	151	228	56	208	81	65	58	77	66	151	51	97	58	21
FBtr0334494	3R	13674442	13674592	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301654	3R	13674442	13674592	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082812	3R	13676499	13676649	+	151	51	18	43	19	17	19	14	23	40	14	29	11	4
FBtr0082849	3R	13676581	13676731	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082809	3R	13676639	13676789	+	151	33	11	47	19	23	11	12	16	20	14	12	17	4
FBtr0334530	3R	13683091	13683241	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334531	3R	13683091	13683241	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082817	3R	13683871	13684021	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0114604	3R	13683871	13684021	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082848	3R	13687110	13687260	-	151	28	51	25	80	13	60	6	66	15	75	5	78	8
FBtr0082819	3R	13694003	13694153	+	151	32	51	36	52	18	54	21	58	25	50	16	62	6
FBtr0112939	3R	13698469	13698619	-	151	19	44	26	58	8	46	4	52	16	44	11	46	7
FBtr0334529	3R	13699445	13699595	-	151	174	76	201	66	56	60	37	79	95	68	76	69	21
FBtr0082820	3R	13700515	13700665	+	151	25	30	26	51	9	40	11	40	15	31	11	37	1
FBtr0112937	3R	13700738	13700888	-	151	22	47	23	49	7	64	3	72	16	37	12	65	9
FBtr0082845	3R	13705302	13705452	-	151	22	51	12	56	14	57	7	58	23	44	11	56	4
FBtr0082821	3R	13706707	13706857	+	151	19	54	27	53	15	36	9	53	17	48	11	48	7
FBtr0091747	3R	13711735	13711885	-	151	9	74	5	84	3	60	2	83	2	90	2	78	11
FBtr0334568	3R	13715157	13715307	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112623	3R	13715157	13715307	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112622	3R	13715157	13715307	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334569	3R	13735419	13735569	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0329897	3R	13735419	13735569	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082825	3R	13765706	13765856	+	151	31	43	30	51	11	54	9	64	16	44	9	62	9
FBtr0082826	3R	13767499	13767649	+	151	20	48	17	50	13	47	6	45	18	40	10	57	7
FBtr0333191	3R	13771445	13771595	+	151	5	14	3	11	6	13	4	15	5	14	5	19	4
FBtr0082828	3R	13771547	13771697	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082827	3R	13771548	13771698	+	151	1	0	0	1	0	0	0	1	0	0	0	0	0
FBtr0333192	3R	13771818	13771968	+	151	3	9	4	11	7	8	2	16	2	10	3	13	0
FBtr0333193	3R	13771866	13772016	+	151	0	18	1	13	0	11	0	11	0	8	1	11	0
FBtr0082829	3R	13779574	13779724	+	151	80	66	71	56	28	73	18	74	43	70	24	83	17
FBtr0082830	3R	13780914	13781064	+	151	119	64	116	65	43	69	33	54	79	56	50	75	14
FBtr0082832	3R	13782238	13782388	+	151	22	56	28	72	14	53	10	43	16	46	14	53	12
FBtr0082833	3R	13782590	13782740	+	151	5	32	5	40	5	24	5	31	4	36	2	30	6
FBtr0345229	3R	13782715	13782865	+	151	13	16	11	33	5	28	8	26	8	19	3	46	3
FBtr0299997	3R	13813059	13813209	+	151	643	52	724	68	182	53	111	57	267	51	244	69	34
FBtr0344767	3R	13837891	13838041	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344766	3R	13837891	13838041	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082883	3R	13837891	13838041	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082882	3R	13839834	13839984	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344765	3R	13839834	13839984	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082880	3R	13874816	13874966	-	151	27	30	36	42	15	37	14	42	15	26	18	35	5
FBtr0082863	3R	13901803	13901953	+	151	432	47	455	71	162	57	123	70	293	45	228	65	29
FBtr0082879	3R	13943360	13943510	-	151	4	63	1	74	3	82	1	66	4	71	0	69	13
FBtr0082878	3R	13945712	13945862	-	151	18	56	12	82	6	69	5	68	11	54	4	61	8
FBtr0344411	3R	13948370	13948520	+	151	97	48	98	51	28	41	25	53	49	57	32	62	5
FBtr0347152	3R	13951038	13951188	-	151	30	65	29	66	26	43	19	54	29	55	10	67	12
FBtr0082865	3R	13958739	13958889	+	151	254	59	256	62	92	57	74	62	144	53	134	63	22
FBtr0082876	3R	13964074	13964224	-	151	29	70	37	59	12	65	10	85	17	51	16	78	6
FBtr0082866	3R	13964835	13964985	+	151	144	82	91	66	81	60	29	72	66	54	71	80	7
FBtr0334298	3R	13971700	13971850	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301632	3R	13971700	13971850	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100361	3R	13983263	13983413	-	151	300	39	304	50	117	65	103	49	186	53	125	70	19
FBtr0301634	3R	14025862	14026012	-	151	31	60	23	64	14	47	11	63	27	61	8	67	6
FBtr0089766	3R	14029178	14029328	+	151	101	53	96	65	23	82	17	72	41	50	39	62	9
FBtr0301633	3R	14031957	14032107	-	151	395	53	480	80	162	55	158	52	231	58	166	68	32
FBtr0082869	3R	14032321	14032471	+	151	171	77	154	81	72	62	48	85	69	70	60	64	15
FBtr0334297	3R	14036298	14036448	-	151	48	88	54	70	26	68	15	81	23	71	13	89	8
FBtr0082886	3R	14056895	14057045	+	151	57	55	62	68	19	42	14	55	29	42	22	59	8
FBtr0337094	3R	14057869	14058019	+	151	11	69	13	59	4	61	3	93	8	56	2	58	3
FBtr0082888	3R	14089467	14089617	+	151	11	52	9	65	2	30	5	46	8	28	8	34	4
FBtr0082889	3R	14090712	14090862	+	151	16	64	14	56	17	54	7	57	15	58	12	57	3
FBtr0113232	3R	14096735	14096885	-	151	23	53	10	55	8	63	9	49	11	42	5	37	2
FBtr0100131	3R	14102737	14102887	-	151	16	41	15	39	10	46	8	39	10	38	6	33	6
FBtr0305681	3R	14103022	14103172	-	151	15	51	14	35	9	44	10	42	12	39	6	58	8
FBtr0330081	3R	14108221	14108371	-	151	179	59	142	69	80	69	44	64	79	69	59	61	11
FBtr0082890	3R	14109395	14109545	+	151	13	52	14	47	9	72	7	49	7	46	8	52	4
FBtr0301280	3R	14112066	14112216	-	151	16	58	16	56	18	60	10	49	12	56	8	46	7
FBtr0082912	3R	14118350	14118500	-	151	21	35	16	46	8	41	4	54	15	28	17	52	4
FBtr0112896	3R	14122149	14122299	-	151	67	35	71	47	26	47	23	29	39	23	25	53	11
FBtr0307077	3R	14122320	14122470	-	151	71	56	51	58	17	57	7	47	36	66	26	47	14
FBtr0082891	3R	14122604	14122754	+	151	79	58	38	86	34	56	15	83	41	80	21	75	9
FBtr0337095	3R	14125448	14125598	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082909	3R	14125448	14125598	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344600	3R	14125741	14125891	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082892	3R	14125741	14125891	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082908	3R	14131972	14132122	-	151	14	42	21	47	9	51	17	54	17	47	7	66	4
FBtr0082907	3R	14151840	14151990	-	151	2	41	4	69	2	59	2	61	1	69	0	48	7
FBtr0082905	3R	14157331	14157481	-	151	1	57	3	74	1	52	2	54	1	35	2	47	3
FBtr0082904	3R	14160178	14160328	-	151	5	47	8	66	6	72	0	66	3	47	1	57	13
FBtr0308191	3R	14214710	14214860	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330711	3R	14214710	14214860	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082902	3R	14217782	14217932	-	151	5	40	11	57	9	37	6	63	14	40	7	46	4
FBtr0082901	3R	14220105	14220255	-	151	10	44	8	54	4	36	1	49	7	44	9	52	6
FBtr0082900	3R	14221484	14221634	-	151	10	47	17	66	12	64	4	48	5	37	6	56	6
FBtr0300406	3R	14224055	14224205	-	151	20	50	19	43	15	38	14	52	10	35	9	47	6
FBtr0082898	3R	14226662	14226812	-	151	12	50	23	66	12	36	5	36	22	40	8	53	4
FBtr0082897	3R	14229045	14229195	-	151	11	44	10	61	7	56	3	54	10	48	5	56	4
FBtr0346061	3R	14237516	14237666	-	151	3	88	1	84	1	101	0	79	1	88	0	94	6
FBtr0347150	3R	14244577	14244727	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306819	3R	14244577	14244727	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0347148	3R	14259891	14260041	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0337021	3R	14259891	14260041	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082895	3R	14259891	14260041	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082952	3R	14261113	14261263	-	151	13	43	11	44	6	64	10	75	4	32	2	56	7
FBtr0082951	3R	14262318	14262468	-	151	20	47	25	52	13	56	11	52	24	36	18	52	8
FBtr0082950	3R	14286803	14286953	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100277	3R	14286803	14286953	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344157	3R	14289021	14289171	+	151	20	44	17	56	15	50	9	53	19	32	14	48	12
FBtr0309999	3R	14289224	14289374	+	151	21	51	18	41	12	43	14	47	22	37	11	53	6
FBtr0082922	3R	14290351	14290501	+	151	19	42	15	47	12	62	6	59	10	47	8	66	6
FBtr0082923	3R	14298175	14298325	+	151	133	67	144	62	70	40	40	69	85	48	69	81	14
FBtr0309997	3R	14298411	14298561	+	151	63	48	62	37	23	33	15	33	34	20	32	30	1
FBtr0309998	3R	14298562	14298712	+	151	18	24	11	31	8	37	3	44	14	36	7	28	2
FBtr0082924	3R	14302378	14302528	+	151	22	39	14	51	14	61	5	41	11	40	9	59	5
FBtr0310002	3R	14308489	14308639	-	151	58	74	26	75	15	65	12	85	33	59	12	77	10
FBtr0346348	3R	14309039	14309189	+	151	145	67	74	76	62	84	22	94	71	74	54	68	11
FBtr0082926	3R	14310312	14310462	+	151	19	57	28	63	14	58	9	70	12	55	16	69	4
FBtr0082930	3R	14315988	14316138	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082929	3R	14315988	14316138	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309996	3R	14316292	14316442	+	151	257	73	224	82	106	75	59	75	131	51	79	72	15
FBtr0310001	3R	14326589	14326739	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310000	3R	14326589	14326739	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0273391	3R	14326589	14326739	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082933	3R	14328001	14328151	+	151	68	58	79	61	35	57	20	71	64	59	50	68	13
FBtr0082943	3R	14361686	14361836	-	151	67	71	59	56	18	60	7	77	32	53	19	70	10
FBtr0082942	3R	14369717	14369867	-	151	77	62	84	49	31	49	16	50	24	37	9	46	12
FBtr0306742	3R	14369908	14370058	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0347151	3R	14369908	14370058	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082941	3R	14372851	14373001	-	151	84	47	74	57	28	57	19	68	24	52	14	47	7
FBtr0082940	3R	14381599	14381749	-	151	8	47	5	58	1	80	3	68	5	64	3	83	8
FBtr0112631	3R	14405350	14405500	-	151	15	39	15	39	9	32	11	53	14	24	10	36	4
FBtr0112629	3R	14418543	14418693	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301081	3R	14418543	14418693	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112630	3R	14481613	14481763	-	151	88	71	81	81	44	55	29	75	45	58	26	73	13
FBtr0082987	3R	14511360	14511510	-	151	405	50	440	84	159	63	113	60	281	66	194	66	25
FBtr0330045	3R	14511612	14511762	-	151	311	73	250	84	121	78	63	70	142	56	112	70	32
FBtr0082954	3R	14520999	14521149	+	151	4	77	1	70	6	61	2	76	3	53	0	75	4
FBtr0345168	3R	14555998	14556148	-	151	12	51	7	57	9	54	8	66	6	51	4	57	5
FBtr0330048	3R	14557950	14558100	-	151	19	25	18	30	12	35	14	35	11	23	13	30	3
FBtr0300330	3R	14558204	14558354	-	151	26	55	15	38	21	48	14	44	14	54	9	55	7
FBtr0082981	3R	14568747	14568897	-	151	67	55	67	65	27	55	21	54	79	57	58	67	9
FBtr0082978	3R	14575787	14575937	-	151	239	53	250	69	103	65	79	69	157	62	116	64	17
FBtr0112893	3R	14577167	14577317	+	151	25	49	30	63	22	42	15	60	13	44	11	41	6
FBtr0334956	3R	14591570	14591720	+	151	136	54	145	55	111	59	72	57	91	47	55	80	24
FBtr0082959	3R	14596748	14596898	+	151	30	61	15	58	24	59	8	76	14	45	5	56	9
FBtr0334955	3R	14602012	14602162	+	151	19	50	13	49	14	43	4	68	17	54	7	58	12
FBtr0334957	3R	14603433	14603583	+	151	19	43	9	45	22	44	11	49	10	39	10	47	4
FBtr0082960	3R	14609592	14609742	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334028	3R	14609592	14609742	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082961	3R	14613763	14613913	+	151	0	63	0	83	2	55	1	79	0	70	0	71	5
FBtr0334030	3R	14625603	14625753	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330227	3R	14625603	14625753	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344279	3R	14630428	14630578	+	151	111	48	130	69	19	46	24	57	49	43	38	64	12
FBtr0082976	3R	14642463	14642613	-	151	38	61	19	57	19	64	10	54	19	39	14	65	8
FBtr0344158	3R	14655097	14655247	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304678	3R	14655097	14655247	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082975	3R	14655616	14655766	-	151	383	67	401	82	151	69	108	85	232	69	159	75	39
FBtr0082966	3R	14657397	14657547	+	151	30	46	26	45	14	62	14	47	27	38	17	59	7
FBtr0082967	3R	14659388	14659538	+	151	172	62	166	71	59	66	58	73	107	64	67	63	13
FBtr0082974	3R	14663097	14663247	-	151	34	105	41	84	16	68	20	88	32	90	19	83	5
FBtr0082969	3R	14663400	14663550	+	151	2	72	6	82	2	68	2	78	5	74	2	77	10
FBtr0301498	3R	14697192	14697342	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301499	3R	14697192	14697342	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344383	3R	14724161	14724311	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100008	3R	14724161	14724311	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333277	3R	14728978	14729128	-	151	14	48	12	58	5	56	5	86	23	80	10	83	9
FBtr0083021	3R	14731174	14731324	-	151	16	65	24	81	6	72	8	56	20	81	9	111	7
FBtr0083020	3R	14731409	14731559	-	151	26	53	19	55	13	45	9	80	21	62	23	81	10
FBtr0336876	3R	14740691	14740841	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310554	3R	14740691	14740841	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0083018	3R	14741219	14741369	-	151	290	60	234	67	126	88	64	83	160	58	83	70	17
FBtr0305694	3R	14741532	14741682	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305692	3R	14741532	14741682	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0083017	3R	14747225	14747375	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0083016	3R	14747225	14747375	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0336878	3R	14748799	14748949	-	151	83	65	25	76	79	77	16	69	44	64	22	80	15
FBtr0305695	3R	14749425	14749575	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305691	3R	14749425	14749575	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0336877	3R	14751146	14751296	-	151	4	60	0	64	7	71	3	65	6	50	0	61	10
FBtr0331700	3R	14754360	14754510	-	151	6	71	14	69	9	56	3	66	7	54	5	69	7
FBtr0305689	3R	14787878	14788028	+	151	2	59	7	62	6	60	1	40	3	68	5	46	5
FBtr0082991	3R	14796255	14796405	+	151	24	40	34	48	11	65	8	58	20	24	14	41	7
FBtr0082992	3R	14798936	14799086	+	151	26	45	26	37	18	60	12	58	27	43	12	46	6
FBtr0082993	3R	14801723	14801873	+	151	22	56	20	41	14	59	10	53	7	39	10	54	5
FBtr0334288	3R	14811510	14811660	-	151	35	53	40	60	16	65	6	52	26	44	17	63	5
FBtr0334287	3R	14817846	14817996	-	151	499	54	549	68	181	46	124	58	346	54	286	52	38
FBtr0334286	3R	14821051	14821201	-	151	32	47	29	39	21	43	11	51	18	26	21	63	5
FBtr0082994	3R	14844993	14845143	+	151	2	74	6	71	4	55	0	77	1	75	1	53	3
FBtr0334291	3R	14853819	14853969	-	151	868	48	902	59	167	51	125	44	357	46	267	62	31
FBtr0334290	3R	14873351	14873501	-	151	37	48	32	55	11	46	5	36	15	28	11	50	11
FBtr0334293	3R	14875388	14875538	-	151	15	37	24	41	12	38	9	50	10	33	10	44	8
FBtr0082997	3R	14879407	14879557	+	151	213	56	194	77	92	59	50	63	145	62	93	62	11
FBtr0113235	3R	14885901	14886051	-	151	97	56	63	78	52	56	24	69	51	55	26	53	9
FBtr0346063	3R	14886146	14886296	-	151	96	78	49	89	37	84	16	61	37	79	17	76	7
FBtr0082999	3R	14886406	14886556	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082998	3R	14886406	14886556	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0083010	3R	14890105	14890255	-	151	87	14	102	28	29	16	28	19	48	26	40	21	4
FBtr0083001	3R	14890181	14890331	+	151	69	16	73	24	35	20	28	31	75	17	40	26	7
FBtr0083009	3R	14893854	14894004	-	151	123	76	107	71	43	72	32	85	69	55	41	75	13
FBtr0289976	3R	14894734	14894884	+	151	103	75	69	78	39	82	18	70	44	66	27	63	13
FBtr0083008	3R	14898272	14898422	-	151	259	74	297	76	110	69	81	61	177	62	107	60	22
FBtr0308031	3R	14901463	14901613	-	151	47	45	40	46	21	50	16	48	19	53	15	60	4
FBtr0308030	3R	14903961	14904111	-	151	289	66	288	53	127	83	103	64	173	55	139	69	40
FBtr0346103	3R	14918578	14918728	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0083004	3R	14918578	14918728	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0083023	3R	15014720	15014870	+	151	13	44	7	44	5	46	3	55	5	39	1	48	3
FBtr0346114	3R	15077106	15077256	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089376	3R	15077106	15077256	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344380	3R	15095531	15095681	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113236	3R	15095531	15095681	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0303485	3R	15131826	15131976	-	151	387	64	369	84	218	89	162	70	299	73	227	107	30
FBtr0083038	3R	15136904	15137054	-	151	26	46	31	41	16	61	16	54	23	42	13	67	12
FBtr0083025	3R	15137098	15137248	+	151	28	34	28	45	12	62	15	61	13	53	12	52	4
FBtr0083026	3R	15139908	15140058	+	151	9	53	16	66	14	66	12	93	10	63	7	80	9
FBtr0083037	3R	15145371	15145521	-	151	21	44	12	46	7	53	5	54	11	45	13	55	6
FBtr0333276	3R	15147007	15147157	-	151	159	53	169	59	69	50	47	50	122	68	70	66	12
FBtr0083036	3R	15147299	15147449	-	151	82	32	70	23	31	27	22	26	63	49	29	39	10
FBtr0083035	3R	15147431	15147581	-	151	172	28	188	42	83	51	39	53	124	37	90	33	10
FBtr0110961	3R	15150325	15150475	+	151	9	21	19	36	7	45	6	46	12	40	11	54	7
FBtr0334926	3R	15151815	15151965	+	151	4	59	4	58	3	64	1	65	2	42	1	66	9
FBtr0306643	3R	15179250	15179400	-	151	13	47	9	69	12	60	6	52	5	38	3	65	6
FBtr0345219	3R	15180140	15180290	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0
