Chr	Start	End	Target	Score	IM_PET
chr3R	8652329	8654329	Ras85D	0.957	0
chr3R	8652640	8654640	FBgn0037519	0.96	0
chr3R	8652640	8654640	CG16749	0.98	0
chr3R	8652640	8654640	Scm	0.958	0
chr3R	8659200	8661200	FBgn0037519	0.96	0
chr3R	8659200	8661200	CG16749	0.978	0
chr3R	8659200	8661200	Scm	0.963	0
chr3R	8662357	8664357	CG16749	0.978	0
chr3R	8662357	8664357	Ras85D	0.961	0
chr3R	8662357	8664357	Scm	0.967	0
chr3R	8663035	8665035	CG11753	0.972	0
chr3R	8663035	8665035	CG16749	0.978	0
chr3R	8663035	8665035	Scm	0.967	0
chr3R	8807416	8809416	Ras85D	0.969	0
chr3R	8807416	8809416	alphaTub85E	0.964	0
chr3R	8807416	8809416	PpD3	0.969	0
chr3R	8847694	8849694	CG2678	0.961	0
chr3R	8847694	8849694	Ras85D	0.959	0
chr3R	8847694	8849694	FBgn0037761	0.959	0
chr3R	8847694	8849694	FBgn0037764	0.966	0
chr3R	8847939	8849939	CG2678	0.961	0
chr3R	8847939	8849939	Ras85D	0.959	0
chr3R	8847939	8849939	FBgn0037761	0.959	0
chr3R	8847939	8849939	FBgn0037764	0.966	0
chr3R	8848583	8850583	CG2678	0.961	0
chr3R	8848583	8850583	Ras85D	0.959	0
chr3R	8848583	8850583	FBgn0037761	0.959	0
chr3R	8848583	8850583	FBgn0037764	0.966	0
chr3R	8927497	8929497	Scm	0.979	0
chr3R	8927497	8929497	CG8358	0.929	0
chr3R	8927497	8929497	alphaTub85E	0.929	0
chr3R	8927497	8929497	PpD3	0.953	0
chr3R	9024410	9026410	stck	0.98	0
chr3R	9024410	9026410	CG9684	0.979	0
chr3R	9024410	9026410	alphaTub85E	0.98	0
chr3R	9258698	9260698	tex	0.957	0
chr3R	9258698	9260698	FBgn0037571	0.957	0
chr3R	9258698	9260698	CG16734	0.977	0
chr3R	9258698	9260698	FBgn0025879	0.963	0
chr3R	9333237	9335237	stck	0.961	0
chr3R	9333237	9335237	CG9684	0.962	0
chr3R	9333237	9335237	CG11753	0.965	0
chr3R	9333642	9335642	CG9684	0.962	0
chr3R	9333642	9335642	CG11753	0.965	0
chr3R	9333642	9335642	CG16749	0.963	0
chr3R	9401108	9403108	Or85f	0.997	0
chr3R	9401108	9403108	CG12420	0.94	0
chr3R	9401108	9403108	CG34107	0.94	0
chr3R	9563344	9565344	pyd	0.957	0
chr3R	9563344	9565344	CG12420	0.957	0
chr3R	9563344	9565344	CG34107	0.956	0
chr3R	9753643	9755643	IscU	0.962	0
chr3R	9753643	9755643	pyd	0.961	0
chr3R	9753643	9755643	Ada	0.966	0
chr3R	9758670	9760670	IscU	0.969	0
chr3R	9758670	9760670	pyd	0.966	0
chr3R	9758670	9760670	Ada	0.966	0
chr3R	9761640	9763640	IscU	0.969	0
chr3R	9761640	9763640	pyd	0.974	0
chr3R	9761640	9763640	FBgn0002868	0.986	0
chr3R	9799526	9801526	IscU	0.954	0
chr3R	9799526	9801526	pyd	0.966	0
chr3R	9799526	9801526	CG32939	0.977	0
chr3R	9799526	9801526	FBgn0266448	0.954	0
chr3R	9800221	9802221	pyd	0.965	0
chr3R	9800221	9802221	CG32939	0.984	0
chr3R	9800221	9802221	FBgn0266448	0.958	0
chr3R	9877081	9879081	tgo	0.965	0
chr3R	9877081	9879081	CG4565	0.962	0
chr3R	9877081	9879081	Sodh-2	0.932	0
chr3R	10164031	10166031	CG16749	0.96	0
chr3R	10164031	10166031	CG4565	0.981	0
chr3R	10164031	10166031	Sodh-2	0.97	0
chr3R	10330140	10332140	Or85f	0.961	0
chr3R	10330140	10332140	CG42511	0.962	0
chr3R	10330140	10332140	Scm	0.982	0
chr3R	10330140	10332140	CG8358	0.961	0
chr3R	10331007	10333007	Or85f	0.961	0
chr3R	10331007	10333007	CG42511	0.962	0
chr3R	10331007	10333007	Scm	0.982	0
chr3R	10331007	10333007	CG8358	0.961	0
chr3R	10593833	10595833	SpdS	0.966	0
chr3R	10593833	10595833	Pnn	0.963	0
chr3R	10593833	10595833	CG12948	0.966	0
chr3R	10593944	10595944	SpdS	0.966	0
chr3R	10593944	10595944	Pnn	0.963	0
chr3R	10593944	10595944	CG12948	0.966	0
chr3R	10594990	10596990	SpdS	0.966	0
chr3R	10594990	10596990	Pnn	0.963	0
chr3R	10594990	10596990	CG12948	0.966	0
chr3R	10596767	10598767	SpdS	0.966	0
chr3R	10596767	10598767	Pnn	0.963	0
chr3R	10596767	10598767	CG12948	0.962	0
chr3R	10694241	10696241	Gr85a	0.97	0
chr3R	10694241	10696241	Spn85F	0.981	0
chr3R	10694241	10696241	Mical	0.966	0
chr3R	10694241	10696241	CG5270	0.966	0
chr3R	10695492	10697492	Gr85a	0.97	0
chr3R	10695492	10697492	Spn85F	0.981	0
chr3R	10695492	10697492	Mical	0.966	0
chr3R	10695492	10697492	CG5270	0.966	0
chr3R	10696079	10698079	Gr85a	0.97	0
chr3R	10696079	10698079	Spn85F	0.981	0
chr3R	10696079	10698079	Mical	0.966	0
chr3R	10696079	10698079	CG5270	0.966	0
chr3R	10706936	10708936	alphaTub85E	0.961	0
chr3R	10706936	10708936	CG6744	0.968	0
chr3R	10706936	10708936	sals	0.963	0
chr3R	10759577	10761577	FBgn0037764	0.972	0
chr3R	10759577	10761577	CG6744	0.979	0
chr3R	10759577	10761577	sals	0.979	0
chr3R	10858821	10860821	FBgn0025879	0.964	0
chr3R	10858821	10860821	HisCl1	0.96	0
chr3R	10858821	10860821	Sbf	0.937	0
chr3R	11210802	11212802	CG12420	0.934	0
chr3R	11210802	11212802	CG14701	0.981	0
chr3R	11210802	11212802	FBgn0037987	0.942	0
chr3R	11214767	11216767	CG14701	0.947	0
chr3R	11214767	11216767	Hsp70Aa	0.951	0
chr3R	11214767	11216767	FBgn0037987	0.942	0
chr3R	11215970	11217970	CG12420	0.933	0
chr3R	11215970	11217970	Hsp70Aa	0.951	0
chr3R	11215970	11217970	FBgn0037987	0.941	0
chr3R	11222430	11224430	CG17726	0.99	0
chr3R	11222430	11224430	Hsp70Aa	0.956	0
chr3R	11222430	11224430	FBgn0037987	0.942	0
chr3R	11408341	11410341	CG18643	0.969	0
chr3R	11408341	11410341	FBgn0266261	0.975	0
chr3R	11408341	11410341	CG10041	0.971	0
chr3R	11412210	11414210	CG4702	0.964	0
chr3R	11412210	11414210	FBgn0266261	0.964	0
chr3R	11412210	11414210	CG10041	0.973	0
chr3R	11429965	11431965	CG4702	0.967	0
chr3R	11429965	11431965	CG10041	0.956	0
chr3R	11429965	11431965	FBgn0042206	0.973	0
chr3R	11435501	11437501	CG5276	0.996	0
chr3R	11435501	11437501	CG4702	0.967	0
chr3R	11435501	11437501	FBgn0042206	0.963	0
chr3R	11556570	11558570	CG4565	0.979	0
chr3R	11556570	11558570	Sodh-2	0.975	0
chr3R	11556570	11558570	FBgn0038007	0.978	0
chr3R	11557297	11559297	CG4565	0.978	0
chr3R	11557297	11559297	Sodh-2	0.975	0
chr3R	11557297	11559297	FBgn0038007	0.978	0
chr3R	11773257	11775257	Desat2	0.964	0
chr3R	11773257	11775257	Past1	0.957	0
chr3R	11773257	11775257	FBgn0038083	0.967	0
chr3R	11961757	11963757	Cyp313a4	0.97	0
chr3R	11961757	11963757	Past1	0.95	0
chr3R	11961757	11963757	FBgn0038089	0.946	0
chr3R	11966148	11968148	FBgn0037964	0.987	0
chr3R	11966148	11968148	GC2	0.989	0
chr3R	11966148	11968148	Cyp313a4	0.97	0
chr3R	12354654	12356654	MBD-R2	0.982	0
chr3R	12354654	12356654	FBgn0038017	0.981	0
chr3R	12354654	12356654	CG46280	0.963	0
chr3R	12354654	12356654	CG46281	0.963	0
chr3R	12381717	12383717	CG6744	0.964	0
chr3R	12381717	12383717	FBgn0010042	0.972	0
chr3R	12381717	12383717	FBgn0085337	0.974	0
chr3R	12406289	12408289	CG6744	0.966	0
chr3R	12406289	12408289	sals	0.966	0
chr3R	12406289	12408289	FBgn0038034	0.993	0
chr3R	12406289	12408289	FBgn0085337	0.975	0
chr3R	12407161	12409161	sals	0.966	0
chr3R	12407161	12409161	FBgn0038034	0.968	0
chr3R	12407161	12409161	FBgn0085337	0.975	0
chr3R	12412002	12414002	CG6744	0.958	0
chr3R	12412002	12414002	sals	0.962	0
chr3R	12412002	12414002	FBgn0085337	0.975	0
chr3R	12413356	12415356	sals	0.961	0
chr3R	12413356	12415356	Pp1-87B	0.961	0
chr3R	12413356	12415356	FBgn0085337	0.975	0
chr3R	12424175	12426175	CG6744	0.951	0
chr3R	12424175	12426175	sals	0.951	0
chr3R	12424175	12426175	FBgn0085337	0.972	0
chr3R	12630180	12632180	HisCl1	0.964	0
chr3R	12630180	12632180	Hsp70Aa	0.972	0
chr3R	12630180	12632180	FBgn0259831	0.942	0
chr3R	12648165	12650165	HisCl1	0.96	0
chr3R	12648165	12650165	Hsp70Aa	0.974	0
chr3R	12648165	12650165	FBgn0259831	0.953	0
chr3R	12649475	12651475	Hsp70Aa	0.974	0
chr3R	12649475	12651475	CG11608	0.971	0
chr3R	12649475	12651475	FBgn0259831	0.955	0
chr3R	12985658	12987658	CG10013	0.976	0
chr3R	12985658	12987658	CG31469	0.972	0
chr3R	12985658	12987658	Nsf2	0.969	0
chr3R	12995161	12997161	CG10013	0.978	0
chr3R	12995161	12997161	CG31469	0.973	0
chr3R	12995161	12997161	CG31495	0.966	0
chr3R	12996357	12998357	CG10013	0.979	0
chr3R	12996357	12998357	CG31469	0.973	0
chr3R	12996357	12998357	CG31495	0.966	0
chr3R	12997079	12999079	CG10013	0.979	0
chr3R	12997079	12999079	CG31469	0.977	0
chr3R	12997079	12999079	CG31495	0.965	0
chr3R	13009695	13011695	CG10013	0.981	0
chr3R	13009695	13011695	FBgn0266261	0.977	0
chr3R	13009695	13011695	CG31469	0.983	0
chr3R	13010845	13012845	CG10013	0.981	0
chr3R	13010845	13012845	FBgn0266261	0.977	0
chr3R	13010845	13012845	CG31469	0.983	0
chr3R	13012121	13014121	CG10013	0.981	0
chr3R	13012121	13014121	FBgn0266261	0.978	0
chr3R	13012121	13014121	CG31469	0.983	0
chr3R	13012996	13014996	CG10013	0.981	0
chr3R	13012996	13014996	FBgn0266261	0.978	0
chr3R	13012996	13014996	CG31469	0.983	0
chr3R	13014094	13016094	CG10013	0.981	0
chr3R	13014094	13016094	FBgn0266261	0.978	0
chr3R	13014094	13016094	CG31469	0.983	0
chr3R	13014547	13016547	CG10013	0.981	0
chr3R	13014547	13016547	FBgn0266261	0.979	0
chr3R	13014547	13016547	CG31469	0.983	0
chr3R	13015233	13017233	CG10013	0.981	0
chr3R	13015233	13017233	FBgn0266261	0.979	0
chr3R	13015233	13017233	CG31469	0.983	0
chr3R	13029479	13031479	CG10013	0.978	0
chr3R	13029479	13031479	FBgn0266261	0.981	0
chr3R	13029479	13031479	CG10041	0.978	0
chr3R	13029479	13031479	CG31469	0.981	0
chr3R	13030396	13032396	FBgn0266261	0.981	0
chr3R	13030396	13032396	CG46280	0.988	0
chr3R	13030396	13032396	CG31469	0.981	0
chr3R	13263990	13265990	CG10013	0.974	0
chr3R	13263990	13265990	FBgn0038188	0.969	0
chr3R	13263990	13265990	FBgn0038204	0.969	0
chr3R	13380448	13382448	Desat1	0.973	0
chr3R	13380448	13382448	Men	0.976	0
chr3R	13380448	13382448	Crz	0.971	0
chr3R	13381089	13383089	Desat1	0.973	0
chr3R	13381089	13383089	Men	0.976	0
chr3R	13381089	13383089	Crz	0.971	0
chr3R	13676152	13678152	CG7381	0.971	0
chr3R	13676152	13678152	CG31342	0.97	0
chr3R	13676152	13678152	CG7488	0.965	0
chr3R	13698027	13700027	CG7488	0.966	0
chr3R	13698027	13700027	CG46280	0.963	0
chr3R	13698027	13700027	CG46281	0.962	0
chr3R	13709337	13711337	CG46280	0.966	0
chr3R	13709337	13711337	CG46281	0.964	0
chr3R	13709337	13711337	CG31313	0.962	0
chr3R	13714253	13716253	CG46280	0.966	0
chr3R	13714253	13716253	CG46281	0.966	0
chr3R	13714253	13716253	CG31313	0.962	0
chr3R	13714765	13716765	CG46280	0.966	0
chr3R	13714765	13716765	CG46281	0.966	0
chr3R	13714765	13716765	CG31313	0.966	0
chr3R	13969011	13971011	CG46280	0.957	0
chr3R	13969011	13971011	CG46281	0.958	0
chr3R	13969011	13971011	CG7886	0.954	0
chr3R	13969011	13971011	UQCR-C1	0.954	0
chr3R	14258498	14260498	Sdr	0.96	0
chr3R	14258498	14260498	Caf1-55	0.96	0
chr3R	14258498	14260498	CG34316	0.959	0
chr3R	14308486	14310486	FBgn0038294	0.962	0
chr3R	14308486	14310486	FBgn0038309	0.975	0
chr3R	14308486	14310486	l(3)neo43	0.96	0
chr3R	14314968	14316968	FBgn0023495	0.963	0
chr3R	14314968	14316968	Droj2	0.977	0
chr3R	14314968	14316968	Cp190	0.948	0
chr3R	14315818	14317818	FBgn0023495	0.963	0
chr3R	14315818	14317818	Droj2	0.976	0
chr3R	14315818	14317818	CG14841	0.949	0
chr3R	14316210	14318210	FBgn0023495	0.963	0
chr3R	14316210	14318210	Droj2	0.976	0
chr3R	14316210	14318210	CG14841	0.95	0
chr3R	14326720	14328720	FBgn0023495	0.963	0
chr3R	14326720	14328720	Droj2	0.964	0
chr3R	14326720	14328720	Cp190	0.96	0
chr3R	14511304	14513304	Pde6	0.989	0
chr3R	14511304	14513304	Caf1-55	0.965	0
chr3R	14511304	14513304	CG6171	0.965	0
chr3R	14511304	14513304	Act88F	0.965	0
chr3R	14573987	14575987	CG7987	0.993	0
chr3R	14573987	14575987	Caf1-55	0.957	0
chr3R	14573987	14575987	Cp190	0.968	0
chr3R	14589393	14591393	CG7987	0.937	0
chr3R	14589393	14591393	Cp190	0.966	0
chr3R	14589393	14591393	Act88F	0.966	0
chr3R	14589926	14591926	Cp190	0.966	0
chr3R	14589926	14591926	CG6171	0.927	0
chr3R	14589926	14591926	Act88F	0.966	0
chr3R	14714642	14716642	CG6171	0.96	0
chr3R	14714642	14716642	Act88F	0.968	0
chr3R	14714642	14716642	CG43336	0.96	0
chr3R	14714642	14716642	pxb	0.964	0
chr3R	14818279	14820279	Abi	0.983	0
chr3R	14818279	14820279	twf	0.974	0
chr3R	14818279	14820279	obe	0.97	0
chr3R	14896892	14898892	Ipp	0.974	0
chr3R	14896892	14898892	FBgn0051327	0.945	0
chr3R	14896892	14898892	CG43336	0.957	0
chr3R	14897645	14899645	Ipp	0.974	0
chr3R	14897645	14899645	FBgn0051327	0.945	0
chr3R	14897645	14899645	CG43336	0.957	0
chr3R	15218794	15220794	Pde6	0.979	0
chr3R	15218794	15220794	FBgn0038299	0.993	0
chr3R	15218794	15220794	CG4210	0.99	0
chr3R	15263644	15265644	stumps	0.979	0
chr3R	15263644	15265644	Hsc70-4	0.986	0
chr3R	15263644	15265644	mtSSB	0.973	0
chr3R	15265286	15267286	stumps	0.981	0
chr3R	15265286	15267286	FBgn0038246	0.964	0
chr3R	15265286	15267286	mtSSB	0.973	0
chr3R	15275057	15277057	stumps	0.981	0
chr3R	15275057	15277057	FBgn0038246	0.972	0
chr3R	15275057	15277057	mtSSB	0.963	0
chr3R	15277667	15279667	stumps	0.981	0
chr3R	15277667	15279667	FBgn0038246	0.976	0
chr3R	15277667	15279667	Tm1	0.983	0
chr3R	15356196	15358196	kibra	0.973	0
chr3R	15356196	15358196	CG6218	0.973	0
chr3R	15356196	15358196	FBgn0038415	0.967	0
chr3R	15360175	15362175	kibra	0.974	0
chr3R	15360175	15362175	CG5044	0.994	0
chr3R	15360175	15362175	FBgn0038415	0.966	0
chr3R	15485560	15487560	CG6006	0.973	0
chr3R	15485560	15487560	FBgn0038405	0.97	0
chr3R	15485560	15487560	mtSSB	0.97	0
chr3R	15920891	15922891	Caf1-55	0.975	0
chr3R	15920891	15922891	CG34316	0.97	0
chr3R	15920891	15922891	CG12783	0.975	0
chr3R	15921538	15923538	Caf1-55	0.975	0
chr3R	15921538	15923538	CG34316	0.97	0
chr3R	15921538	15923538	CG12783	0.975	0
chr3R	15963835	15965835	Caf1-55	0.952	0
chr3R	15963835	15965835	Cp190	0.968	0
chr3R	15963835	15965835	CG12783	0.953	0
chr3R	16071146	16073146	CG6171	0.978	0
chr3R	16071146	16073146	msps	0.97	0
chr3R	16071146	16073146	Mhcl	0.986	0
chr3R	16097937	16099937	CG6171	0.957	0
chr3R	16097937	16099937	Act88F	0.972	0
chr3R	16097937	16099937	Dad	0.959	0
chr3R	16185394	16187394	Caf1-55	0.96	0
chr3R	16185394	16187394	CG6171	0.959	0
chr3R	16185394	16187394	obe	0.974	0
chr3R	16204259	16206259	Cp190	0.961	0
chr3R	16204259	16206259	CG6171	0.965	0
chr3R	16204259	16206259	obe	0.964	0
chr3R	16262641	16264641	Act88F	0.96	0
chr3R	16262641	16264641	CG31274	0.968	0
chr3R	16262641	16264641	CG17556	0.962	0
chr3R	16270954	16272954	CG31274	0.972	0
chr3R	16270954	16272954	CG17556	0.967	0
chr3R	16270954	16272954	CG3534	0.961	0
chr3R	16272807	16274807	CG6276	0.934	0
chr3R	16272807	16274807	FBgn0051266	0.932	0
chr3R	16272807	16274807	FBgn0265199	0.957	0
chr3R	16280309	16282309	Act88F	0.965	0
chr3R	16280309	16282309	CG31274	0.979	0
chr3R	16280309	16282309	CG17556	0.97	0
chr3R	16435106	16437106	FBgn0038356	0.971	0
chr3R	16435106	16437106	CG9590	0.964	0
chr3R	16435106	16437106	CG14894	0.988	0
chr3R	16699070	16701070	pnr	0.961	0
chr3R	16699070	16701070	FBgn0038509	0.963	0
chr3R	16699070	16701070	Hmx	0.962	0
chr3R	16847098	16849098	CG45105	0.958	0
chr3R	16847098	16849098	Prx3	0.983	0
chr3R	16847098	16849098	Pxt	0.946	0
chr3R	16862365	16864365	Prx3	0.981	0
chr3R	16862365	16864365	Pxt	0.96	0
chr3R	16862365	16864365	CG17801	0.943	0
chr3R	16863882	16865882	Prx3	0.981	0
chr3R	16863882	16865882	Pxt	0.96	0
chr3R	16863882	16865882	CG17801	0.945	0
chr3R	17060978	17062978	mtSSB	0.96	0
chr3R	17060978	17062978	FBgn0038415	0.958	0
chr3R	17060978	17062978	CG17931	0.976	0
chr3R	17147858	17149858	FBgn0038405	0.96	0
chr3R	17147858	17149858	mtSSB	0.963	0
chr3R	17147858	17149858	FBgn0038415	0.96	0
chr3R	17149239	17151239	FBgn0038405	0.96	0
chr3R	17149239	17151239	mtSSB	0.963	0
chr3R	17149239	17151239	FBgn0038415	0.96	0
chr3R	17149239	17151239	Mur89F	0.974	0
chr3R	17384942	17386942	CG7156	0.962	0
chr3R	17384942	17386942	CG15803	0.965	0
chr3R	17384942	17386942	WRNexo	0.954	0
chr3R	17385373	17387373	CG7156	0.962	0
chr3R	17385373	17387373	CG15803	0.965	0
chr3R	17385373	17387373	WRNexo	0.954	0
chr3R	17400418	17402418	CG7156	0.962	0
chr3R	17400418	17402418	CG15803	0.963	0
chr3R	17400418	17402418	WRNexo	0.959	0
chr3R	17538549	17540549	CG12783	0.958	0
chr3R	17538549	17540549	CG7156	0.982	0
chr3R	17538549	17540549	Vha100-4	0.967	0
chr3R	17540107	17542107	CG12783	0.961	0
chr3R	17540107	17542107	CG7156	0.982	0
chr3R	17540107	17542107	Vha100-4	0.967	0
chr3R	17797362	17799362	pasi1	0.992	0
chr3R	17797362	17799362	CG7695	0.949	0
chr3R	17797362	17799362	Cpsf73	0.945	0
chr3R	17797362	17799362	FBgn0085312	0.945	0
chr3R	17797362	17799362	FBgn0038645	0.945	0
chr3R	17797432	17799432	pasi1	0.985	0
chr3R	17797432	17799432	CG7695	0.949	0
chr3R	17797432	17799432	Cpsf73	0.945	0
chr3R	17797432	17799432	FBgn0085312	0.945	0
chr3R	17797432	17799432	FBgn0038645	0.945	0
chr3R	17807732	17809732	CG7379	0.968	0
chr3R	17807732	17809732	CG7695	0.94	0
chr3R	17807732	17809732	Cpsf73	0.958	0
chr3R	17808183	17810183	CG7379	0.969	0
chr3R	17808183	17810183	CG7695	0.94	0
chr3R	17808183	17810183	Cpsf73	0.958	0
chr3R	17809532	17811532	FBgn0051266	0.937	0
chr3R	17809532	17811532	CG7379	0.953	0
chr3R	17809532	17811532	Cpsf73	0.962	0
chr3R	17822845	17824845	CG31274	0.96	0
chr3R	17822845	17824845	CG17556	0.957	0
chr3R	17822845	17824845	gwl	0.96	0
chr3R	17825158	17827158	FBgn0051266	0.939	0
chr3R	17825158	17827158	Cpsf73	0.956	0
chr3R	17825158	17827158	FBgn0284234	0.943	0
chr3R	17826199	17828199	FBgn0051266	0.939	0
chr3R	17826199	17828199	Cpsf73	0.956	0
chr3R	17826199	17828199	FBgn0284234	0.943	0
chr3R	17827058	17829058	FBgn0051266	0.939	0
chr3R	17827058	17829058	Cpsf73	0.956	0
chr3R	17827058	17829058	FBgn0284234	0.943	0
chr3R	17827308	17829308	FBgn0051266	0.939	0
chr3R	17827308	17829308	Cpsf73	0.956	0
chr3R	17827308	17829308	FBgn0284234	0.943	0
chr3R	18021114	18023114	cher	0.96	0
chr3R	18021114	18023114	Mekk1	0.975	0
chr3R	18021114	18023114	gwl	0.967	0
chr3R	18021114	18023114	FBgn0038654	0.96	0
chr3R	18222440	18224440	l(3)07882	0.97	0
chr3R	18222440	18224440	Hmx	0.978	0
chr3R	18222440	18224440	FBgn0038654	0.961	0
chr3R	18223266	18225266	l(3)07882	0.97	0
chr3R	18223266	18225266	Hmx	0.978	0
chr3R	18223266	18225266	FBgn0038654	0.961	0
chr3R	18659108	18661108	Gos28	1	0
chr3R	18659108	18661108	FBgn0038715	0.969	0
chr3R	18659108	18661108	FBgn0038718	0.963	0
chr3R	18745355	18747355	FBgn0038652	0.957	0
chr3R	18745355	18747355	FBgn0038715	0.958	0
chr3R	18745355	18747355	FBgn0038718	0.948	0
chr3R	18989135	18991135	gukh	0.96	0
chr3R	18989135	18991135	FBgn0038752	0.962	0
chr3R	18989135	18991135	Hs6st	0.969	0
chr3R	19147196	19149196	FBgn0038568	0.951	0
chr3R	19147196	19149196	Vha100-4	0.931	0
chr3R	19147196	19149196	CG6013	0.984	0
chr3R	19155469	19157469	FBgn0038568	0.936	0
chr3R	19155469	19157469	CG7156	0.933	0
chr3R	19155469	19157469	FBgn0038685	0.946	0
chr3R	19161504	19163504	CG7156	0.962	0
chr3R	19161504	19163504	CG15803	0.942	0
chr3R	19161504	19163504	FBgn0038685	0.946	0
chr3R	19165204	19167204	CG7156	0.962	0
chr3R	19165204	19167204	CG15803	0.95	0
chr3R	19165204	19167204	CG11779	0.944	0
chr3R	19338478	19340478	WRNexo	0.955	0
chr3R	19338478	19340478	Vha100-4	0.963	0
chr3R	19338478	19340478	FBgn0038706	0.959	0
chr3R	19350386	19352386	WRNexo	0.944	0
chr3R	19350386	19352386	Vha100-4	0.965	0
chr3R	19350386	19352386	Sirt2	0.954	0
chr3R	19351199	19353199	WRNexo	0.944	0
chr3R	19351199	19353199	Vha100-4	0.965	0
chr3R	19351199	19353199	Sirt2	0.954	0
chr3R	19929399	19931399	FBgn0038694	0.97	0
chr3R	19929399	19931399	Srp14	0.952	0
chr3R	19929399	19931399	FBgn0051199	0.949	0
chr3R	20031327	20033327	FBgn0038750	0.962	0
chr3R	20031327	20033327	CG4854	1	0
chr3R	20031327	20033327	FBgn0051199	0.976	0
chr3R	20556990	20558990	CG5191	0.989	0
chr3R	20556990	20558990	CG7907	0.964	0
chr3R	20556990	20558990	FBgn0038888	0.967	0
chr3R	20557878	20559878	CG5862	0.961	0
chr3R	20557878	20559878	CG7907	0.964	0
chr3R	20557878	20559878	FBgn0038888	0.967	0
chr3R	20559820	20561820	CG5862	0.961	0
chr3R	20559820	20561820	CG7907	0.964	0
chr3R	20559820	20561820	FBgn0038888	0.967	0
chr3R	20621586	20623586	FBgn0260234	0.968	0
chr3R	20621586	20623586	FBgn0038797	0.945	0
chr3R	20621586	20623586	FBgn0038888	0.927	0
chr3R	20633712	20635712	FBgn0260234	0.959	0
chr3R	20633712	20635712	pre-mod(mdg4)-AE	0.947	0
chr3R	20633712	20635712	pre-mod(mdg4)-W	0.954	0
chr3R	20734026	20736026	CG5466	0.985	0
chr3R	20734026	20736026	FBgn0051205	0.995	0
chr3R	20734026	20736026	FBgn0051438	0.98	0
chr3R	20760929	20762929	FBgn0038752	0.961	0
chr3R	20760929	20762929	FBgn0051438	0.961	0
chr3R	20760929	20762929	lbe	0.972	0
chr3R	20762067	20764067	FBgn0038752	0.962	0
chr3R	20762067	20764067	FBgn0051438	0.961	0
chr3R	20762067	20764067	lbe	0.972	0
chr3R	21100424	21102424	FBgn0038795	0.974	0
chr3R	21100424	21102424	Sec15	0.971	0
chr3R	21100424	21102424	FBgn0038901	0.97	0
chr3R	21101226	21103226	FBgn0038795	0.974	0
chr3R	21101226	21103226	Sec15	0.985	0
chr3R	21101226	21103226	FBgn0038901	0.97	0
chr3R	21269671	21271671	CG5180	0.972	0
chr3R	21269671	21271671	CG15923	0.971	0
chr3R	21269671	21271671	Eip93F	0.974	0
chr3R	21659915	21661915	FBgn0038828	0.965	0
chr3R	21659915	21661915	Atpalpha	0.965	0
chr3R	21659915	21661915	CG7071	0.966	0
chr3R	21659915	21661915	CG7059	0.966	0
chr3R	21665232	21667232	FBgn0038978	0.958	0
chr3R	21665232	21667232	FBgn0038979	0.96	0
chr3R	21665232	21667232	CG31161	0.964	0
chr3R	22027225	22029225	CG17843	0.982	0
chr3R	22027225	22029225	FBgn0039007	0.974	0
chr3R	22027225	22029225	FBgn0039031	0.959	0
chr3R	22467123	22469123	C15	0.966	0
chr3R	22467123	22469123	CG5849	0.966	0
chr3R	22467123	22469123	FBgn0038942	0.974	0
chr3R	22489906	22491906	slou	0.972	0
chr3R	22489906	22491906	CG15498	0.959	0
chr3R	22489906	22491906	CASK	0.964	0
chr3R	22490595	22492595	slou	0.972	0
chr3R	22490595	22492595	CASK	0.963	0
chr3R	22490595	22492595	FBgn0038972	0.988	0
chr3R	22490632	22492632	slou	0.972	0
chr3R	22490632	22492632	CASK	0.963	0
chr3R	22490632	22492632	FBgn0038972	0.988	0
chr3R	22527058	22529058	CG5346	0.962	0
chr3R	22527058	22529058	FBgn0262010	0.962	0
chr3R	22527058	22529058	FBgn0051515	0.962	0
chr3R	22527084	22529084	CG5346	0.964	0
chr3R	22527084	22529084	FBgn0262010	0.962	0
chr3R	22527084	22529084	FBgn0051515	0.962	0
chr3R	22581711	22583711	CG5849	0.964	0
chr3R	22581711	22583711	CG31465	0.971	0
chr3R	22581711	22583711	FBgn0039083	0.975	0
chr3R	22638390	22640390	FBgn0051176	0.966	0
chr3R	22638390	22640390	DNApol-epsilon255	0.971	0
chr3R	22638390	22640390	ATPsynCF6	0.97	0
chr3R	23116342	23118342	CG7059	0.966	0
chr3R	23116342	23118342	CG13847	0.981	0
chr3R	23116342	23118342	CG31365	0.978	0
chr3R	23116779	23118779	CG7059	0.966	0
chr3R	23116779	23118779	CG13847	0.981	0
chr3R	23116779	23118779	CG31365	0.982	0
chr3R	23126123	23128123	CG7059	0.956	0
chr3R	23126123	23128123	CG13847	0.981	0
chr3R	23126123	23128123	eIF4EHP	0.973	0
chr3R	23347133	23349133	CG7059	0.963	0
chr3R	23347133	23349133	CG13847	0.961	0
chr3R	23347133	23349133	eIF4EHP	0.97	0
chr3R	23355555	23357555	CG13847	0.966	0
chr3R	23355555	23357555	FBgn0039073	0.999	0
chr3R	23355555	23357555	eIF4EHP	0.977	0
chr3R	23357823	23359823	CG13847	0.974	0
chr3R	23357823	23359823	FBgn0039073	0.998	0
chr3R	23357823	23359823	eIF4EHP	0.977	0
chr3R	23679703	23681703	FBgn0039031	0.976	0
