# Program:featureCounts v2.0.0; Command:"featureCounts" "-t" "ppc" "-g" "transcript_id" "-a" "/proj/snic2019-30-14/private/genomes/dm6/annotation/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "ChIPseq/K27me3-PROseq.counts.pmt.txt" "./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_2_R1.dmel.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep1.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep2.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep4.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Tol10b_WCE_rep4.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep2.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep3.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep5.dm6.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_2_R1.dmel.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep1.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep2.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep4.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Tol10b_WCE_rep4.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep2.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep3.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep5.dm6.bowtie2.sorted.bam
FBtr0072842	3L	1947515	1947665	+	151	6	5	2	11	2	11	19	10	12	8	30	5	10	2	32
FBtr0333430	3L	1947705	1947855	+	151	14	8	8	31	15	16	46	30	25	7	41	6	31	6	74
FBtr0072843	3L	1963093	1963243	+	151	9	6	5	23	30	9	45	30	10	8	73	5	18	2	59
FBtr0304060	3L	1964078	1964228	-	151	14	9	6	32	13	15	54	34	15	12	74	6	34	6	58
FBtr0333431	3L	1964409	1964559	+	151	7	6	4	22	14	9	51	23	15	10	51	5	40	1	49
FBtr0333433	3L	1968003	1968153	-	151	6	12	8	21	30	18	24	19	14	8	51	9	23	3	45
FBtr0072853	3L	1969979	1970129	-	151	9	10	6	19	31	7	30	29	9	2	39	4	14	1	31
FBtr0072852	3L	1971100	1971250	-	151	9	8	16	21	22	13	37	20	13	13	49	7	11	2	48
FBtr0072845	3L	1971588	1971738	+	151	7	15	13	41	31	9	29	29	12	7	52	7	18	6	43
FBtr0333432	3L	2005551	2005701	-	151	10	17	5	12	32	14	23	19	6	5	31	1	11	3	34
FBtr0299956	3L	2021858	2022008	-	151	9	14	7	21	26	6	43	31	19	9	30	4	16	3	25
FBtr0299955	3L	2023291	2023441	-	151	14	8	12	24	15	18	29	27	15	20	49	6	27	7	46
FBtr0300030	3L	2026941	2027091	+	151	35	28	22	43	40	17	32	17	20	8	72	3	30	5	43
FBtr0332678	3L	2115511	2115661	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309042	3L	2115511	2115661	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072848	3L	2115511	2115661	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332120	3L	2151600	2151750	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332115	3L	2151600	2151750	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300831	3L	2163763	2163913	-	151	21	18	26	22	34	19	37	24	14	10	81	5	21	2	59
FBtr0072916	3L	2169008	2169158	-	151	14	21	9	34	36	11	39	22	18	17	45	8	19	3	43
FBtr0346076	3L	2170871	2171021	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072915	3L	2170871	2171021	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072913	3L	2174232	2174382	-	151	13	9	12	17	38	6	35	25	18	12	28	2	7	6	29
FBtr0308229	3L	2185880	2186030	+	151	42	44	29	52	46	23	35	11	19	15	74	14	32	4	70
FBtr0308230	3L	2191623	2191773	-	151	19	20	12	16	35	14	40	27	25	10	55	7	21	2	58
FBtr0308231	3L	2192121	2192271	-	151	8	19	7	18	41	22	43	36	17	14	48	9	23	6	19
FBtr0072871	3L	2196963	2197113	+	151	15	22	14	19	21	12	34	13	23	11	50	6	29	0	71
FBtr0072911	3L	2212403	2212553	-	151	16	14	12	22	34	12	34	24	22	7	31	4	15	1	37
FBtr0332661	3L	2229596	2229746	+	151	7	7	11	23	27	16	51	31	16	7	29	4	14	0	24
FBtr0072910	3L	2236976	2237126	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072909	3L	2236976	2237126	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072874	3L	2237558	2237708	+	151	21	10	16	44	36	18	43	30	15	8	82	7	26	3	59
FBtr0301321	3L	2244428	2244578	+	151	7	6	4	14	32	19	37	25	16	5	43	3	19	2	29
FBtr0301322	3L	2248585	2248735	+	151	15	10	27	33	30	9	41	28	11	8	51	6	16	0	66
FBtr0072907	3L	2255910	2256060	-	151	30	13	21	37	39	9	32	37	11	8	58	3	10	7	41
FBtr0072906	3L	2256712	2256862	-	151	19	17	12	32	42	25	39	21	25	10	60	3	28	3	62
FBtr0072905	3L	2257323	2257473	-	151	4	2	2	4	11	4	18	9	6	7	17	1	11	1	11
FBtr0332664	3L	2257406	2257556	+	151	1	1	3	8	6	2	7	4	3	4	6	3	2	1	13
FBtr0072877	3L	2257593	2257743	+	151	15	13	9	19	25	8	34	31	15	7	39	4	14	2	26
FBtr0072904	3L	2262564	2262714	-	151	16	14	12	19	14	8	51	20	22	7	59	7	26	5	54
FBtr0072903	3L	2265757	2265907	-	151	30	10	12	39	16	6	45	26	19	9	95	7	34	1	71
FBtr0072879	3L	2266344	2266494	+	151	16	5	8	23	30	11	46	44	16	10	51	7	23	4	42
FBtr0072881	3L	2268775	2268925	+	151	23	24	28	39	45	16	33	29	22	14	41	8	20	1	66
FBtr0072902	3L	2272669	2272819	-	151	28	25	43	49	54	20	26	21	18	6	88	5	10	0	36
FBtr0072883	3L	2276500	2276650	+	151	36	31	23	37	41	21	27	29	26	10	58	7	11	1	65
FBtr0330360	3L	2282833	2282983	+	151	6	13	2	18	8	7	15	15	11	8	41	2	17	2	23
FBtr0330358	3L	2282947	2283097	+	151	6	6	6	8	13	5	14	11	8	5	22	3	9	0	24
FBtr0330187	3L	2322643	2322793	+	151	14	25	16	38	29	9	34	16	26	10	69	7	22	0	72
FBtr0072888	3L	2360507	2360657	+	151	22	12	18	33	37	11	31	27	22	7	62	5	29	4	50
FBtr0345587	3L	2371839	2371989	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072901	3L	2371839	2371989	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072890	3L	2373678	2373828	+	151	6	4	13	22	11	4	45	26	16	10	43	3	25	4	37
FBtr0072899	3L	2377456	2377606	-	151	1	10	5	13	3	8	15	9	13	4	17	6	19	0	28
FBtr0345102	3L	2377605	2377755	+	151	7	10	5	23	21	10	34	15	19	13	44	4	23	5	58
FBtr0345115	3L	2378777	2378927	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345110	3L	2378777	2378927	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345113	3L	2387942	2388092	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345109	3L	2387942	2388092	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345112	3L	2387942	2388092	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299808	3L	2390889	2391039	-	151	27	32	28	27	91	33	48	36	22	15	40	7	28	0	24
FBtr0345111	3L	2400459	2400609	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345114	3L	2400459	2400609	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345088	3L	2412038	2412188	+	151	26	17	30	45	51	22	36	20	15	11	83	7	31	5	60
FBtr0345086	3L	2413832	2413982	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345094	3L	2413832	2413982	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345093	3L	2413832	2413982	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345100	3L	2417905	2418055	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345101	3L	2417905	2418055	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345090	3L	2428860	2429010	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345092	3L	2428860	2429010	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345104	3L	2428860	2429010	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345085	3L	2439186	2439336	+	151	17	14	14	28	35	39	67	30	28	15	79	4	45	3	68
FBtr0345098	3L	2456557	2456707	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345097	3L	2456557	2456707	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345105	3L	2457853	2458003	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345091	3L	2457853	2458003	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345096	3L	2460928	2461078	+	151	13	8	12	36	44	15	49	28	15	5	51	4	18	2	56
FBtr0345095	3L	2462811	2462961	+	151	15	20	10	37	48	24	39	28	24	11	80	5	29	7	74
FBtr0345106	3L	2466811	2466961	+	151	7	5	9	31	58	31	73	29	22	8	62	9	50	9	57
FBtr0072967	3L	2478348	2478498	-	151	47	41	31	25	55	23	46	27	17	19	44	5	26	5	48
FBtr0345107	3L	2483209	2483359	+	151	30	18	25	33	24	18	31	17	19	14	105	4	34	0	60
FBtr0072921	3L	2488754	2488904	+	151	14	11	20	35	38	28	47	39	18	15	70	2	33	1	46
FBtr0072923	3L	2490170	2490320	+	151	12	15	14	31	56	29	47	30	26	15	79	7	25	5	60
FBtr0344219	3L	2490550	2490700	+	151	3	6	15	11	45	16	39	32	17	7	33	5	8	3	29
FBtr0345108	3L	2494488	2494638	+	151	21	17	11	46	53	22	36	24	18	12	82	7	17	1	48
FBtr0072966	3L	2502715	2502865	-	151	30	26	24	36	53	30	35	29	26	16	89	9	29	5	70
FBtr0306577	3L	2503506	2503656	-	151	20	15	10	35	48	16	38	20	25	14	85	8	40	4	67
FBtr0072962	3L	2526873	2527023	-	151	14	13	21	27	42	18	38	28	26	12	53	3	23	4	58
FBtr0304619	3L	2536485	2536635	-	151	13	16	52	21	40	10	36	24	18	6	54	6	14	1	54
FBtr0304614	3L	2554192	2554342	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304620	3L	2554192	2554342	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304616	3L	2554192	2554342	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333362	3L	2586154	2586304	-	151	30	17	21	38	15	18	50	28	25	5	72	5	41	5	57
FBtr0072958	3L	2586440	2586590	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333364	3L	2586440	2586590	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072925	3L	2587406	2587556	+	151	8	9	9	22	35	11	68	33	26	1	59	2	43	1	64
FBtr0072927	3L	2589364	2589514	+	151	45	11	9	27	21	15	51	23	28	10	79	6	30	7	65
FBtr0072928	3L	2595731	2595881	+	151	10	9	6	18	39	22	43	30	27	12	55	8	31	3	52
FBtr0344989	3L	2599479	2599629	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332040	3L	2599479	2599629	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302434	3L	2600281	2600431	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072930	3L	2600281	2600431	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072954	3L	2629271	2629421	-	151	17	30	16	57	41	27	47	29	23	9	112	6	21	7	70
FBtr0072953	3L	2629964	2630114	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072950	3L	2629964	2630114	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0290341	3L	2631665	2631815	+	151	43	27	4	37	17	19	53	45	30	18	61	6	28	2	56
FBtr0072933	3L	2632225	2632375	+	151	17	14	8	28	24	25	61	35	16	15	69	6	24	10	67
FBtr0072934	3L	2635712	2635862	+	151	7	8	4	31	36	17	49	37	24	11	72	6	42	4	57
FBtr0072935	3L	2636712	2636862	+	151	6	8	3	24	18	16	24	18	8	4	33	4	17	2	24
FBtr0072936	3L	2636855	2637005	+	151	5	2	1	15	14	12	28	20	7	9	26	1	16	0	32
FBtr0072949	3L	2643324	2643474	-	151	16	18	5	56	63	34	38	29	19	12	77	6	14	0	39
FBtr0333445	3L	2645318	2645468	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072937	3L	2645318	2645468	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0303022	3L	2647998	2648148	+	151	31	20	22	41	26	15	41	21	19	12	82	10	23	1	51
FBtr0345027	3L	2648387	2648537	+	151	25	16	27	23	25	17	37	24	29	9	49	3	22	2	56
FBtr0072948	3L	2651750	2651900	-	151	9	5	8	11	5	11	50	20	11	7	26	3	12	8	17
FBtr0299683	3L	2652038	2652188	+	151	13	20	5	33	10	8	45	28	14	12	45	9	19	6	31
FBtr0344666	3L	2653244	2653394	+	151	13	4	14	39	31	14	26	19	18	10	66	7	18	6	47
FBtr0273190	3L	2659589	2659739	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301038	3L	2659589	2659739	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0290142	3L	2661572	2661722	+	151	74	36	22	32	54	19	32	32	23	7	38	3	16	4	58
FBtr0333632	3L	2711590	2711740	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333631	3L	2711590	2711740	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333444	3L	2734580	2734730	-	151	13	19	15	43	35	29	32	30	13	10	73	13	22	3	59
FBtr0344569	3L	2762070	2762220	-	151	33	20	21	54	51	20	30	27	28	12	56	13	30	4	62
FBtr0306331	3L	2766436	2766586	-	151	30	14	10	26	15	11	57	33	26	8	32	6	28	4	49
FBtr0072969	3L	2766949	2767099	+	151	15	9	4	22	20	10	60	38	17	8	52	10	36	1	48
FBtr0073016	3L	2772225	2772375	-	151	20	15	12	41	21	15	51	25	17	7	44	4	45	3	40
FBtr0073015	3L	2773907	2774057	-	151	18	8	5	32	13	14	43	34	26	17	35	7	33	2	40
FBtr0072970	3L	2774288	2774438	+	151	29	8	9	28	13	19	47	32	15	10	39	10	37	4	44
FBtr0301626	3L	2780849	2780999	+	151	26	10	3	23	21	27	46	37	25	9	49	7	18	4	38
FBtr0072972	3L	2782205	2782355	+	151	17	4	8	21	23	12	34	26	23	12	46	3	26	3	54
FBtr0309120	3L	2821003	2821153	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309119	3L	2821003	2821153	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309117	3L	2879058	2879208	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309118	3L	2879058	2879208	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0073011	3L	2892066	2892216	-	151	26	30	25	31	59	20	27	34	12	10	50	6	17	0	30
FBtr0333899	3L	2894967	2895117	+	151	0	10	2	31	18	10	12	12	6	6	42	3	6	1	11
FBtr0305202	3L	2895070	2895220	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333898	3L	2895070	2895220	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305206	3L	2896693	2896843	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305207	3L	2896693	2896843	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305209	3L	2896693	2896843	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0073010	3L	2916554	2916704	-	151	26	22	12	29	26	8	48	29	20	9	49	5	28	8	42
FBtr0304042	3L	2951518	2951668	-	151	22	16	14	24	40	10	34	26	24	10	28	6	27	0	47
FBtr0290083	3L	2960949	2961099	-	151	12	13	9	23	28	10	30	27	15	8	36	4	13	13	24
FBtr0301497	3L	2961484	2961634	+	151	22	24	24	25	43	13	40	21	14	10	59	6	28	3	64
FBtr0072978	3L	2980972	2981122	+	151	41	30	8	39	16	15	42	24	19	21	104	4	30	3	57
FBtr0340706	3L	3001666	3001816	+	151	17	17	13	42	23	11	36	17	28	10	37	3	10	1	35
FBtr0072980	3L	3001940	3002090	+	151	1	7	3	9	26	16	33	21	9	2	13	3	7	0	15
FBtr0332085	3L	3003366	3003516	+	151	10	12	19	22	26	13	26	31	16	6	38	5	10	3	32
FBtr0346075	3L	3015969	3016119	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0073008	3L	3015969	3016119	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0073007	3L	3017156	3017306	-	151	18	16	18	22	29	8	39	33	22	7	47	6	9	8	37
FBtr0332086	3L	3026332	3026482	-	151	5	2	6	5	16	2	21	13	3	5	17	3	8	0	18
FBtr0073006	3L	3026421	3026571	-	151	6	8	2	7	7	2	10	16	11	3	8	1	6	0	15
FBtr0072981	3L	3035146	3035296	+	151	8	12	7	21	25	8	46	27	14	4	42	4	30	3	28
FBtr0345029	3L	3038293	3038443	+	151	30	7	15	46	35	19	64	33	22	13	146	6	40	4	94
FBtr0072982	3L	3042309	3042459	+	151	11	9	7	16	48	25	49	32	20	10	30	6	35	0	33
FBtr0072983	3L	3042500	3042650	+	151	14	11	6	18	23	9	38	19	16	8	33	3	21	1	26
FBtr0332112	3L	3042671	3042821	+	151	10	8	2	21	16	9	37	30	11	9	42	6	24	3	35
FBtr0073005	3L	3046712	3046862	-	151	38	18	27	35	14	22	60	35	17	18	83	8	34	4	66
FBtr0072984	3L	3047037	3047187	+	151	6	23	11	33	14	10	47	26	17	9	82	9	29	0	51
FBtr0072985	3L	3050273	3050423	+	151	7	5	3	17	23	15	51	37	11	4	29	3	36	0	37
FBtr0072986	3L	3052464	3052614	+	151	8	15	4	26	10	4	37	14	14	13	40	4	14	1	47
FBtr0072988	3L	3052609	3052759	+	151	18	13	13	26	11	7	19	13	11	10	79	4	22	5	37
FBtr0073004	3L	3070739	3070889	-	151	14	7	7	27	28	23	58	26	20	17	98	18	60	9	82
FBtr0113130	3L	3071083	3071233	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072998	3L	3071083	3071233	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0073001	3L	3072497	3072647	+	151	15	6	10	29	43	17	51	33	16	15	69	8	36	5	69
FBtr0332113	3L	3073157	3073307	+	151	8	5	4	19	14	26	43	24	12	9	39	4	11	4	35
FBtr0113129	3L	3077879	3078029	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072994	3L	3077879	3078029	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072995	3L	3081518	3081668	+	151	12	9	10	24	31	33	36	26	21	9	78	7	19	5	57
FBtr0072996	3L	3081928	3082078	+	151	15	8	18	9	28	12	46	23	16	9	37	8	34	3	64
FBtr0073124	3L	3106858	3107008	-	151	36	27	26	55	60	30	26	28	13	12	76	5	18	3	70
FBtr0344427	3L	3111127	3111277	-	151	21	15	12	21	41	17	44	22	9	6	45	2	7	1	44
FBtr0445828	3L	3114367	3114517	-	151	7	9	3	16	22	14	27	28	13	8	27	4	18	0	38
FBtr0333895	3L	3123065	3123215	-	151	16	12	17	39	36	35	22	24	14	27	80	9	30	1	72
FBtr0073120	3L	3127116	3127266	-	151	12	3	14	19	29	17	65	32	22	12	45	11	20	4	38
FBtr0306258	3L	3127624	3127774	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0073118	3L	3127624	3127774	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0073119	3L	3127624	3127774	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0337055	3L	3127624	3127774	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113133	3L	3134080	3134230	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0073117	3L	3134080	3134230	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309235	3L	3134080	3134230	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113132	3L	3139853	3140003	-	151	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FBtr0073116	3L	3139856	3140006	-	151	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1
FBtr0073115	3L	3143357	3143507	-	151	21	24	10	39	19	21	45	30	20	7	51	5	32	11	57
FBtr0073023	3L	3143758	3143908	+	151	14	3	6	11	13	9	65	38	17	5	29	9	14	6	23
FBtr0445725	3L	3148052	3148202	-	151	19	6	10	22	14	9	49	35	36	19	62	5	31	6	55
FBtr0307308	3L	3148258	3148408	-	151	10	9	7	19	12	11	57	25	20	14	52	12	32	2	62
FBtr0330148	3L	3148596	3148746	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307306	3L	3148596	3148746	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332096	3L	3148596	3148746	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307302	3L	3148650	3148800	+	151	18	8	10	5	6	2	12	5	8	4	9	2	20	2	20
FBtr0307304	3L	3148852	3149002	+	151	41	28	21	32	32	43	51	29	20	16	58	11	31	4	36
FBtr0307305	3L	3149083	3149233	+	151	31	28	13	36	25	23	53	29	17	9	67	6	35	6	61
FBtr0073113	3L	3159478	3159628	-	151	18	10	13	26	17	10	49	32	24	8	51	6	35	5	45
FBtr0073027	3L	3159941	3160091	+	151	2	2	0	12	4	3	38	21	18	12	21	4	17	3	28
FBtr0073028	3L	3160057	3160207	+	151	12	12	7	23	7	9	21	13	7	8	51	6	16	1	40
FBtr0073029	3L	3162130	3162280	+	151	15	7	9	38	18	13	54	26	24	14	54	6	42	6	30
FBtr0073112	3L	3164988	3165138	-	151	27	13	5	27	17	10	33	24	18	15	70	4	37	3	85
FBtr0344220	3L	3165131	3165281	+	151	9	7	6	12	6	5	21	11	18	7	23	2	21	2	32
FBtr0073032	3L	3165284	3165434	+	151	20	14	6	12	17	18	36	24	25	12	41	4	16	2	43
FBtr0329990	3L	3166150	3166300	-	151	9	10	7	24	32	15	61	35	22	8	61	4	27	1	46
FBtr0073033	3L	3169236	3169386	+	151	2	2	0	8	10	8	20	13	4	3	10	3	7	2	10
FBtr0073034	3L	3169325	3169475	+	151	13	6	11	11	13	10	21	14	17	7	31	5	14	2	20
FBtr0307018	3L	3178480	3178630	-	151	13	9	3	28	17	16	55	35	20	11	67	11	33	8	64
FBtr0073035	3L	3178880	3179030	+	151	28	20	7	22	19	12	47	35	21	12	56	8	31	2	58
FBtr0344804	3L	3184354	3184504	+	151	18	22	9	50	25	14	47	33	22	17	96	7	19	3	47
FBtr0300583	3L	3185338	3185488	+	151	14	11	3	24	25	12	43	32	19	20	51	5	23	6	48
FBtr0332100	3L	3189647	3189797	-	151	18	9	19	37	35	15	36	38	32	15	86	5	31	0	64
FBtr0073109	3L	3192391	3192541	-	151	24	12	6	20	13	11	76	38	26	15	56	12	32	0	62
FBtr0332873	3L	3192919	3193069	+	151	11	5	4	15	16	6	64	30	21	5	44	5	30	4	33
FBtr0073040	3L	3193166	3193316	+	151	10	6	9	23	11	13	64	27	21	4	49	2	33	9	35
FBtr0073106	3L	3198947	3199097	-	151	20	6	9	17	11	7	16	21	13	1	36	3	28	1	46
FBtr0073042	3L	3199040	3199190	+	151	3	4	0	8	11	1	22	10	8	6	17	1	2	3	17
FBtr0332871	3L	3208043	3208193	-	151	12	12	11	66	27	20	41	27	17	10	59	6	25	7	60
FBtr0100678	3L	3208885	3209035	-	151	12	15	7	34	29	9	32	20	29	13	63	7	24	2	71
FBtr0302302	3L	3218820	3218970	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0346807	3L	3218820	3218970	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0073043	3L	3219106	3219256	+	151	4	14	6	22	17	16	54	24	21	17	49	5	35	1	46
FBtr0073098	3L	3222195	3222345	-	151	5	5	12	14	25	18	56	31	14	14	40	8	17	5	32
FBtr0302300	3L	3222402	3222552	-	151	19	11	11	17	26	25	62	21	18	12	52	4	25	11	45
FBtr0306567	3L	3222812	3222962	-	151	6	21	11	9	9	7	12	7	7	1	15	4	11	3	14
FBtr0073095	3L	3222858	3223008	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302301	3L	3222858	3223008	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
